,topic/subtopic_name/doc,sent_id,token_id,token,reference
85,0/100911/english100911,3,9,the,-
86,0/100911/english100911,3,10,Joint,-
87,0/100911/english100911,3,11,Strike,-
88,0/100911/english100911,3,12,Fighter,-
89,0/100911/english100911,3,13,program,-
90,0/100911/english100911,3,14,.,-
91,0/100911/english100911,4,0,That,(FIN39498038043532812
92,0/100911/english100911,4,1,contract,FIN39498038043532812)
93,0/100911/english100911,4,2,was,-
94,0/100911/english100911,4,3,fought,(OTH40008523134673070)
95,0/100911/english100911,4,4,for,-
96,0/100911/english100911,4,5,between,-
97,0/100911/english100911,4,6,Boeing,(ORGDBabh6eKGpTYSiacb| (ORG37154719725500990)
98,0/100911/english100911,4,7,and,-
99,0/100911/english100911,4,8,Lockheed,(ORG27736335435583953
100,0/100911/english100911,4,9,Martin,ORG27736335435583953)| ORGDBabh6eKGpTYSiacb)
101,0/100911/english100911,4,10,",",-
102,0/100911/english100911,4,11,Lockheed,(ORG27736335435583953)
103,0/100911/english100911,4,12,ultimately,-
104,0/100911/english100911,4,13,winning,(OTH40009451639438359)
105,0/100911/english100911,4,14,the,-
106,0/100911/english100911,4,15,contest,(OTH40008078447451458)
107,0/100911/english100911,4,16,.,-
108,0/100911/english100911,5,0,JSA,(PER39498226897787418| (PER39498226897787418| (ORG9cMacC2Xyn8MikQkf
109,0/100911/english100911,5,1,Research,ORG9cMacC2Xyn8MikQkf)
110,0/100911/english100911,5,2,defence,-
111,0/100911/english100911,5,3,analysist,PER39498226897787418)
112,0/100911/english100911,5,4,Paul,(PER39498226897787418
113,0/100911/english100911,5,5,Nesbit,PER39498226897787418)| PER39498226897787418)
114,0/100911/english100911,5,6,said,(SPE40011676691850905)
115,0/100911/english100911,5,7,that,-
116,0/100911/english100911,5,8,Maintenance,-
117,0/100911/english100911,5,9,",",-
118,0/100911/english100911,5,10,Repair,-
119,0/100911/english100911,5,11,and,-
120,0/100911/english100911,5,12,Overhaul,-
121,0/100911/english100911,5,13,(,-
122,0/100911/english100911,5,14,MRO,-
123,0/100911/english100911,5,15,),-
124,0/100911/english100911,5,16,operations,(OTH40008686172178296)
125,0/100911/english100911,5,17,across,-
126,0/100911/english100911,5,18,the,(PRO39498261379485028
127,0/100911/english100911,5,19,aircraft,PRO39498261379485028)
128,0/100911/english100911,5,20,'s,-
129,0/100911/english100911,5,21,fifty-year,-
130,0/100911/english100911,5,22,service,-
131,0/100911/english100911,5,23,life,-
132,0/100911/english100911,5,24,could,-
133,0/100911/english100911,5,25,push,(OTHdq4Ny7HeGfeFoAfEv)
134,0/100911/english100911,5,26,the,(FIN39498080489558939
135,0/100911/english100911,5,27,value,-
136,0/100911/english100911,5,28,of,-
137,0/100911/english100911,5,29,the,-
138,0/100911/english100911,5,30,contract,FIN39498080489558939)
139,0/100911/english100911,5,31,as,-
140,0/100911/english100911,5,32,high,-
141,0/100911/english100911,5,33,as,-
142,0/100911/english100911,5,34,US$,-
143,0/100911/english100911,5,35,100,-
144,0/100911/english100911,5,36,billion,-
145,0/100911/english100911,5,37,.,-
146,0/100911/english100911,6,0,Northrop,(ORG37154720130514282
147,0/100911/english100911,6,1,Grumman,ORG37154720130514282)
148,0/100911/english100911,6,2,CEO,-
149,0/100911/english100911,6,3,Ron,-
150,0/100911/english100911,6,4,Sugar,-
151,0/100911/english100911,6,5,said,-
152,0/100911/english100911,6,6,in,-
153,0/100911/english100911,6,7,an,-
154,0/100911/english100911,6,8,interview,-
155,0/100911/english100911,6,9,``,-
156,0/100911/english100911,6,10,Everyone,-
157,0/100911/english100911,6,11,told,(SPE40011876827379708)
158,0/100911/english100911,6,12,us,(ORG37154720130514282)
159,0/100911/english100911,6,13,we,(ORG37154720130514282)
160,0/100911/english100911,6,14,were,-
161,0/100911/english100911,6,15,crazy,-
162,0/100911/english100911,6,16,",",-
163,0/100911/english100911,6,17,that,-
164,0/100911/english100911,6,18,we,-
165,0/100911/english100911,6,19,had,-
166,0/100911/english100911,6,20,no,-
167,0/100911/english100911,6,21,chance,-
168,0/100911/english100911,6,22,.,-
169,0/100911/english100911,7,0,But,-
170,0/100911/english100911,7,1,we,-
171,0/100911/english100911,7,2,took,(OTH41478341843059647)
172,0/100911/english100911,7,3,a,-
173,0/100911/english100911,7,4,big,-
174,0/100911/english100911,7,5,swing,-
175,0/100911/english100911,7,6,and,-
176,0/100911/english100911,7,7,in,-
177,0/100911/english100911,7,8,this,-
178,0/100911/english100911,7,9,case,-
179,0/100911/english100911,7,10,",",-
180,0/100911/english100911,7,11,we,(ORG37154720130514282)
181,0/100911/english100911,7,12,hit,(OTH40012124720134933)
182,0/100911/english100911,7,13,a,-
183,0/100911/english100911,7,14,home,-
184,0/100911/english100911,7,15,run,-
185,0/100911/english100911,7,16,.,-
186,0/100911/english100911,7,17,'',-
187,0/100911/english100911,8,0,USAF,(ORG37154720392556611)
188,0/100911/english100911,8,1,officials,-
189,0/100911/english100911,8,2,said,-
190,0/100911/english100911,8,3,that,-
191,0/100911/english100911,8,4,the,-
192,0/100911/english100911,8,5,contract,-
193,0/100911/english100911,8,6,had,-
194,0/100911/english100911,8,7,been,-
195,0/100911/english100911,8,8,awarded,-
196,0/100911/english100911,8,9,based,-
197,0/100911/english100911,8,10,on,-
198,0/100911/english100911,8,11,competence,-
199,0/100911/english100911,8,12,",",-
200,0/100911/english100911,8,13,track,-
201,0/100911/english100911,8,14,record,-
202,0/100911/english100911,8,15,and,-
203,0/100911/english100911,8,16,competitive,-
204,0/100911/english100911,8,17,pricing,-
205,0/100911/english100911,8,18,",",-
206,0/100911/english100911,8,19,with,-
207,0/100911/english100911,8,20,UBS,-
208,0/100911/english100911,8,21,analyst,-
209,0/100911/english100911,8,22,David,-
210,0/100911/english100911,8,23,Strauss,-
211,0/100911/english100911,8,24,saying,-
212,0/100911/english100911,8,25,``,-
213,0/100911/english100911,8,26,The,-
214,0/100911/english100911,8,27,key,-
215,0/100911/english100911,8,28,decision,-
216,0/100911/english100911,8,29,was,-
217,0/100911/english100911,8,30,the,-
218,0/100911/english100911,8,31,amount,-
219,0/100911/english100911,8,32,of,-
220,0/100911/english100911,8,33,fuel,-
221,0/100911/english100911,8,34,the,-
222,0/100911/english100911,8,35,bigger,-
223,0/100911/english100911,8,36,plane,-
224,0/100911/english100911,8,37,could,-
225,0/100911/english100911,8,38,carry,-
226,0/100911/english100911,8,39,.,-
227,0/100911/english100911,9,0,In,-
228,0/100911/english100911,9,1,the,-
229,0/100911/english100911,9,2,armed,-
230,0/100911/english100911,9,3,services,-
231,0/100911/english100911,9,4,",",-
232,0/100911/english100911,9,5,you,-
233,0/100911/english100911,9,6,can,-
234,0/100911/english100911,9,7,never,-
235,0/100911/english100911,9,8,have,-
236,0/100911/english100911,9,9,too,-
237,0/100911/english100911,9,10,much,-
238,0/100911/english100911,9,11,gas,-
239,0/100911/english100911,9,12,in,-
240,0/100911/english100911,9,13,the,-
241,0/100911/english100911,9,14,air,-
242,0/100911/english100911,9,15,.,-
243,0/100911/english100911,9,16,'',-
244,0/100911/english100911,10,0,USAF,(ORG37154720392556611)
245,0/100911/english100911,10,1,also,-
246,0/100911/english100911,10,2,denied,(SPE40012242450436873)
247,0/100911/english100911,10,3,that,-
248,0/100911/english100911,10,4,creating,-
249,0/100911/english100911,10,5,jobs,-
250,0/100911/english100911,10,6,in,-
251,0/100911/english100911,10,7,the,-
252,0/100911/english100911,10,8,US,-
253,0/100911/english100911,10,9,was,-
254,0/100911/english100911,10,10,a,-
255,0/100911/english100911,10,11,factor,-
256,0/100911/english100911,10,12,;,-
257,0/100911/english100911,10,13,job,-
258,0/100911/english100911,10,14,supply,-
259,0/100911/english100911,10,15,had,-
260,0/100911/english100911,10,16,been,-
261,0/100911/english100911,10,17,the,-
262,0/100911/english100911,10,18,reason,-
263,0/100911/english100911,10,19,Boeing,(ORG37154719725500990)
264,0/100911/english100911,10,20,were,-
265,0/100911/english100911,10,21,expected,-
266,0/100911/english100911,10,22,to,-
267,0/100911/english100911,10,23,win,-
268,0/100911/english100911,10,24,",",-
269,0/100911/english100911,10,25,with,-
270,0/100911/english100911,10,26,the,(ORG37154719725500990
271,0/100911/english100911,10,27,airframer,ORG37154719725500990)
272,0/100911/english100911,10,28,promising,(OTH41485093717500004)
273,0/100911/english100911,10,29,"44,000",-
274,0/100911/english100911,10,30,new,-
275,0/100911/english100911,10,31,positions,-
276,0/100911/english100911,10,32,at,-
277,0/100911/english100911,10,33,300,-
278,0/100911/english100911,10,34,suppliers,-
279,0/100911/english100911,10,35,in,-
280,0/100911/english100911,10,36,40,-
281,0/100911/english100911,10,37,states,-
282,0/100911/english100911,10,38,.,-
283,0/100911/english100911,11,0,The,-
284,0/100911/english100911,11,1,Northrop,(ORG37154720130514282
285,0/100911/english100911,11,2,Grumman,ORG37154720130514282)
286,0/100911/english100911,11,3,KC-45,-
287,0/100911/english100911,11,4,tankers,-
288,0/100911/english100911,11,5,-,-
289,0/100911/english100911,11,6,more,-
290,0/100911/english100911,11,7,often,-
291,0/100911/english100911,11,8,known,-
292,0/100911/english100911,11,9,as,-
293,0/100911/english100911,11,10,KC-30s,-
294,0/100911/english100911,11,11,-,-
295,0/100911/english100911,11,12,are,-
296,0/100911/english100911,11,13,based,-
297,0/100911/english100911,11,14,on,-
298,0/100911/english100911,11,15,the,-
299,0/100911/english100911,11,16,Airbus,(ORG37154719430036883)
300,0/100911/english100911,11,17,A330,-
301,0/100911/english100911,11,18,MRTT,-
302,0/100911/english100911,11,19,.,-
303,0/100911/english100911,12,0,The,-
304,0/100911/english100911,12,1,first,-
305,0/100911/english100911,12,2,four,-
306,0/100911/english100911,12,3,aircraft,-
307,0/100911/english100911,12,4,will,-
308,0/100911/english100911,12,5,be,-
309,0/100911/english100911,12,6,assembled,-
310,0/100911/english100911,12,7,at,-
311,0/100911/english100911,12,8,the,-
312,0/100911/english100911,12,9,main,-
313,0/100911/english100911,12,10,Airbus,(ORG37154719430036883)
314,0/100911/english100911,12,11,factory,-
315,0/100911/english100911,12,12,in,-
316,0/100911/english100911,12,13,Toulouse,-
317,0/100911/english100911,12,14,",",-
318,0/100911/english100911,12,15,France,-
319,0/100911/english100911,12,16,but,-
320,0/100911/english100911,12,17,by,-
321,0/100911/english100911,12,18,2010-11,-
322,0/100911/english100911,12,19,production,-
323,0/100911/english100911,12,20,of,-
324,0/100911/english100911,12,21,the,-
325,0/100911/english100911,12,22,remainder,-
326,0/100911/english100911,12,23,will,-
327,0/100911/english100911,12,24,be,-
328,0/100911/english100911,12,25,carried,-
329,0/100911/english100911,12,26,out,-
330,0/100911/english100911,12,27,at,-
331,0/100911/english100911,12,28,a,-
332,0/100911/english100911,12,29,facility,-
333,0/100911/english100911,12,30,in,-
334,0/100911/english100911,12,31,Mobile,-
335,0/100911/english100911,12,32,",",-
336,0/100911/english100911,12,33,Alabama,-
337,0/100911/english100911,12,34,.,-
338,0/100911/english100911,13,0,This,-
339,0/100911/english100911,13,1,is,-
340,0/100911/english100911,13,2,thought,-
341,0/100911/english100911,13,3,likely,-
342,0/100911/english100911,13,4,to,-
343,0/100911/english100911,13,5,create,-
344,0/100911/english100911,13,6,"1,500",-
345,0/100911/english100911,13,7,to,-
346,0/100911/english100911,13,8,"2,000",-
347,0/100911/english100911,13,9,jobs,-
348,0/100911/english100911,13,10,and,-
349,0/100911/english100911,13,11,support,-
350,0/100911/english100911,13,12,"25,000",-
351,0/100911/english100911,13,13,others,-
352,0/100911/english100911,13,14,.,-
353,0/100911/english100911,14,0,60,-
354,0/100911/english100911,14,1,%,-
355,0/100911/english100911,14,2,of,-
356,0/100911/english100911,14,3,the,-
357,0/100911/english100911,14,4,parts,-
358,0/100911/english100911,14,5,will,-
359,0/100911/english100911,14,6,be,-
360,0/100911/english100911,14,7,supplied,-
361,0/100911/english100911,14,8,by,-
362,0/100911/english100911,14,9,domestic,-
363,0/100911/english100911,14,10,manufacturers,-
364,0/100911/english100911,14,11,.,-
365,0/100911/english100911,15,0,EADS,(ORG37154720003835631)
366,0/100911/english100911,15,1,had,-
367,0/100911/english100911,15,2,previously,-
368,0/100911/english100911,15,3,announced,(SPE40012577617384565)
369,0/100911/english100911,15,4,plans,-
370,0/100911/english100911,15,5,to,-
371,0/100911/english100911,15,6,shift,-
372,0/100911/english100911,15,7,much,-
373,0/100911/english100911,15,8,production,-
374,0/100911/english100911,15,9,to,-
375,0/100911/english100911,15,10,the,-
376,0/100911/english100911,15,11,US,-
377,0/100911/english100911,15,12,due,-
378,0/100911/english100911,15,13,to,-
379,0/100911/english100911,15,14,the,-
380,0/100911/english100911,15,15,current,-
381,0/100911/english100911,15,16,weakness,-
382,0/100911/english100911,15,17,of,-
383,0/100911/english100911,15,18,the,-
384,0/100911/english100911,15,19,dollar,-
385,0/100911/english100911,15,20,.,-
386,0/100911/english100911,16,0,General,-
387,0/100911/english100911,16,1,Arthur,-
388,0/100911/english100911,16,2,Lichte,-
389,0/100911/english100911,16,3,",",-
390,0/100911/english100911,16,4,head,-
391,0/100911/english100911,16,5,of,-
392,0/100911/english100911,16,6,USAF,(ORG37154720392556611)
393,0/100911/english100911,16,7,'s,-
394,0/100911/english100911,16,8,Mobility,-
395,0/100911/english100911,16,9,Command,-
396,0/100911/english100911,16,10,",",-
397,0/100911/english100911,16,11,said,-
398,0/100911/english100911,16,12,it,-
399,0/100911/english100911,16,13,is,-
400,0/100911/english100911,16,14,hoped,-
401,0/100911/english100911,16,15,the,-
402,0/100911/english100911,16,16,first,-
403,0/100911/english100911,16,17,aircraft,-
404,0/100911/english100911,16,18,can,-
405,0/100911/english100911,16,19,be,-
406,0/100911/english100911,16,20,tested,-
407,0/100911/english100911,16,21,in,-
408,0/100911/english100911,16,22,2010,-
409,0/100911/english100911,16,23,and,-
410,0/100911/english100911,16,24,in,-
411,0/100911/english100911,16,25,operation,-
412,0/100911/english100911,16,26,three,-
413,0/100911/english100911,16,27,years,-
414,0/100911/english100911,16,28,afterwards,-
415,0/100911/english100911,16,29,.,-
416,0/100911/english100911,17,0,USAF,(ORG37154720392556611)
417,0/100911/english100911,17,1,'s,-
418,0/100911/english100911,17,2,chief,-
419,0/100911/english100911,17,3,of,-
420,0/100911/english100911,17,4,staff,-
421,0/100911/english100911,17,5,General,-
422,0/100911/english100911,17,6,Duncan,-
423,0/100911/english100911,17,7,McNab,-
424,0/100911/english100911,17,8,stated,-
425,0/100911/english100911,17,9,``,-
426,0/100911/english100911,17,10,The,-
427,0/100911/english100911,17,11,tanker,-
428,0/100911/english100911,17,12,is,-
429,0/100911/english100911,17,13,the,-
430,0/100911/english100911,17,14,number-one,-
431,0/100911/english100911,17,15,procurement,-
432,0/100911/english100911,17,16,priority,-
433,0/100911/english100911,17,17,for,-
434,0/100911/english100911,17,18,us,(ORG37154720392556611)
435,0/100911/english100911,17,19,right,-
436,0/100911/english100911,17,20,now,-
437,0/100911/english100911,17,21,.,-
438,0/100911/english100911,18,0,It,-
439,0/100911/english100911,18,1,is,-
440,0/100911/english100911,18,2,the,-
441,0/100911/english100911,18,3,first,-
442,0/100911/english100911,18,4,step,-
443,0/100911/english100911,18,5,in,-
444,0/100911/english100911,18,6,our,-
445,0/100911/english100911,18,7,critical,-
446,0/100911/english100911,18,8,commitment,(OTH40012892908022737)
447,0/100911/english100911,18,9,to,-
448,0/100911/english100911,18,10,recapitalize,-
449,0/100911/english100911,18,11,our,(ORG37154720392556611)
450,0/100911/english100911,18,12,aging,-
451,0/100911/english100911,18,13,fleet,-
452,0/100911/english100911,18,14,to,-
453,0/100911/english100911,18,15,move,-
454,0/100911/english100911,18,16,",",-
455,0/100911/english100911,18,17,supply,-
456,0/100911/english100911,18,18,",",-
457,0/100911/english100911,18,19,and,-
458,0/100911/english100911,18,20,position,-
459,0/100911/english100911,18,21,assets,-
460,0/100911/english100911,18,22,anywhere,-
461,0/100911/english100911,18,23,.,-
462,0/100911/english100911,18,24,'',-
463,0/100911/english100911,19,0,There,-
464,0/100911/english100911,19,1,is,-
465,0/100911/english100911,19,2,still,-
466,0/100911/english100911,19,3,a,-
467,0/100911/english100911,19,4,possibility,-
468,0/100911/english100911,19,5,of,-
469,0/100911/english100911,19,6,Boeing,(ORG37154719725500990)
470,0/100911/english100911,19,7,challenging,-
471,0/100911/english100911,19,8,the,-
472,0/100911/english100911,19,9,decision,-
473,0/100911/english100911,19,10,;,-
474,0/100911/english100911,19,11,Boeing,-
475,0/100911/english100911,19,12,themselves,(ORG37154719725500990)
476,0/100911/english100911,19,13,were,-
477,0/100911/english100911,19,14,successfuly,-
478,0/100911/english100911,19,15,challenged,(OTH40013104999803993)
479,0/100911/english100911,19,16,by,-
480,0/100911/english100911,19,17,Lockheed,-
481,0/100911/english100911,19,18,and,-
482,0/100911/english100911,19,19,Sikorsky,-
483,0/100911/english100911,19,20,in,-
484,0/100911/english100911,19,21,2006,-
485,0/100911/english100911,19,22,over,-
486,0/100911/english100911,19,23,a,-
487,0/100911/english100911,19,24,US$,-
488,0/100911/english100911,19,25,10,-
489,0/100911/english100911,19,26,billion,-
490,0/100911/english100911,19,27,contract,-
491,0/100911/english100911,19,28,to,-
492,0/100911/english100911,19,29,supply,-
493,0/100911/english100911,19,30,search,-
494,0/100911/english100911,19,31,and,-
495,0/100911/english100911,19,32,rescue,-
496,0/100911/english100911,19,33,helicopters,-
497,0/100911/english100911,19,34,to,-
498,0/100911/english100911,19,35,the,-
499,0/100911/english100911,19,36,Pentagon,-
500,0/100911/english100911,19,37,.,-
501,0/100911/english100911,20,0,A,-
502,0/100911/english100911,20,1,statement,(SPE40013239848274831)
503,0/100911/english100911,20,2,by,-
504,0/100911/english100911,20,3,Boeing,-
505,0/100911/english100911,20,4,given,-
506,0/100911/english100911,20,5,by,-
507,0/100911/english100911,20,6,Boeing,(ORG37154719725500990)
508,0/100911/english100911,20,7,spokesman,-
509,0/100911/english100911,20,8,William,-
510,0/100911/english100911,20,9,Barksdale,-
511,0/100911/english100911,20,10,said,-
512,0/100911/english100911,20,11,``,-
513,0/100911/english100911,20,12,Obviously,-
514,0/100911/english100911,20,13,we,-
515,0/100911/english100911,20,14,are,-
516,0/100911/english100911,20,15,very,-
517,0/100911/english100911,20,16,disappointed,-
518,0/100911/english100911,20,17,...,-
519,0/100911/english100911,20,18,Once,-
520,0/100911/english100911,20,19,we,(ORG37154719725500990)
521,0/100911/english100911,20,20,have,-
522,0/100911/english100911,20,21,reviewed,-
523,0/100911/english100911,20,22,the,-
524,0/100911/english100911,20,23,details,-
525,0/100911/english100911,20,24,behind,-
526,0/100911/english100911,20,25,the,-
527,0/100911/english100911,20,26,award,-
528,0/100911/english100911,20,27,",",-
529,0/100911/english100911,20,28,we,-
530,0/100911/english100911,20,29,will,-
531,0/100911/english100911,20,30,make,-
532,0/100911/english100911,20,31,a,-
533,0/100911/english100911,20,32,decision,-
534,0/100911/english100911,20,33,concerning,-
535,0/100911/english100911,20,34,our,(ORG37154719725500990)
536,0/100911/english100911,20,35,possible,-
537,0/100911/english100911,20,36,options,-
538,0/100911/english100911,20,37,.,-
539,0/100911/english100911,20,38,'',-
540,0/100911/english100911,21,0,Washington,-
541,0/100911/english100911,21,1,senator,-
542,0/100911/english100911,21,2,Patty,-
543,0/100911/english100911,21,3,Murray,-
544,0/100911/english100911,21,4,",",-
545,0/100911/english100911,21,5,who,-
546,0/100911/english100911,21,6,hails,-
547,0/100911/english100911,21,7,from,-
548,0/100911/english100911,21,8,the,-
549,0/100911/english100911,21,9,same,-
550,0/100911/english100911,21,10,state,-
551,0/100911/english100911,21,11,where,-
552,0/100911/english100911,21,12,Boeing,(ORG37154719725500990)
553,0/100911/english100911,21,13,bases,(OTH40013735438821796)
554,0/100911/english100911,21,14,their,(ORG37154719725500990)
555,0/100911/english100911,21,15,commercial,-
556,0/100911/english100911,21,16,airliner,-
557,0/100911/english100911,21,17,operations,-
558,0/100911/english100911,21,18,",",-
559,0/100911/english100911,21,19,said,-
560,0/100911/english100911,21,20,in,-
561,0/100911/english100911,21,21,a,-
562,0/100911/english100911,21,22,critical,-
563,0/100911/english100911,21,23,statement,-
564,0/100911/english100911,21,24,``,-
565,0/100911/english100911,21,25,We,-
566,0/100911/english100911,21,26,are,-
567,0/100911/english100911,21,27,shocked,-
568,0/100911/english100911,21,28,that,-
569,0/100911/english100911,21,29,the,(ORG37154720392556611
570,0/100911/english100911,21,30,Air,-
571,0/100911/english100911,21,31,Force,ORG37154720392556611)
572,0/100911/english100911,21,32,tapped,(OTH40013941549790830)
573,0/100911/english100911,21,33,a,(ORG37154720003835631
574,0/100911/english100911,21,34,European,-
575,0/100911/english100911,21,35,company,ORG37154720003835631)
576,0/100911/english100911,21,36,and,-
577,0/100911/english100911,21,37,its,(ORG37154720003835631)
578,0/100911/english100911,21,38,foreign,-
579,0/100911/english100911,21,39,workers,-
580,0/100911/english100911,21,40,to,-
581,0/100911/english100911,21,41,provide,-
582,0/100911/english100911,21,42,a,-
583,0/100911/english100911,21,43,tanker,-
584,0/100911/english100911,21,44,to,-
585,0/100911/english100911,21,45,our,-
586,0/100911/english100911,21,46,American,-
587,0/100911/english100911,21,47,military,-
588,0/100911/english100911,21,48,.,-
589,0/100911/english100911,22,0,At,-
590,0/100911/english100911,22,1,a,-
591,0/100911/english100911,22,2,time,-
592,0/100911/english100911,22,3,when,-
593,0/100911/english100911,22,4,our,-
594,0/100911/english100911,22,5,economy,-
595,0/100911/english100911,22,6,is,-
596,0/100911/english100911,22,7,hurting,-
597,0/100911/english100911,22,8,",",-
598,0/100911/english100911,22,9,this,-
599,0/100911/english100911,22,10,decision,-
600,0/100911/english100911,22,11,to,-
601,0/100911/english100911,22,12,outsource,-
602,0/100911/english100911,22,13,our,-
603,0/100911/english100911,22,14,tankers,-
604,0/100911/english100911,22,15,is,-
605,0/100911/english100911,22,16,a,-
606,0/100911/english100911,22,17,blow,-
607,0/100911/english100911,22,18,to,-
608,0/100911/english100911,22,19,the,-
609,0/100911/english100911,22,20,American,-
610,0/100911/english100911,22,21,aerospace,-
611,0/100911/english100911,22,22,industry,-
612,0/100911/english100911,22,23,",",-
613,0/100911/english100911,22,24,American,-
614,0/100911/english100911,22,25,workers,-
615,0/100911/english100911,22,26,and,-
616,0/100911/english100911,22,27,America,-
617,0/100911/english100911,22,28,'s,-
618,0/100911/english100911,22,29,military,-
619,0/100911/english100911,22,30,.,-
620,0/100911/english100911,22,31,'',-
621,0/100911/english100911,23,0,Washington,-
622,0/100911/english100911,23,1,representative,-
623,0/100911/english100911,23,2,Norm,-
624,0/100911/english100911,23,3,Dicks,-
625,0/100911/english100911,23,4,said,-
626,0/100911/english100911,23,5,he,-
627,0/100911/english100911,23,6,too,-
628,0/100911/english100911,23,7,was,-
629,0/100911/english100911,23,8,``,-
630,0/100911/english100911,23,9,shocked,-
631,0/100911/english100911,23,10,'',-
632,0/100911/english100911,23,11,",",-
633,0/100911/english100911,23,12,releasing,-
634,0/100911/english100911,23,13,a,-
635,0/100911/english100911,23,14,statement,-
636,0/100911/english100911,23,15,saying,-
637,0/100911/english100911,23,16,``,-
638,0/100911/english100911,23,17,This,-
639,0/100911/english100911,23,18,decision,-
640,0/100911/english100911,23,19,is,-
641,0/100911/english100911,23,20,even,-
642,0/100911/english100911,23,21,more,-
643,0/100911/english100911,23,22,disappointing,-
644,0/100911/english100911,23,23,because,-
645,0/100911/english100911,23,24,the,(ORG37154720392556611
646,0/100911/english100911,23,25,Air,-
