,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
43,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991059991,,MIS,MISC,injured
44,81ce9c19bbce91c1111fc1f98ce1c8ca,2999601037999115999857875,,MIS,MISC,shooting
45,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991009991,,MIS,MISC,died
46,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991059991,,MIS,MISC,injured
47,81ce9c19bbce91c1111fc1f98ce1c8ca,2999601037999115999857875,,MIS,MISC,shooting
48,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991009991,,MIS,MISC,died
49,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991009991,,MIS,MISC,dead
50,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991009991,,MIS,MISC,body
51,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991009991,,MIS,MISC,body
52,81ce9c19bbce91c1111fc1f98ce1c8ca,2999601037999115999857875,,MIS,MISC,shooting
53,81ce9c19bbce91c1111fc1f98ce1c8ca,2999601037999115999857875,,MIS,MISC,gunshot
54,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991059991,,MIS,MISC,wound
55,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991059991,,MIS,MISC,surgery
56,81ce9c19bbce91c1111fc1f98ce1c8ca,299960103799998999657676,,MIS,MISC,incident
57,81ce9c19bbce91c1111fc1f98ce1c8ca,2999601037999115999857875,,MIS,MISC,shooting
58,81ce9c19bbce91c1111fc1f98ce1c8ca,2999601037999115999857875,,MIS,MISC,shooting
59,81ce9c19bbce91c1111fc1f98ce1c8ca,29996010379991059991,,MIS,MISC,wound
60,95e01170da8c0929a442ef28b93be9e1,29995512959991049991,,MIS,MISC,shot
61,95e01170da8c0929a442ef28b93be9e1,29995512959991059991,,MIS,MISC,injuries
62,95e01170da8c0929a442ef28b93be9e1,29995512959991049991,,MIS,MISC,shot
63,95e01170da8c0929a442ef28b93be9e1,29995512959991049991,,MIS,MISC,shot
64,95e01170da8c0929a442ef28b93be9e1,29995512959991049991,,MIS,MISC,shot
65,95e01170da8c0929a442ef28b93be9e1,29995512959991059991,,MIS,MISC,injuries
66,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,Killed
67,629abdc877c25f8b93fafd2c08ee17dd,2999562315999115999857875,,MIS,MISC,Goes Off
68,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,fatally
69,629abdc877c25f8b93fafd2c08ee17dd,29995623159991049991,,MIS,MISC,shot
70,629abdc877c25f8b93fafd2c08ee17dd,2999562315999115999857875,,MIS,MISC,Shooting
71,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,Death
72,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,killed
73,629abdc877c25f8b93fafd2c08ee17dd,2999562315999115999857875,,MIS,MISC,went off
74,629abdc877c25f8b93fafd2c08ee17dd,2999562315999115999857875,,MIS,MISC,went off
75,629abdc877c25f8b93fafd2c08ee17dd,29995623159991049991,,MIS,MISC,hit
76,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,dead
77,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,manslaughter
78,629abdc877c25f8b93fafd2c08ee17dd,29995623159991009991,,MIS,MISC,died
79,629abdc877c25f8b93fafd2c08ee17dd,299956231599998999657676,,MIS,MISC,that
80,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,shooting
81,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,death
82,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,died
83,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,shooting
84,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,died
85,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,shooting
86,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,died
87,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,gunshot
88,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991059992,,MIS,MISC,wound
89,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,died
90,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,shooting
91,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,gunshot
92,510cf6f9e9e3dcbaa913e036b8f671af,299943254099910599912,,MIS,MISC,wounds
93,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,gunshot
94,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991059991,,MIS,MISC,wound
95,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,gunshot
96,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991059992,,MIS,MISC,wound
97,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,died
98,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,discharged
99,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,discharged
100,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991049991,,MIS,MISC,struck
101,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,autopsy
102,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,discharging
103,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,shooting
104,510cf6f9e9e3dcbaa913e036b8f671af,2999432540999115999857875,,MIS,MISC,discharged
105,510cf6f9e9e3dcbaa913e036b8f671af,29994325409991009992,,MIS,MISC,manslaughter
106,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,shooting
107,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991009991,,MIS,MISC,death
108,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,shooting
109,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991009991,,MIS,MISC,death
110,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,shooting
111,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991009991,,MIS,MISC,death
112,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991009991,,MIS,MISC,manslaughter
113,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991009991,,MIS,MISC,manslaughter
114,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,fired
115,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991049991,,MIS,MISC,hitting
116,15eb4550cad2bb8106425e79c9ac1fb2,299952532999998999657676,,MIS,MISC,case
117,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,gun used
118,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,gun used
119,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,gun used
120,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,gun used
121,15eb4550cad2bb8106425e79c9ac1fb2,2999525329999115999857875,,MIS,MISC,gun used
122,15eb4550cad2bb8106425e79c9ac1fb2,29995253299991009991,,MIS,MISC,death
123,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,fatally
124,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shot
125,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,shooting
126,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,HOMICIDES
127,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,HOMICIDES
128,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,HOMICIDES
129,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,fatally shot
130,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,fatally shot
131,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,murder
132,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,murder
133,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
134,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
135,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shooting
136,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,homicide
137,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
138,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,body
139,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,autopsy
140,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,wounds
141,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shoots
142,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shoots
143,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shoot
144,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,kill
145,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,fired
146,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,died
147,95569e1202906a0daf698e1d859cacd9,299970490699998999657676,,MIS,MISC,shooting
148,95569e1202906a0daf698e1d859cacd9,299970490699998999657676,,MIS,MISC,shooting
149,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,shots
150,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,struck
151,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,fire
152,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,fatal
153,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,hit
154,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shot
155,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,fired
156,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,fatal
157,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shot
158,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,hitting
159,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,died
160,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,fatal
161,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,shooting
162,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shooting
163,95569e1202906a0daf698e1d859cacd9,299970490699998999657676,,MIS,MISC,incident
164,95569e1202906a0daf698e1d859cacd9,299970490699998999657676,,MIS,MISC,situation
165,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,death
166,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shoot
167,95569e1202906a0daf698e1d859cacd9,0,,MIS,MISC,grief
168,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,loss
169,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,loss of a young life
170,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,loss of a young life
171,95569e1202906a0daf698e1d859cacd9,299970490699998999657676,,MIS,MISC,shooting
172,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,deadly
173,95569e1202906a0daf698e1d859cacd9,2999704906999115999857875,,MIS,MISC,shooting
174,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
175,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
176,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shooting
177,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shooting
178,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
179,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shooting
180,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shooting
181,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,HOMICIDES
182,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,HOMICIDES
183,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,HOMICIDES
184,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,fatally shot
185,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,fatally shot
186,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,murder
187,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,murder
188,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
189,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
190,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shooting
191,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,homicide
192,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shot
193,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,body
194,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,autopsy
195,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,autopsy
196,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shoots
197,95569e1202906a0daf698e1d859cacd9,1999704906999111999857875,,MIS,MISC,shoots
198,95569e1202906a0daf698e1d859cacd9,29997049069991049991,,MIS,MISC,shoot
199,95569e1202906a0daf698e1d859cacd9,29997049069991009991,,MIS,MISC,kill
200,5a0c56265670498621b7cd2f71e53902,2999723277999115999857875,,MIS,MISC,shooting
201,5a0c56265670498621b7cd2f71e53902,29997232779991009991,,MIS,MISC,death
202,5a0c56265670498621b7cd2f71e53902,2999723277999100999857875,,MIS,MISC,manslaughter
203,5a0c56265670498621b7cd2f71e53902,2999723277999115999857875,,MIS,MISC,shooting
204,5a0c56265670498621b7cd2f71e53902,29997232779991009991,,MIS,MISC,death
205,5a0c56265670498621b7cd2f71e53902,29997232779991049991,,MIS,MISC,shot
206,5a0c56265670498621b7cd2f71e53902,29997232779991009991,,MIS,MISC,fatally
207,5a0c56265670498621b7cd2f71e53902,29997232779991059991,,MIS,MISC,wounded
208,5a0c56265670498621b7cd2f71e53902,29997232779991009991,,MIS,MISC,unable to save
209,5a0c56265670498621b7cd2f71e53902,299972327799998999657676,,MIS,MISC,accident
210,5a0c56265670498621b7cd2f71e53902,29997232779991049991,,MIS,MISC,shooting
211,5a0c56265670498621b7cd2f71e53902,299972327799998999657676,,MIS,MISC,incident
212,5a0c56265670498621b7cd2f71e53902,299972327799998999657676,,MIS,MISC,incident
213,34d13cc0d1db9d8b1a1139aea267826e,29991134809991049991,,MIS,MISC,Shot
214,34d13cc0d1db9d8b1a1139aea267826e,29991134809991009991,,MIS,MISC,Dead
215,34d13cc0d1db9d8b1a1139aea267826e,29991134809991049991,,MIS,MISC,Shot
216,34d13cc0d1db9d8b1a1139aea267826e,29991134809991009991,,MIS,MISC,Dead
217,34d13cc0d1db9d8b1a1139aea267826e,29991134809991009991,,MIS,MISC,dead
218,34d13cc0d1db9d8b1a1139aea267826e,29991134809991049991,,MIS,MISC,shot
219,34d13cc0d1db9d8b1a1139aea267826e,29991134809991159991,,MIS,MISC,blasting
220,34d13cc0d1db9d8b1a1139aea267826e,2999113480999115999857875,,MIS,MISC,discharged
221,34d13cc0d1db9d8b1a1139aea267826e,29991134809991009991,,MIS,MISC,dead
222,34d13cc0d1db9d8b1a1139aea267826e,299911348099998999657676,,MIS,MISC,this
223,34d13cc0d1db9d8b1a1139aea267826e,0,,MIS,MISC,this
224,34d13cc0d1db9d8b1a1139aea267826e,299911348099998999657676,,MIS,MISC,this
225,34d13cc0d1db9d8b1a1139aea267826e,29991134809991009991,,MIS,MISC,fatal
226,34d13cc0d1db9d8b1a1139aea267826e,2999113480999115999857875,,MIS,MISC,shooting
227,34d13cc0d1db9d8b1a1139aea267826e,2999113480999115999857875,,MIS,MISC,shooting
228,34d13cc0d1db9d8b1a1139aea267826e,29991134809991049991,,MIS,MISC,shot
229,89cd74707f3695461502759237df180d,29995838549991049991,,MIS,MISC,Shooting
230,89cd74707f3695461502759237df180d,2999583854999115999857875,,MIS,MISC,shooting
231,89cd74707f3695461502759237df180d,29995838549991059991,,MIS,MISC,paralyzed
232,89cd74707f3695461502759237df180d,2999583854999115999857875,,MIS,MISC,shots
233,89cd74707f3695461502759237df180d,29995838549991049991,,MIS,MISC,struck
234,89cd74707f3695461502759237df180d,29995838549991059991,,MIS,MISC,paralyzed
235,89cd74707f3695461502759237df180d,2999583854999115999857875,,MIS,MISC,shooting
236,89cd74707f3695461502759237df180d,2999583854999115999857875,,MIS,MISC,shooter
237,89cd74707f3695461502759237df180d,2999583854999115999857875,,MIS,MISC,discharge
238,89cd74707f3695461502759237df180d,2999583854999115999857875,,MIS,MISC,shooting
239,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,fatally
240,8b9a4c355f2fa01f8362d613871b55e3,2999548991999104999123,,MIS,MISC,shot
241,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,dead
242,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,dead
243,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,fatally
244,8b9a4c355f2fa01f8362d613871b55e3,2999548991999104999123,,MIS,MISC,shot
245,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,bodies
246,8b9a4c355f2fa01f8362d613871b55e3,2999548991999115999857875,,MIS,MISC,gunshot
247,8b9a4c355f2fa01f8362d613871b55e3,2999548991999105999123,,MIS,MISC,wounds
248,8b9a4c355f2fa01f8362d613871b55e3,2999548991999115999857875,,MIS,MISC,shootings
249,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,dead
250,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,dead
251,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,dead
252,8b9a4c355f2fa01f8362d613871b55e3,299954899199998999657676,,MIS,MISC,incident
253,8b9a4c355f2fa01f8362d613871b55e3,2999548991999100999123,,MIS,MISC,dead
254,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,suicide
255,2029ab4a92e0045e44de6aea89f359fc,299948914999998999657676,,MIS,MISC,tragedy
256,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,took her own life
257,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,dead
258,2029ab4a92e0045e44de6aea89f359fc,2999489149999115999857875,,MIS,MISC,gunshot
259,2029ab4a92e0045e44de6aea89f359fc,29994891499991059991,,MIS,MISC,wound
260,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,suicide
261,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,cases
262,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,cases
263,2029ab4a92e0045e44de6aea89f359fc,0,,MIS,MISC,Suicide
264,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,suicide
265,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,tragedies
266,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,tragedies
267,2029ab4a92e0045e44de6aea89f359fc,0,,MIS,MISC,this
268,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,suicides
269,2029ab4a92e0045e44de6aea89f359fc,0,,MIS,MISC,suicide
270,2029ab4a92e0045e44de6aea89f359fc,0,,MIS,MISC,suicide
271,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,suicide
272,2029ab4a92e0045e44de6aea89f359fc,0,,MIS,MISC,turn a gun on
273,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,this
274,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,it
275,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,it
276,2029ab4a92e0045e44de6aea89f359fc,1999489149999111999857875,,MIS,MISC,tragedies
277,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,death
278,2029ab4a92e0045e44de6aea89f359fc,29994891499991009991,,MIS,MISC,suicide
279,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooter
280,5add8846056c9b485a7920f9ab991fcb,29994276219991009991,,MIS,MISC,murder
281,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooter
282,5add8846056c9b485a7920f9ab991fcb,29994276219991009991,,MIS,MISC,murder
283,5add8846056c9b485a7920f9ab991fcb,29994276219991009991,,MIS,MISC,dead
284,5add8846056c9b485a7920f9ab991fcb,2999427621999105999234,,MIS,MISC,wounded
285,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooting
286,5add8846056c9b485a7920f9ab991fcb,2999427621999105999234,,MIS,MISC,hospitalized
287,5add8846056c9b485a7920f9ab991fcb,29994276219991009991,,MIS,MISC,dead
288,5add8846056c9b485a7920f9ab991fcb,29994276219991009991,,MIS,MISC,murder
289,5add8846056c9b485a7920f9ab991fcb,2999427621999105999234,,MIS,MISC,treated
290,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooting
291,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,Shooter
292,5add8846056c9b485a7920f9ab991fcb,299942762199998999657676,,MIS,MISC,shooting
293,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooting
294,5add8846056c9b485a7920f9ab991fcb,29994276219991009991,,MIS,MISC,killed
295,5add8846056c9b485a7920f9ab991fcb,2999427621999105999234,,MIS,MISC,wounded
296,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooting
297,5add8846056c9b485a7920f9ab991fcb,2999427621999115999857875,,MIS,MISC,shooting
298,5add8846056c9b485a7920f9ab991fcb,299942762199998999657676,,MIS,MISC,incident
299,2b1f309f668e0781682f523994146b8a,2999282561999100999123,,MIS,MISC,murder - suicide
300,2b1f309f668e0781682f523994146b8a,29992825619991009991,,MIS,MISC,death
301,2b1f309f668e0781682f523994146b8a,29992825619991009991,,MIS,MISC,death
302,2b1f309f668e0781682f523994146b8a,2999282561999100999123,,MIS,MISC,murder - suicide
303,2b1f309f668e0781682f523994146b8a,2999282561999100999123,,MIS,MISC,bodies
304,2b1f309f668e0781682f523994146b8a,2999282561999115999857875,,MIS,MISC,gunshot
305,2b1f309f668e0781682f523994146b8a,2999282561999105999123,,MIS,MISC,wounds
306,2b1f309f668e0781682f523994146b8a,29992825619991049992,,MIS,MISC,shot
307,2b1f309f668e0781682f523994146b8a,29992825619991009993,,MIS,MISC,killing
