,topic/subtopic_name/doc,sent_id,token_id,token,reference
77,0/0_bukavu/381790,5,0,A,(OTH4D63jRSvrFiccHwGiDQEwi
78,0/0_bukavu/381790,5,1,senior,-
79,0/0_bukavu/381790,5,2,defence,-
80,0/0_bukavu/381790,5,3,ministry,-
81,0/0_bukavu/381790,5,4,official,OTH4D63jRSvrFiccHwGiDQEwi)
82,0/0_bukavu/381790,5,5,said,-
83,0/0_bukavu/381790,5,6,Goma,(PERLpkgWWLEYmuc7pyZ5ggHUc
84,0/0_bukavu/381790,5,7,",",-
85,0/0_bukavu/381790,5,8,the,(OTHWRHq2ZJuGEpRyS3oMZNNPw
86,0/0_bukavu/381790,5,9,biggest,-
87,0/0_bukavu/381790,5,10,city,-
88,0/0_bukavu/381790,5,11,in,-
89,0/0_bukavu/381790,5,12,rebel,(OTHLBMQqHXAVw5bXRwpWWLdzr
90,0/0_bukavu/381790,5,13,hands,OTHLBMQqHXAVw5bXRwpWWLdzr)| OTHWRHq2ZJuGEpRyS3oMZNNPw)| PERLpkgWWLEYmuc7pyZ5ggHUc)
91,0/0_bukavu/381790,5,14,",",-
92,0/0_bukavu/381790,5,15,was,-
93,0/0_bukavu/381790,5,16,next,-
94,0/0_bukavu/381790,5,17,on,-
95,0/0_bukavu/381790,5,18,the,(OTHBPpbod2qjENEnUS4FvW2qL
96,0/0_bukavu/381790,5,19,hit,-
97,0/0_bukavu/381790,5,20,list,OTHBPpbod2qjENEnUS4FvW2qL)
98,0/0_bukavu/381790,5,21,.,-
99,0/0_bukavu/381790,6,0,He,(OTH4D63jRSvrFiccHwGiDQEwi)
100,0/0_bukavu/381790,6,1,also,-
101,0/0_bukavu/381790,6,2,said,-
102,0/0_bukavu/381790,6,3,the,(ORGZouhgg2vsncxf6cCqatLdp
103,0/0_bukavu/381790,6,4,army,ORGZouhgg2vsncxf6cCqatLdp)
104,0/0_bukavu/381790,6,5,had,-
105,0/0_bukavu/381790,6,6,retaken,-
106,0/0_bukavu/381790,6,7,Walikale,(ORG6oQWo8UdEz4QwWFxumCXQE)
107,0/0_bukavu/381790,6,8,",",-
108,0/0_bukavu/381790,6,9,but,-
109,0/0_bukavu/381790,6,10,it,-
110,0/0_bukavu/381790,6,11,was,-
111,0/0_bukavu/381790,6,12,not,-
112,0/0_bukavu/381790,6,13,clear,-
113,0/0_bukavu/381790,6,14,when,-
114,0/0_bukavu/381790,6,15,.,-
115,0/0_bukavu/381790,7,0,"""_",-
116,0/0_bukavu/381790,7,1,Walikale,(ORG6oQWo8UdEz4QwWFxumCXQE)
117,0/0_bukavu/381790,7,2,has,-
118,0/0_bukavu/381790,7,3,already,-
119,0/0_bukavu/381790,7,4,been,-
120,0/0_bukavu/381790,7,5,retaken,-
121,0/0_bukavu/381790,7,6,by,-
122,0/0_bukavu/381790,7,7,the,(ORGZouhgg2vsncxf6cCqatLdp
123,0/0_bukavu/381790,7,8,army,ORGZouhgg2vsncxf6cCqatLdp)
124,0/0_bukavu/381790,7,9,.,-
125,0/0_bukavu/381790,8,0,But,-
126,0/0_bukavu/381790,8,1,we,(ORGZouhgg2vsncxf6cCqatLdp)
127,0/0_bukavu/381790,8,2,are,-
128,0/0_bukavu/381790,8,3,only,-
129,0/0_bukavu/381790,8,4,mopping,-
130,0/0_bukavu/381790,8,5,up,-
131,0/0_bukavu/381790,8,6,some,(OTHFHJd9dK7vjqo8RDFdVRriv
132,0/0_bukavu/381790,8,7,pockets,-
133,0/0_bukavu/381790,8,8,of,-
134,0/0_bukavu/381790,8,9,resistance,OTHFHJd9dK7vjqo8RDFdVRriv)
135,0/0_bukavu/381790,8,10,there,-
136,0/0_bukavu/381790,8,11,",",-
137,0/0_bukavu/381790,8,12,"_""",-
138,0/0_bukavu/381790,8,13,said,-
139,0/0_bukavu/381790,8,14,the,(OTH4D63jRSvrFiccHwGiDQEwi
140,0/0_bukavu/381790,8,15,official,-
141,0/0_bukavu/381790,8,16,",",-
142,0/0_bukavu/381790,8,17,who,-
143,0/0_bukavu/381790,8,18,asked,-
144,0/0_bukavu/381790,8,19,not,-
145,0/0_bukavu/381790,8,20,to,-
146,0/0_bukavu/381790,8,21,be,-
147,0/0_bukavu/381790,8,22,named,OTH4D63jRSvrFiccHwGiDQEwi)
148,0/0_bukavu/381790,8,23,.,-
149,0/0_bukavu/381790,9,0,He,(OTH4D63jRSvrFiccHwGiDQEwi)
150,0/0_bukavu/381790,9,1,told,-
151,0/0_bukavu/381790,9,2,Reuters,(ORGbFwoV99eSZoSDJerDnYRQE)
152,0/0_bukavu/381790,9,3,the,(OTHDGrNZ588hm87JGMJEKsa4T
153,0/0_bukavu/381790,9,4,planes,OTHDGrNZ588hm87JGMJEKsa4T)
154,0/0_bukavu/381790,9,5,were,-
155,0/0_bukavu/381790,9,6,flying,-
156,0/0_bukavu/381790,9,7,from,-
157,0/0_bukavu/381790,9,8,Kisangani,(GPEcBV6AcSdgGEaVwJ8dV9Ntj
158,0/0_bukavu/381790,9,9,",",-
159,0/0_bukavu/381790,9,10,the,(OTHFZMq55XqmLsG2G9yZxFwzU
160,0/0_bukavu/381790,9,11,headquarters,-
161,0/0_bukavu/381790,9,12,for,-
162,0/0_bukavu/381790,9,13,Zaire's,(GPEUZkUopovochsJB8iAmpyx6)
163,0/0_bukavu/381790,9,14,counter-offensive,-
164,0/0_bukavu/381790,9,15,launched,-
165,0/0_bukavu/381790,9,16,last,(DATH6iTSYttFuZpMGqg7LVHWF
166,0/0_bukavu/381790,9,17,month,DATH6iTSYttFuZpMGqg7LVHWF)
167,0/0_bukavu/381790,9,18,to,-
168,0/0_bukavu/381790,9,19,retake,-
169,0/0_bukavu/381790,9,20,a,(OTHgHVMqKSeztDsfCGdjRkzr4
170,0/0_bukavu/381790,9,21,vast,-
171,0/0_bukavu/381790,9,22,stretch,-
172,0/0_bukavu/381790,9,23,of,-
173,0/0_bukavu/381790,9,24,territory,-
174,0/0_bukavu/381790,9,25,seized,-
175,0/0_bukavu/381790,9,26,by,-
176,0/0_bukavu/381790,9,27,Tutsi-led,(GPETxVTWzxjXJDx8DjdAxaDDC
177,0/0_bukavu/381790,9,28,rebels,-
178,0/0_bukavu/381790,9,29,who,-
179,0/0_bukavu/381790,9,30,took,-
180,0/0_bukavu/381790,9,31,up,-
181,0/0_bukavu/381790,9,32,arms,(OTHnVLsmETmDEQRaRXMUwzfw9)
182,0/0_bukavu/381790,9,33,in,-
183,0/0_bukavu/381790,9,34,October,(DATS3RX6ciRgyzcGN64N39XJi)| GPETxVTWzxjXJDx8DjdAxaDDC)| OTHgHVMqKSeztDsfCGdjRkzr4)| OTHFZMq55XqmLsG2G9yZxFwzU)| GPEcBV6AcSdgGEaVwJ8dV9Ntj)
184,0/0_bukavu/381790,9,35,.,-
185,0/0_bukavu/381790,10,0,"""_",-
186,0/0_bukavu/381790,10,1,It,(OTHGANrYgN9E7rvZgj4FzQ3Vq)
187,0/0_bukavu/381790,10,2,is,-
188,0/0_bukavu/381790,10,3,a,(OTH8pXptmcaujThrvcYHidT69
189,0/0_bukavu/381790,10,4,surgical,-
190,0/0_bukavu/381790,10,5,operation,-
191,0/0_bukavu/381790,10,6,aimed,-
192,0/0_bukavu/381790,10,7,at,-
193,0/0_bukavu/381790,10,8,the,-
194,0/0_bukavu/381790,10,9,enemy's,-
195,0/0_bukavu/381790,10,10,strategic,-
196,0/0_bukavu/381790,10,11,and,-
197,0/0_bukavu/381790,10,12,military,-
198,0/0_bukavu/381790,10,13,targets,OTH8pXptmcaujThrvcYHidT69)
199,0/0_bukavu/381790,10,14,",",-
200,0/0_bukavu/381790,10,15,"_""",-
201,0/0_bukavu/381790,10,16,the,(OTH8CAP8FdM94h2oLYNsNSD4z
202,0/0_bukavu/381790,10,17,defence,-
203,0/0_bukavu/381790,10,18,ministry,-
204,0/0_bukavu/381790,10,19,statement,OTH8CAP8FdM94h2oLYNsNSD4z)
205,0/0_bukavu/381790,10,20,said,-
206,0/0_bukavu/381790,10,21,of,-
207,0/0_bukavu/381790,10,22,the,(OTHGANrYgN9E7rvZgj4FzQ3Vq
208,0/0_bukavu/381790,10,23,bombings,OTHGANrYgN9E7rvZgj4FzQ3Vq)
209,0/0_bukavu/381790,10,24,.,-
210,0/0_bukavu/381790,11,0,It,(OTH8CAP8FdM94h2oLYNsNSD4z)
211,0/0_bukavu/381790,11,1,made,-
212,0/0_bukavu/381790,11,2,no,(OTHVyqYQt3NEyPvkrfNzsa355| (OTH3udAPhEyGTsv6vegiQVtUn
213,0/0_bukavu/381790,11,3,mention,OTH3udAPhEyGTsv6vegiQVtUn)
214,0/0_bukavu/381790,11,4,of,-
215,0/0_bukavu/381790,11,5,casualties,(OTH3hPngKH4fNKcULDMXnLERD| (OTHCT63YZz5x5eXnsmWvk8ARf)
216,0/0_bukavu/381790,11,6,or,-
217,0/0_bukavu/381790,11,7,damage,(OTHhQpxStm8Yqyy9SCqVV7nUK)| OTH3hPngKH4fNKcULDMXnLERD)| OTHVyqYQt3NEyPvkrfNzsa355)
218,0/0_bukavu/381790,11,8,.,-
219,0/0_bukavu/381790,12,0,Civilians,(OTHLGRi89YSDzCkEKqKRpDBmy
220,0/0_bukavu/381790,12,1,in,-
221,0/0_bukavu/381790,12,2,the,(GPEbktZY2oMh5Tpexna2xip3K
222,0/0_bukavu/381790,12,3,towns,GPEbktZY2oMh5Tpexna2xip3K)| OTHLGRi89YSDzCkEKqKRpDBmy)
223,0/0_bukavu/381790,12,4,had,-
224,0/0_bukavu/381790,12,5,been,-
225,0/0_bukavu/381790,12,6,advised,-
226,0/0_bukavu/381790,12,7,to,-
227,0/0_bukavu/381790,12,8,move,-
228,0/0_bukavu/381790,12,9,away,-
229,0/0_bukavu/381790,12,10,from,-
230,0/0_bukavu/381790,12,11,the,(GPEbktZY2oMh5Tpexna2xip3K
231,0/0_bukavu/381790,12,12,targets,GPEbktZY2oMh5Tpexna2xip3K)
232,0/0_bukavu/381790,12,13,to,-
233,0/0_bukavu/381790,12,14,avoid,-
234,0/0_bukavu/381790,12,15,being,-
235,0/0_bukavu/381790,12,16,hit,-
236,0/0_bukavu/381790,12,17,",",-
237,0/0_bukavu/381790,12,18,it,(OTH8CAP8FdM94h2oLYNsNSD4z)
238,0/0_bukavu/381790,12,19,added,-
239,0/0_bukavu/381790,12,20,.,-
240,0/0_bukavu/381790,13,0,The,(ORGKoTodKwcVtTwYQLCLRjVJ3
241,0/0_bukavu/381790,13,1,medical,-
242,0/0_bukavu/381790,13,2,charity,-
243,0/0_bukavu/381790,13,3,Medecins,-
244,0/0_bukavu/381790,13,4,sans,-
245,0/0_bukavu/381790,13,5,Frontieres,-
246,0/0_bukavu/381790,13,6,(,(OTHcPTYAZjrTvyjG6yNiXtPNw
247,0/0_bukavu/381790,13,7,MSF-Holland,-
248,0/0_bukavu/381790,13,8,),OTHcPTYAZjrTvyjG6yNiXtPNw)| ORGKoTodKwcVtTwYQLCLRjVJ3)
249,0/0_bukavu/381790,13,9,said,-
250,0/0_bukavu/381790,13,10,from,-
251,0/0_bukavu/381790,13,11,the,(PERLpkgWWLEYmuc7pyZ5ggHUc
252,0/0_bukavu/381790,13,12,nearby,-
253,0/0_bukavu/381790,13,13,city,-
254,0/0_bukavu/381790,13,14,of,-
255,0/0_bukavu/381790,13,15,Goma,PERLpkgWWLEYmuc7pyZ5ggHUc)
256,0/0_bukavu/381790,13,16,that,-
257,0/0_bukavu/381790,13,17,at_least,(OTHK8UaZE6EJBdxhGuCjLpTWP
258,0/0_bukavu/381790,13,18,nine,-
259,0/0_bukavu/381790,13,19,people,OTHK8UaZE6EJBdxhGuCjLpTWP)
260,0/0_bukavu/381790,13,20,were,-
261,0/0_bukavu/381790,13,21,killed,-
262,0/0_bukavu/381790,13,22,and,-
263,0/0_bukavu/381790,13,23,up_to,(CARCkEbbacv7putDpAbNJnF47
264,0/0_bukavu/381790,13,24,37,CARCkEbbacv7putDpAbNJnF47)
265,0/0_bukavu/381790,13,25,wounded,-
266,0/0_bukavu/381790,13,26,in,-
267,0/0_bukavu/381790,13,27,a,(OTHKARAk7HnERMH9ikFx7KyGn
268,0/0_bukavu/381790,13,28,raid,-
269,0/0_bukavu/381790,13,29,on,-
270,0/0_bukavu/381790,13,30,Bukavu,(GPEKhXyeMtHQcnyWUoWZnst2e)
271,0/0_bukavu/381790,13,31,by,-
272,0/0_bukavu/381790,13,32,three,(OTHaU7Ntxzxx2Es7kvpEvkxPz
273,0/0_bukavu/381790,13,33,Zairean,-
274,0/0_bukavu/381790,13,34,government,-
275,0/0_bukavu/381790,13,35,jets,OTHaU7Ntxzxx2Es7kvpEvkxPz)
276,0/0_bukavu/381790,13,36,on,-
277,0/0_bukavu/381790,13,37,Monday,(DAT39LGEBQhyCoZDewazNcmKc)| OTHKARAk7HnERMH9ikFx7KyGn)
278,0/0_bukavu/381790,13,38,.,-
279,0/0_bukavu/381791,0,0,ZAIRE,-
280,0/0_bukavu/381791,0,1,:,-
281,0/0_bukavu/381791,0,2,Zaire,-
282,0/0_bukavu/381791,0,3,planes,-
283,0/0_bukavu/381791,0,4,bombs,-
284,0/0_bukavu/381791,0,5,rebels,-
285,0/0_bukavu/381791,0,6,as,-
286,0/0_bukavu/381791,0,7,U.N.,-
287,0/0_bukavu/381791,0,8,seeks,-
288,0/0_bukavu/381791,0,9,war's,-
289,0/0_bukavu/381791,0,10,end,-
290,0/0_bukavu/381791,0,11,.,-
291,0/0_bukavu/381791,1,0,Zaire,(OTHDGrNZ588hm87JGMJEKsa4T
292,0/0_bukavu/381791,1,1,planes,OTHDGrNZ588hm87JGMJEKsa4T)
293,0/0_bukavu/381791,1,2,bombs,-
294,0/0_bukavu/381791,1,3,rebels,(GPEHbDGEMioBanVYHhcZdsWTt)
295,0/0_bukavu/381791,1,4,as,-
296,0/0_bukavu/381791,1,5,U.N.,(ORGkPzo2bpfYcyyeqVYpX2ju9)
297,0/0_bukavu/381791,1,6,seeks,-
298,0/0_bukavu/381791,1,7,war's,(OTHCtc39qCY7ahb6Fk6ehzAnZ| (DATnxeEagXbxrtWQBAJtB8qRn)
299,0/0_bukavu/381791,1,8,end,OTHCtc39qCY7ahb6Fk6ehzAnZ)
300,0/0_bukavu/381791,1,9,.,-
301,0/0_bukavu/381791,2,0,Arthur,-
302,0/0_bukavu/381791,2,1,Malu-Malu,-
303,0/0_bukavu/381791,3,0,KINSHASA,-
304,0/0_bukavu/381791,3,1,1997-02-17,-
305,0/0_bukavu/381791,4,0,Zaire's,(GPEUZkUopovochsJB8iAmpyx6| (GPEUZkUopovochsJB8iAmpyx6)
306,0/0_bukavu/381791,4,1,government,GPEUZkUopovochsJB8iAmpyx6)
307,0/0_bukavu/381791,4,2,on,-
308,0/0_bukavu/381791,4,3,Monday,(DATa6752Q2HnrQjuueez6gWSh)
309,0/0_bukavu/381791,4,4,rejected,-
310,0/0_bukavu/381791,4,5,a,(OTHYp4HKqyDyGGniVWNFWY2DT
311,0/0_bukavu/381791,4,6,ceasefire,-
312,0/0_bukavu/381791,4,7,with,-
313,0/0_bukavu/381791,4,8,rebels,(GPEHbDGEMioBanVYHhcZdsWTt
314,0/0_bukavu/381791,4,9,who,-
315,0/0_bukavu/381791,4,10,have,-
316,0/0_bukavu/381791,4,11,captured,-
317,0/0_bukavu/381791,4,12,much,(OTHAc5BBpjbe3Trji5yYxHrrL
318,0/0_bukavu/381791,4,13,of,-
319,0/0_bukavu/381791,4,14,the,(GPE3cHoHaQmF9XKffFezE25DP| (GPEUZkUopovochsJB8iAmpyx6
320,0/0_bukavu/381791,4,15,country's,GPEUZkUopovochsJB8iAmpyx6)
321,0/0_bukavu/381791,4,16,east,GPE3cHoHaQmF9XKffFezE25DP)| OTHAc5BBpjbe3Trji5yYxHrrL)| GPEHbDGEMioBanVYHhcZdsWTt)| OTHYp4HKqyDyGGniVWNFWY2DT)
322,0/0_bukavu/381791,4,17,and,-
323,0/0_bukavu/381791,4,18,instead,-
324,0/0_bukavu/381791,4,19,launched,-
325,0/0_bukavu/381791,4,20,the,(OTHSgnJkPNkFcHPc5LYXeyfHX
326,0/0_bukavu/381791,4,21,first,-
327,0/0_bukavu/381791,4,22,reported,-
328,0/0_bukavu/381791,4,23,air,-
329,0/0_bukavu/381791,4,24,raids,-
330,0/0_bukavu/381791,4,25,against,-
331,0/0_bukavu/381791,4,26,rebel-held,(GPEbktZY2oMh5Tpexna2xip3K
332,0/0_bukavu/381791,4,27,towns,GPEbktZY2oMh5Tpexna2xip3K)| OTHSgnJkPNkFcHPc5LYXeyfHX)
333,0/0_bukavu/381791,4,28,",",-
334,0/0_bukavu/381791,4,29,killing,-
335,0/0_bukavu/381791,4,30,at_least,(CAR2jh8y2mCuLsapyzuo9K2QG
336,0/0_bukavu/381791,4,31,nine,-
337,0/0_bukavu/381791,4,32,people,CAR2jh8y2mCuLsapyzuo9K2QG)
338,0/0_bukavu/381791,4,33,and,-
339,0/0_bukavu/381791,4,34,wounding,-
340,0/0_bukavu/381791,4,35,up_to,(CARCkEbbacv7putDpAbNJnF47
341,0/0_bukavu/381791,4,36,37,CARCkEbbacv7putDpAbNJnF47)
342,0/0_bukavu/381791,4,37,in,-
343,0/0_bukavu/381791,4,38,one,(GPEaHQHWMhH7mRg2PkTDhkpzP
344,0/0_bukavu/381791,4,39,town,GPEaHQHWMhH7mRg2PkTDhkpzP)
345,0/0_bukavu/381791,4,40,.,-
346,0/0_bukavu/381791,5,0,"""_",-
347,0/0_bukavu/381791,5,1,The,(GPEUZkUopovochsJB8iAmpyx6
348,0/0_bukavu/381791,5,2,government,GPEUZkUopovochsJB8iAmpyx6)
349,0/0_bukavu/381791,5,3,stresses,-
350,0/0_bukavu/381791,5,4,that,-
351,0/0_bukavu/381791,5,5,it,(GPEUZkUopovochsJB8iAmpyx6)
352,0/0_bukavu/381791,5,6,can_,-
353,0/0_bukavu/381791,5,7,not,-
354,0/0_bukavu/381791,5,8,accept,-
355,0/0_bukavu/381791,5,9,a,(OTHYp4HKqyDyGGniVWNFWY2DT
356,0/0_bukavu/381791,5,10,ceasefire,-
357,0/0_bukavu/381791,5,11,with,-
358,0/0_bukavu/381791,5,12,unidentified,(GPEHbDGEMioBanVYHhcZdsWTt
359,0/0_bukavu/381791,5,13,belligerents,GPEHbDGEMioBanVYHhcZdsWTt)| OTHYp4HKqyDyGGniVWNFWY2DT)
360,0/0_bukavu/381791,5,14,",",-
361,0/0_bukavu/381791,5,15,"_""",-
362,0/0_bukavu/381791,5,16,Foreign,(ORGiHmQmfSjCcNsTGNaKyKcWQ
363,0/0_bukavu/381791,5,17,Minister,-
364,0/0_bukavu/381791,5,18,Kamanda,-
365,0/0_bukavu/381791,5,19,wa,-
366,0/0_bukavu/381791,5,20,Kamanda,ORGiHmQmfSjCcNsTGNaKyKcWQ)
367,0/0_bukavu/381791,5,21,said,-
368,0/0_bukavu/381791,5,22,in,-
369,0/0_bukavu/381791,5,23,a,(OTH8CAP8FdM94h2oLYNsNSD4z
370,0/0_bukavu/381791,5,24,statement,-
371,0/0_bukavu/381791,5,25,issued,-
372,0/0_bukavu/381791,5,26,just,-
373,0/0_bukavu/381791,5,27,before,-
374,0/0_bukavu/381791,5,28,he,(ORGiHmQmfSjCcNsTGNaKyKcWQ)
375,0/0_bukavu/381791,5,29,met,-
376,0/0_bukavu/381791,5,30,U.N.,(PERQDTK6S9Q4354htagoCt8gg
377,0/0_bukavu/381791,5,31,special,-
378,0/0_bukavu/381791,5,32,envoy,-
379,0/0_bukavu/381791,5,33,Mohammed,-
380,0/0_bukavu/381791,5,34,Sahnoun,-
381,0/0_bukavu/381791,5,35,",",-
382,0/0_bukavu/381791,5,36,who,-
383,0/0_bukavu/381791,5,37,is,-
384,0/0_bukavu/381791,5,38,trying,-
385,0/0_bukavu/381791,5,39,to,-
386,0/0_bukavu/381791,5,40,end,-
387,0/0_bukavu/381791,5,41,the,(DATnxeEagXbxrtWQBAJtB8qRn
388,0/0_bukavu/381791,5,42,war,DATnxeEagXbxrtWQBAJtB8qRn)| PERQDTK6S9Q4354htagoCt8gg)| OTH8CAP8FdM94h2oLYNsNSD4z)
389,0/0_bukavu/381791,5,43,.,-
390,0/0_bukavu/381791,6,0,At,-
391,0/0_bukavu/381791,6,1,the,-
392,0/0_bukavu/381791,6,2,same,-
393,0/0_bukavu/381791,6,3,time,-
394,0/0_bukavu/381791,6,4,",",-
395,0/0_bukavu/381791,6,5,Zaire,(GPEUZkUopovochsJB8iAmpyx6)
396,0/0_bukavu/381791,6,6,stepped,-
397,0/0_bukavu/381791,6,7,up,-
398,0/0_bukavu/381791,6,8,its,(OTHgDoosQ2xFgJyL8B4GpGmxq| (GPEUZkUopovochsJB8iAmpyx6)
399,0/0_bukavu/381791,6,9,counter-offensive,-
400,0/0_bukavu/381791,6,10,against,-
401,0/0_bukavu/381791,6,11,Tutsi-led,(GPEHbDGEMioBanVYHhcZdsWTt
402,0/0_bukavu/381791,6,12,rebels,-
403,0/0_bukavu/381791,6,13,who,-
404,0/0_bukavu/381791,6,14,have,-
405,0/0_bukavu/381791,6,15,made,-
406,0/0_bukavu/381791,6,16,large,(OTHBMCT9M4rsFbVLEYCtGGHm7
407,0/0_bukavu/381791,6,17,territorial,-
408,0/0_bukavu/381791,6,18,conquests,OTHBMCT9M4rsFbVLEYCtGGHm7)
409,0/0_bukavu/381791,6,19,since,-
410,0/0_bukavu/381791,6,20,taking,-
411,0/0_bukavu/381791,6,21,up,-
412,0/0_bukavu/381791,6,22,arms,(OTHiahNA7VdhcQeEbyq8KWERY)
413,0/0_bukavu/381791,6,23,last,(DATGmkZCvqAFX3fH9L8wsjQoC
414,0/0_bukavu/381791,6,24,October,DATGmkZCvqAFX3fH9L8wsjQoC)| GPEHbDGEMioBanVYHhcZdsWTt)| OTHgDoosQ2xFgJyL8B4GpGmxq)
415,0/0_bukavu/381791,6,25,.,-
416,0/0_bukavu/381791,7,0,The,(OTHn3AQ3LHyqeMRfqsRhhwwiG
417,0/0_bukavu/381791,7,1,bombing,-
418,0/0_bukavu/381791,7,2,of,-
419,0/0_bukavu/381791,7,3,Bukavu,(GPEaHQHWMhH7mRg2PkTDhkpzP
420,0/0_bukavu/381791,7,4,",",-
421,0/0_bukavu/381791,7,5,where,-
422,0/0_bukavu/381791,7,6,the,(CAR2jh8y2mCuLsapyzuo9K2QG
423,0/0_bukavu/381791,7,7,dead,CAR2jh8y2mCuLsapyzuo9K2QG)
424,0/0_bukavu/381791,7,8,were,-
