,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
18,d0a6083cf,"2016-06-1000:00:00franceromaniauefaeurofalseon-site20162-1saint-denis,france",,MIS,MISC,"Unlike England, which conceded late to Russia and capitulated a one-goal lead against Iceland, France scored late goals to overcome Romania and Albania, then overcame a one-goal deficit to beat Ireland on Sunday."
19,d0a6083cf,"2016-06-1500:00:00francealbaniauefaeurofalseon-site20162-0marseille,france",,MIS,MISC,"Unlike England, which conceded late to Russia and capitulated a one-goal lead against Iceland, France scored late goals to overcome Romania and Albania, then overcame a one-goal deficit to beat Ireland on Sunday."
20,d0a6083cf,"2016-06-1100:00:00englandrussiauefaeurotrueon-site20161-1marseille,france",,MIS,MISC,"Unlike England, which conceded late to Russia and capitulated a one-goal lead against Iceland, France scored late goals to overcome Romania and Albania, then overcame a one-goal deficit to beat Ireland on Sunday."
21,d0a6083cf,"2016-06-2600:00:00francerepublicofirelanduefaeurofalseon-site20162-1lyon,france",,MIS,MISC,"Unlike England, which conceded late to Russia and capitulated a one-goal lead against Iceland, France scored late goals to overcome Romania and Albania, then overcame a one-goal deficit to beat Ireland on Sunday."
22,d0a6083cf,"2016-06-2200:00:00icelandaustriauefaeurotrueon-site20162-1saint-denis,france",,MIS,MISC,"They beat Netherlands, Austria, Czech Republic — if they are here it is not by chance. ”"
23,d0a6083cf,"2016-07-0700:00:00francegermanyuefaeurofalseon-site20162-0marseille,france",,MIS,MISC,"Should they prevail Sunday, the French would meet Germany in Thursday ’s semifinal in Marseilles."
24,d0a8058b4,uefaeuro2016tournament,,MIS,MISC,"Euro 2016 : Wales homecoming' very special', says Gareth Bale"
25,d0a8058b4,uefaeuro2016tournament,,MIS,MISC,"Wales forward Gareth Bale described his side's Euro 2016 homecoming as ""very special "" , as thousands of Welsh fans welcomed their heroes home."
26,d0a8058b4,uefaeuro2016semifinals,,MIS,MISC,"Wales' run to the semi-finals, as they competed in their first major finals since 1958, was their best performance at an international tournament."
27,d0a8058b4,uefaeuro2016tournament,,MIS,MISC,"Although Wales' involvement at Euro 2016 ended with a 2-0 defeat by Portugal in Lyon on Wednesday, fans say the players' heroics have changed football in the country forever."
28,d0a8058b4,uefaeuro2016tournament,,MIS,MISC,"Chris Coleman's side began Euro 2016 as one of the outsiders but topped Group B, finishing above England despite losing to their neighbours."
29,d0a8058b4,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,They edged past Northern Ireland in the last 16 before upsetting a highly regarded Belgium side 3-1 in the last eight.
30,d0a8058b4,uefaeuro2016roundof16,,MIS,MISC,They edged past Northern Ireland in the last 16 before upsetting a highly regarded Belgium side 3-1 in the last eight.
31,d0a8058b4,uefaeuro2016tournament,,MIS,MISC,"Arsenal player Ramsey was one of his side's star performers in France, and his bleached blond hair will long be associated with Wales' Euro 2016 adventure."
32,d0a8058b4,uefaeuro2016groupstage,,MIS,MISC,"Austria, Georgia, the Republic of Ireland and Serbia are also in the group and Bale is optimistic his side can perform well on the road to Russia."
33,d0a8058b4,uefaeuro2016tournament,,MIS,MISC,"""It is massively important we carry it on, we said that at the start of the tournament."
34,d0c8106d8,"2016-06-1000:00:00franceromaniauefaeurofalseon-site20162-1saint-denis,france",,MIS,MISC,"Switzerland's first opening-game win in four attempts at a European Championship puts them second in Group A behind hosts France, who beat Romania 2-1 on Friday."
35,d0c8106d8,uefaeuro2016qualificationstage,,MIS,MISC,"Albania's Etrit Berisha made six saves in this game, more than he did in any of the Euro 2016 qualifiers."
36,d0c8106d8,"2016-06-1500:00:00romaniaswitzerlanduefaeurotrueon-site20161-1paris,france",,MIS,MISC,Switzerland face Romania on Wednesday 15 June at Parc des Prince in Paris as they aim to seal their passage to the second round while Albania go in search of their first European Championship point against hosts France at Stade Velodrome on the same day.
37,d0c8106d8,"2016-06-1500:00:00francealbaniauefaeurofalseon-site20162-0marseille,france",,MIS,MISC,Switzerland face Romania on Wednesday 15 June at Parc des Prince in Paris as they aim to seal their passage to the second round while Albania go in search of their first European Championship point against hosts France at Stade Velodrome on the same day.
38,d0c8106d8,uefaeuro2016knockoutstage,,MIS,MISC,Switzerland face Romania on Wednesday 15 June at Parc des Prince in Paris as they aim to seal their passage to the second round while Albania go in search of their first European Championship point against hosts France at Stade Velodrome on the same day.
39,d0df4b00b,"2016-07-1000:00:00franceportugaluefaeurofalseon-site20160-1saint-denis,france",,MIS,MISC,"This year ’s European Football Championships end on July 10th with the final being held at the Stade de France, the scene of a terrorist attack in November last year."
40,d10233cfc,"2016-07-0200:00:00germanyitalyuefaeurotrueon-site20161-1bordeaux,france",,MIS,MISC,"Their next task is hardly any easier – after accounting for the European champions, the reigning world champions, Germany, lie in wait in what should be an absorbing quarter-final in Bordeaux on Saturday."
41,d1174931d,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,Carried through plenty of confidence from that performance against Belgium and gave Bruno Alves a tough time at the start but was spent by the hour and swapped with Simon Church.
42,d1344cc2d,uefaeuro2016tournament,,MIS,MISC,How Iceland reacted to historic victory over England at Euro 2016
43,d1344cc2d,uefaeuro2016tournament,,MIS,MISC,Icelanders are not known for wearing their hearts on their sleeves but the island nation ’s normal reserve was abandoned in an outpouring of emotion after their historic Euro 2016 victory over England.
44,d1344cc2d,uefaeuro2016quarterfinals,,MIS,MISC,"People cried, hugged strangers and danced on the streets after the dramatic 2-1 win took their team to a quarter-final against France on Sunday."
45,d1344cc2d,"2016-07-0300:00:00franceicelanduefaeurofalseon-site20165-2saint-denis,france",,MIS,MISC,He also plans to attend the game against France.
46,d148a6444,uefaeuro2016tournament,,MIS,MISC,"Euro 2016 : First Lionel Messi, now Andres Iniesta? Spain legend hints at retirement after 2-0 loss to Italy in Paris"
47,d1510e977,"2016-06-1600:00:00englandwalesuefaeurotrueon-site20162-1lens,france",,MIS,MISC,"The scenes at the end, when Russian supporters stormed the England end, will have serious ramifications but Hodgson ’s disappointment will come in other measures as he prepares for the game against Wales on Thursday and deliberates whether to keep his new 4-1-2-3 formation."
48,d1c76d58d,uefaeuro2016quarterfinals,,MIS,MISC,"More than half of the country was expected to watch the Portugal game - eclipsing the national television record for a sporting event, which was only set on Friday for their 3-1 quarter-final victory over Belgium."
49,d1c76d58d,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,"Former Wales striker John Hartson, now a BBC pundit, said : ""Friday's win over Belgium was not just the proudest moment in Welsh football history, it was our greatest achievement in any sport."
50,d1c76d58d,uefaeuro2016tournament,,MIS,MISC,"During the tournament, the town of Bala changed its name to Bale and the Vale of Glamorgan became the Bale of Glamorgan for one night."
51,d1c76d58d,uefaeuro2016tournament,,MIS,MISC,The 27-year-old took the gamble to let his Reading contract run out and it could have backfired when he was a doubt for Euro 2016 with an ankle injury.
52,d1c76d58d,uefaeuro2016tournament,,MIS,MISC,"Well, Wales have been coining it in during the Euros."
53,d1c76d58d,uefaeuro2016groupstage,,MIS,MISC,They got £ 6.4 m for getting to France and £ 1.7 m for their two Group B wins.
54,d1c76d58d,uefaeuro2016quarterfinals,,MIS,MISC,"Then £ 1.3 m for reaching the last 16, £ 2.1 m for making the quarters and another £ 3.4 m for being in the last four."
55,d1c76d58d,uefaeuro2016roundof16,,MIS,MISC,"Then £ 1.3 m for reaching the last 16, £ 2.1 m for making the quarters and another £ 3.4 m for being in the last four."
56,d1c76d58d,uefaeuro2016semifinals,,MIS,MISC,"Then £ 1.3 m for reaching the last 16, £ 2.1 m for making the quarters and another £ 3.4 m for being in the last four."
57,d1c76d58d,uefaeuro2016quarterfinals,,MIS,MISC,"He has fielded questions asking whether he would be interested in taking over England, while the Belgian players were apparently so impressed by his tactics against them in the quarter-finals that one journalist asked if he had considered replacing Marc Wilmots as Belgium boss."
58,d1c76d58d,uefaeuro2016tournament,,MIS,MISC,"The average age of Wales' Euro 2016 squad is 27.3 years, the seventh youngest of the 24 teams at the tournament."
59,d1c76d58d,"2016-06-2700:00:00englandicelanduefaeurotrueon-site20161-2nice,france",,MIS,MISC,"Some England fans were not happy with Wales' players celebrating enthusiastically after Iceland dumped England out of the tournament, but it shows a team spirit that may stand them in good stead going into 2018 World Cup qualifying."
60,d1e7bd4b7,uefaeuro2016groupstage,,MIS,MISC,The French side had even won 8-3 against Deportivo in the group stage.
61,d1e7bd4b7,"2016-07-0700:00:00francegermanyuefaeurofalseon-site20162-0marseille,france",,MIS,MISC,They celebrated victory over Germany like they had won the tournament.
62,d284585bd,"2016-06-1000:00:00franceromaniauefaeurofalseon-site20162-1saint-denis,france",,MIS,MISC,"After 50 matches, 107 goals and more than 2.3 million spectators in 10 host cities the final was reached ; back where it all began on June 10 when France nervously took on Romania."
63,d284585bd,uefaeuro2016qualificationstage,,MIS,MISC,"After 50 matches, 107 goals and more than 2.3 million spectators in 10 host cities the final was reached ; back where it all began on June 10 when France nervously took on Romania."
64,d284585bd,"2016-07-0700:00:00francegermanyuefaeurofalseon-site20162-0marseille,france",,MIS,MISC,"Their confidence has sky-rocketed since then, especially after the semi-final triumph in a febrile Marseille against Germany, a team has emerged, new heroes also, and a sense of expectation that France were heading towards a destined goal."
65,d29921c3c,uefaeuro2016tournament,,MIS,MISC,Paul Pogba to Manchester United : France star tells friends he wants to return to Old Trafford after Euro 2016
66,d29921c3c,"2016-07-1000:00:00franceportugaluefaeurofalseon-site20160-1saint-denis,france",,MIS,MISC,The midfielder starred as France romped past Germany and into the final of Euro 2016 – thanks to a brace from Antoine Griezmann at the Stade Velodrome.
67,d29921c3c,"2016-07-0700:00:00francegermanyuefaeurofalseon-site20162-0marseille,france",,MIS,MISC,The midfielder starred as France romped past Germany and into the final of Euro 2016 – thanks to a brace from Antoine Griezmann at the Stade Velodrome.
68,d29921c3c,uefaeuro2016quarterfinals,,MIS,MISC,"After a slow start to the tournament, Pogba has shone in France ’s midfield and scored against Iceland in the quarter-final as Les Bleus romped past England ’s conquerors 5-2."
69,d29921c3c,uefaeuro2016tournament,,MIS,MISC,"But after the Euros are over a long-awaited switch is on the cards, with Real Madrid and Manchester City also mooted as potential suitors."
70,d29921c3c,uefaeuro2016tournament,,MIS,MISC,Pogba would also join up with France team-mate Anthony Martial – who has been used sparingly for the France team so far this Euros.
71,d2a287045,uefaeuro2016tournament,,MIS,MISC,WALES hero Joe Ledley has done a Jamie Vardy and postponed his wedding in order to play at Euro 2016.
72,d2a287045,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,"But unlike Vardy, Ledley is putting himself in the frame for a shock semi-final clash against Portugal on Wednesday following Wales ’ stunning win over Belgium last Friday."
73,d2a287045,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,"Marc Wilmots ’ men took an early lead through Roma ’s Radja Nainggolan, but the Welsh fought back as goals from Ashley Williams, Hal Robson-Kanu and Sam Vokes turned the match on its head."
74,d2a7532f9,"2016-07-1000:00:00franceportugaluefaeurofalseon-site20160-1saint-denis,france",,MIS,MISC,France celebrate reaching Euro 2016 final by copying Iceland ’s thunderclap with fans in Marseilles
75,d2a7532f9,uefaeuro2016tournament,,MIS,MISC,The Iceland players would join in a rhythmic clap with their supporters at the end of matches which would see them all thunderclapped in unison.
76,d2a7532f9,uefaeuro2016tournament,,MIS,MISC,"And the Atletico Madrid striker became only the second player to score six times in one Euros since fellow countryman, Michel Platini, hit NINE in 1984 when hosts France first won the competition."
77,d2a7532f9,"2016-07-1000:00:00franceportugaluefaeurofalseon-site20160-1saint-denis,france",,MIS,MISC,"Now, who would bet against a Griezmann hat-trick the final against Portugal?"
78,d2acdde32,"2016-06-2100:00:00croatiaspainuefaeurotrueon-site20162-1bordeaux,france",,MIS,MISC,"But with tickets for Tuesday's game against Spain all sold, this sanction is deferred until after the tournament."
79,d2acdde32,uefaeuro2016groupstage,,MIS,MISC,If there is further Croatian crowd trouble in that match - the final one in Group D for both sides - then the sanction would kick in immediately.
80,d2acdde32,uefaeuro2016groupstage,,MIS,MISC,"In a post on Facebook, a Hajduk Split supporters' group said it intended to disrupt Tuesday's Group D match against Spain in Bordeaux."
81,d2f5f5283,uefaeuro2016tournament,,MIS,MISC,"“ But it ’s not the moment to put pressure on a player and place him in doubt, because he has demonstrated his quality and is working for the group and helping in the Euro. ”"
82,d2f5f5283,"2016-06-2200:00:00hungaryportugaluefaeurotrueon-site20163-3lyon,france",,MIS,MISC,A brace in the 3-3 draw against Hungary in the group stage is all he has to show in this tournament.
83,d2f5f5283,"2016-06-1400:00:00portugalicelanduefaeurotrueon-site20161-1saint-étienne,france",,MIS,MISC,He went missing against Austria and Iceland.
84,d2f5f5283,"2016-06-1800:00:00portugalaustriauefaeurotrueon-site20160-0lyon,france",,MIS,MISC,He went missing against Austria and Iceland.
85,d2f5f5283,"2016-06-2500:00:00croatiaportugaluefaeurotrueon-site20160-1lens,france",,MIS,MISC,A no-show against Croatia in the last 16 concluded with a missed sitter that mercifully fell to Ricardo Quaresma for an extra-time winner.
86,d2f5f5283,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,Ron was then outshone and overshadowed by team-mate Renato Sanches in the quarter-final against Poland.
87,d2f5f5283,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,"In fact, he missed two glaring chances in normal time and one in extra-time that could have cost his side dear before they advanced on penalties."
88,d2f5f5283,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,Boss Fernando Santos took the unusual step of singling out Ron ’s “ outstanding performance ” against Poland.
89,d2f5f5283,uefaeuro2016tournament,,MIS,MISC,And that is probably why he flopped at the World Cup and has so far had an indifferent tournament.
90,d2f5f5283,uefaeuro2016tournament,,MIS,MISC,"It was a lame defence, as Ronaldo missing glaring chances has been a regular occurrence in this tournament."
91,d2ff29040,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,Ricardo Quaresma scored late in extra time as Portugal defeated Croatia to set up a Euro 2016 quarter-final match against Poland.
92,d2ff29040,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,Portugal's last-eight match will take place at the Stade Velodrome in Marseille on Thursday.
93,d2ff29040,"2016-06-2100:00:00croatiaspainuefaeurotrueon-site20162-1bordeaux,france",,MIS,MISC,"Coach Ante Cacic's men had gone from dark horses to one of the favourites for the title after three impressive displays in Group D, including a 2-1 win over Spain."
94,d2ff29040,uefaeuro2016tournament,,MIS,MISC,"If there's a favourite to win the tournament, this is Portugal now."
95,d2ff29040,"2016-06-1800:00:00belgiumrepublicofirelanduefaeurotrueon-site20163-0bordeaux,france",,MIS,MISC,"This game saw the longest wait for a shot in a game at Euro 2016 (24 minutes 40 seconds), beating the previous longest time of 12:13 in Belgium's game with Ireland."
96,d3328a0db,uefaeuro2016tournament,,MIS,MISC,Euro 2016 Wags on show for France as Les Bleus come from a goal behind to beat Ireland
97,d3328a0db,uefaeuro2016quarterfinals,,MIS,MISC,Antoine Greizmann ’s double did the damage as the Irish team ’s plucky 1-0 advantage was turned upside down and France waltzed into the Euro 2016 quarter finals.
98,d3328a0db,"2016-06-2500:00:00walesnorthernirelanduefaeurotrueon-site20161-0paris,france",,MIS,MISC,"Yesterday Wales star Gareth Bale could be seen chasing his baby daughter Alba around the pitch after they beat Northern Ireland 1-0 – proving that the relaxed atmosphere around the tournament is a hit with players, fans and Wags alike."
99,d3a555487,uefaeuro2016quarterfinals,,MIS,MISC,Wales reached the quarter-finals of Euro 2016 as Gareth McAuley's own goal gave them victory over Northern Ireland in a tense last-16 encounter.
100,d3a555487,uefaeuro2016roundof16,,MIS,MISC,Wales reached the quarter-finals of Euro 2016 as Gareth McAuley's own goal gave them victory over Northern Ireland in a tense last-16 encounter.
101,d3a555487,uefaeuro2016quarterfinals,,MIS,MISC,It means Wales - in their first major tournament finals since the 1958 World Cup - will face Belgium or Hungary in the last eight in Lille on Friday.
102,d3a555487,"2016-06-1600:00:00ukrainenorthernirelanduefaeurotrueon-site20160-2lyon,france",,MIS,MISC,"For Northern Ireland, the manner of defeat was galling, particularly for the 63-cap McAuley, who had scored in the 2-0 group win against Ukraine, which had helped his country reach the round of 16."
103,d3a555487,uefaeuro2016roundof16,,MIS,MISC,"For Northern Ireland, the manner of defeat was galling, particularly for the 63-cap McAuley, who had scored in the 2-0 group win against Ukraine, which had helped his country reach the round of 16."
104,d3a555487,"2016-06-2000:00:00russiawalesuefaeurotrueon-site20160-3toulouse,france",,MIS,MISC,"Having beaten Russia so impressively in their final group game, Wales seemed neutered by Northern Ireland's containing strategy."
105,d3a555487,uefaeuro2016qualificationstage,,MIS,MISC,Coleman's men had struggled for goals during qualifying - scoring 11 in 10 matches - and this match demonstrated their occasional shortcomings against well-organised defences.
106,d3a555487,uefaeuro2016quarterfinals,,MIS,MISC,"The Swansea City centre-back stayed on the field until the final whistle but, with his arm in a sling afterwards, he could be a doubt for Wales' quarter-final on Friday."
107,d3a555487,uefaeuro2016quarterfinals,,MIS,MISC,"""I 'd rather be standing here in the quarter-final not playing at our best."
108,d3a555487,uefaeuro2016tournament,,MIS,MISC,"""I could n't ask anything more of the players throughout the tournament."
109,d3a555487,uefaeuro2016quarterfinals,,MIS,MISC,Wales have reached the quarter-finals as they did in their last major tournament (World Cup 1958).
110,d3a555487,uefaeuro2016tournament,,MIS,MISC,"There have now been three own goals at Euro 2016, more than any previous European Championship finals."
111,d3a555487,"2016-06-2600:00:00hungarybelgiumuefaeurotrueon-site20160-4toulouse,france",,MIS,MISC,Wales will wait to see who wins Sunday's last-16 tie between Hungary and Belgium before facing the victor in Lille on Friday.
112,d3a555487,"2016-06-1600:00:00ukrainenorthernirelanduefaeurotrueon-site20160-2lyon,france",,MIS,MISC,"Northern Ireland head home after a memorable tournament, which included a victory over Ukraine in the group stage."
113,d413fc79e,uefaeuro2016roundof16,,MIS,MISC,"But substitute Hal Robson-Kanu's scuffed finish won it for Wales, who top Group B and have an excellent chance of reaching the last 16."
114,d413fc79e,uefaeuro2016roundof16,,MIS,MISC,' Win could be enough to earn last-16 place'
115,d413fc79e,"2016-06-1100:00:00englandrussiauefaeurotrueon-site20161-1marseille,france",,MIS,MISC,"Chris Coleman's side face England - who drew 1-1 with Russia in their opening game - on Thursday and, with 16 of the 24 teams qualifying for the knockout stages, they can justifiably hope for an extended stay in France."
116,d413fc79e,"2016-06-1600:00:00englandwalesuefaeurotrueon-site20162-1lens,france",,MIS,MISC,"Chris Coleman's side face England - who drew 1-1 with Russia in their opening game - on Thursday and, with 16 of the 24 teams qualifying for the knockout stages, they can justifiably hope for an extended stay in France."
117,d413fc79e,uefaeuro2016knockoutstage,,MIS,MISC,"Chris Coleman's side face England - who drew 1-1 with Russia in their opening game - on Thursday and, with 16 of the 24 teams qualifying for the knockout stages, they can justifiably hope for an extended stay in France."
118,d413fc79e,uefaeuro2016tournament,,MIS,MISC,"Ramsey has had a hand in three goals in his past three games for Wales (two goals, one assist)."
119,d4174aee0,uefaeuro2016knockoutstage,,MIS,MISC,Portugal also needed extra-time in both of their knockout stage matches to reach the semi-final.
120,d4174aee0,uefaeuro2016tournament,,MIS,MISC,"Along with goalkeeper Rui Patricio and star man Cristiano Ronaldo, Pepe is one of the three players who have played more than any other at Euro 2016."
121,d42c203a5,uefaeuro2016semifinals,,MIS,MISC,Germany reached the Euro 2016 semi-finals after winning a thrilling penalty shootout against Italy in Bordeaux.
122,d42c203a5,uefaeuro2016semifinals,,MIS,MISC,Germany will now play either hosts France or England's conquerors Iceland in the last four.
123,d42c203a5,"2016-07-1000:00:00franceportugaluefaeurofalseon-site20160-1saint-denis,france",,MIS,MISC,This was a meeting between two of European football's superpowers - a last-eight match-up that would have graced the final itself in Paris next weekend.
124,d42c203a5,"2016-06-1300:00:00belgiumitalyuefaeurotrueon-site20160-2lyon,france",,MIS,MISC,"Departing Italy coach Antonio Conte has been one of the most charismatic figures at Euro 2016, with his animated touchline demeanour a powerful ally to the team he set up so brilliantly to beat Belgium and then holders Spain in the last 16."
125,d42c203a5,"2016-06-2700:00:00italyspainuefaeurotrueon-site20162-0saint-denis,france",,MIS,MISC,"Departing Italy coach Antonio Conte has been one of the most charismatic figures at Euro 2016, with his animated touchline demeanour a powerful ally to the team he set up so brilliantly to beat Belgium and then holders Spain in the last 16."
126,d42c203a5,"2016-07-0700:00:00francegermanyuefaeurofalseon-site20162-0marseille,france",,MIS,MISC,We 'll recover now and on Thursday we 'll continue.
127,d435f6a6f,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,Dragons midfielder will miss Euro 2016 semi-final after picking up a second booking in the historic win over Belgium
128,d435f6a6f,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,"But Arsenal maestro Ramsey, 25, picked up his second yellow of the tournament against Belgium and faces the nightmare of watching from the sidelines."
129,d435f6a6f,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,The booking was picked up for deliberate handball as Wales tried to stop the Belgians breaking.
130,d435f6a6f,uefaeuro2016tournament,,MIS,MISC,Rambo has been one of the undoubted stars of the Euros with four assists and a goal in five games.
131,d435f6a6f,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,Ben Davies will also sit out of the match after being booked for tripping Kevin De Bruyne early in the quarter-final win.
132,d44542b34,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,The ex-Benfica star won the Primeira Liga title last season and scored in his country's quarter-final win over Poland.
133,d44542b34,"2016-06-3000:00:00polandportugaluefaeurotrueon-site20161-1marseille,france",,MIS,MISC,"The Portuguese drew 1-1 before going on to win via a shootout, with Sanches again on target with his spot-kick."
134,d44a3a96f,uefaeuro2016quarterfinals,,MIS,MISC,"Didier Deschamps' decision to keep the same setup we 'd seen against Germany (and, before that, against Iceland) came back to haunt him."
135,d44a3a96f,uefaeuro2016semifinals,,MIS,MISC,"Didier Deschamps' decision to keep the same setup we 'd seen against Germany (and, before that, against Iceland) came back to haunt him."
136,d44a3a96f,"2016-07-0700:00:00francegermanyuefaeurofalseon-site20162-0marseille,france",,MIS,MISC,"Just as they had done against Germany, France came out of the gates very quickly, buoyed by a ferociously partisan crowd."
137,d481d9d7f,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,Chris Coleman's side entered the biggest game in Welsh football history - at their first major tournament since 1958 - carried by a wave of emotion and optimism after their 3-1 win against Belgium in the quarter-final.
138,d481d9d7f,"2016-07-1000:00:00franceportugaluefaeurofalseon-site20160-1saint-denis,france",,MIS,MISC,Portugal will now face hosts France or 2014 World Cup winners Germany in Sunday's final at the Stade de France final in Paris.
139,d481d9d7f,uefaeuro2016tournament,,MIS,MISC,"The Wales fans have been magnificent at Euro 2016, entering into the spirit of a patchy tournament with the same passion and positive thinking that has epitomised Coleman's squad."
140,d481d9d7f,"2016-07-0100:00:00walesbelgiumuefaeurotrueon-site20163-1villeneuve-d'ascq,france",,MIS,MISC,"Wales may have lost but the manner in which they approached Euro 2016 was exemplary and has provided memories that will last a lifetime, especially those second-half goals from Hal Robson-Kanu and Sam Vokes that sank Belgium."
141,d481d9d7f,"2016-06-1600:00:00englandwalesuefaeurotrueon-site20162-1lens,france",,MIS,MISC,"They took the tournament head-on, perhaps only wavering when gripped by the occasion against England in their Group B contest Lens, even then only losing to Daniel Sturridge's injury-time winner."
142,d481d9d7f,uefaeuro2016tournament,,MIS,MISC,He was tireless in Lyon and ends the tournament with his reputation enhanced as an international.
143,d481d9d7f,uefaeuro2016tournament,,MIS,MISC,There is no shame in that and they can take their leave from Euro 2016 with heads held high.
144,d481d9d7f,uefaeuro2016tournament,,MIS,MISC,"Coleman took the Welsh job in tragic circumstances in January 2012, following the death of his friend and predecessor Gary Speed, and soon answered any questions about his credentials by guiding them to Euro 2016."
145,d481d9d7f,uefaeuro2016tournament,,MIS,MISC,Wales failed to score for the first time in their last six games.
146,d494b47a0,uefaeuro2016tournament,,MIS,MISC,Euro 2016 : Spain wave goodbye to a golden generation after defeat to Italy
147,d494b47a0,uefaeuro2016tournament,,MIS,MISC,SPAIN ’S Euro 2016 exit at the hands of Italy marks the end of a golden generation in the history of international football.
148,d494b47a0,uefaeuro2016tournament,,MIS,MISC,"Del Bosque already had his critics before the tournament started, and there seems little hope the coach who steered his men to a World Cup and a European Championship will stay on in charge."
