,topic/subtopic_name/doc,sent_id,token_id,token,reference
82,0/3_peru/349699,5,20,rebels,ORGUGUDFtvZjTy5oikPu4xAwu)| OTHAmepz84WVgEe5MUP8mM8jb)
83,0/3_peru/349699,5,21,",",-
84,0/3_peru/349699,5,22,even_though,-
85,0/3_peru/349699,5,23,they,(OTHXvWbXrAKk2ufgDCAD8dRF2)
86,0/3_peru/349699,5,24,ruled,-
87,0/3_peru/349699,5,25,out,-
88,0/3_peru/349699,5,26,the,(OTHDqFQaTgo8xJzEFLVkMGrUy| (ORGUGUDFtvZjTy5oikPu4xAwu
89,0/3_peru/349699,5,27,guerrillas',ORGUGUDFtvZjTy5oikPu4xAwu)
90,0/3_peru/349699,5,28,non-negotiable,-
91,0/3_peru/349699,5,29,demand,-
92,0/3_peru/349699,5,30,$--,-
93,0/3_peru/349699,5,31,freedom,(OTHZsSfxxY6Ppde5s6iXDNMDh
94,0/3_peru/349699,5,32,for,-
95,0/3_peru/349699,5,33,their,(OTHNHkJY2gx4UUEMHU6d65fNz| (ORGUGUDFtvZjTy5oikPu4xAwu)
96,0/3_peru/349699,5,34,jailed,-
97,0/3_peru/349699,5,35,comrades,OTHNHkJY2gx4UUEMHU6d65fNz)| OTHZsSfxxY6Ppde5s6iXDNMDh)| OTHDqFQaTgo8xJzEFLVkMGrUy)
98,0/3_peru/349699,5,36,.,-
99,0/3_peru/349699,6,0,"""_",-
100,0/3_peru/349699,6,1,There,-
101,0/3_peru/349699,6,2,will,-
102,0/3_peru/349699,6,3,be,-
103,0/3_peru/349699,6,4,absolutely,-
104,0/3_peru/349699,6,5,no,(OTHLRfy3q4Tjqy8yFDA9KBgn6
105,0/3_peru/349699,6,6,release,-
106,0/3_peru/349699,6,7,of,-
107,0/3_peru/349699,6,8,MRTA,(OTHNHkJY2gx4UUEMHU6d65fNz
108,0/3_peru/349699,6,9,(,-
109,0/3_peru/349699,6,10,Tupac,-
110,0/3_peru/349699,6,11,Amaru,-
111,0/3_peru/349699,6,12,Revolutionary,-
112,0/3_peru/349699,6,13,Movement,-
113,0/3_peru/349699,6,14,),-
114,0/3_peru/349699,6,15,prisoners,OTHNHkJY2gx4UUEMHU6d65fNz)| OTHLRfy3q4Tjqy8yFDA9KBgn6)
115,0/3_peru/349699,6,16,",",-
116,0/3_peru/349699,6,17,"_""",-
117,0/3_peru/349699,6,18,Peru's,(ORGnFAhURZ8NAWXmBPCuhDMhG
118,0/3_peru/349699,6,19,President,-
119,0/3_peru/349699,6,20,Alberto,-
120,0/3_peru/349699,6,21,Fujimori,ORGnFAhURZ8NAWXmBPCuhDMhG)
121,0/3_peru/349699,6,22,told,-
122,0/3_peru/349699,6,23,a,(OTH6WcVA8u8fYjYA4QKAb3Zzr
123,0/3_peru/349699,6,24,news,-
124,0/3_peru/349699,6,25,conference,OTH6WcVA8u8fYjYA4QKAb3Zzr)
125,0/3_peru/349699,6,26,after,-
126,0/3_peru/349699,6,27,the,(TIMVy6XvsKxtgj3T2nCAKNzhZ
127,0/3_peru/349699,6,28,two-hour,-
128,0/3_peru/349699,6,29,closed,-
129,0/3_peru/349699,6,30,meeting,-
130,0/3_peru/349699,6,31,",",-
131,0/3_peru/349699,6,32,held,-
132,0/3_peru/349699,6,33,on,-
133,0/3_peru/349699,6,34,the,(DATGNhqy7Y3Db3svPqX4dRkw7
134,0/3_peru/349699,6,35,46th,-
135,0/3_peru/349699,6,36,day,-
136,0/3_peru/349699,6,37,of,-
137,0/3_peru/349699,6,38,the,(DATEV3gACozfkAr9suHp3JqN8
138,0/3_peru/349699,6,39,hostage,-
139,0/3_peru/349699,6,40,crisis,DATEV3gACozfkAr9suHp3JqN8)| DATGNhqy7Y3Db3svPqX4dRkw7)| TIMVy6XvsKxtgj3T2nCAKNzhZ)
140,0/3_peru/349699,6,41,.,-
141,0/3_peru/349699,7,0,The,(OTHYkAnbcb72ydpvx5LP5aSXJ
142,0/3_peru/349699,7,1,summit,-
143,0/3_peru/349699,7,2,communique,OTHYkAnbcb72ydpvx5LP5aSXJ)
144,0/3_peru/349699,7,3,underscored,-
145,0/3_peru/349699,7,4,Japan's,(OTHBcZ9fK9KAimNnKkkHEzthD| (GPEHWnhHwpwXdGvqBHBjirWQx)
146,0/3_peru/349699,7,5,support,OTHBcZ9fK9KAimNnKkkHEzthD)
147,0/3_peru/349699,7,6,:,-
148,0/3_peru/349699,7,7,"""_",-
149,0/3_peru/349699,7,8,Prime,(PER2udSk6Jv65rL4BpoMqRxfi
150,0/3_peru/349699,7,9,Minister,-
151,0/3_peru/349699,7,10,Ryutaro,-
152,0/3_peru/349699,7,11,Hashimoto,PER2udSk6Jv65rL4BpoMqRxfi)
153,0/3_peru/349699,7,12,supported,-
154,0/3_peru/349699,7,13,President,(ORGnFAhURZ8NAWXmBPCuhDMhG
155,0/3_peru/349699,7,14,Fujimori,ORGnFAhURZ8NAWXmBPCuhDMhG)
156,0/3_peru/349699,7,15,in,-
157,0/3_peru/349699,7,16,his,(OTHFmGpvQhbWZxVR43NP3sNWD| (ORGnFAhURZ8NAWXmBPCuhDMhG)
158,0/3_peru/349699,7,17,rejection,-
159,0/3_peru/349699,7,18,of,-
160,0/3_peru/349699,7,19,the,(OTHDqFQaTgo8xJzEFLVkMGrUy| (ORGUGUDFtvZjTy5oikPu4xAwu
161,0/3_peru/349699,7,20,MRTA's,ORGUGUDFtvZjTy5oikPu4xAwu)
162,0/3_peru/349699,7,21,demand,-
163,0/3_peru/349699,7,22,for,-
164,0/3_peru/349699,7,23,the,(OTHZsSfxxY6Ppde5s6iXDNMDh
165,0/3_peru/349699,7,24,release,-
166,0/3_peru/349699,7,25,of,-
167,0/3_peru/349699,7,26,the,(OTHNHkJY2gx4UUEMHU6d65fNz
168,0/3_peru/349699,7,27,MRTA,-
169,0/3_peru/349699,7,28,terrorists,-
170,0/3_peru/349699,7,29,currently,-
171,0/3_peru/349699,7,30,in,-
172,0/3_peru/349699,7,31,incarceration,(OTHKGbCU7iUiTsnAx2sGCjMMM)| OTHNHkJY2gx4UUEMHU6d65fNz)| OTHZsSfxxY6Ppde5s6iXDNMDh)| OTHDqFQaTgo8xJzEFLVkMGrUy)| OTHFmGpvQhbWZxVR43NP3sNWD)
173,0/3_peru/349699,7,32,.,-
174,0/3_peru/349699,7,33,"_""",-
175,0/3_peru/349699,8,0,As,-
176,0/3_peru/349699,8,1,late,-
177,0/3_peru/349699,8,2,as,-
178,0/3_peru/349699,8,3,Friday,(DATSMkm5HXLjA3uLUDb8HV4QT)
179,0/3_peru/349699,8,4,",",-
180,0/3_peru/349699,8,5,Hashimoto,(PER2udSk6Jv65rL4BpoMqRxfi
181,0/3_peru/349699,8,6,",",-
182,0/3_peru/349699,8,7,according_to,-
183,0/3_peru/349699,8,8,a,(OTHZUb5ej6vcig9jYT3pcoLZM
184,0/3_peru/349699,8,9,Japanese,-
185,0/3_peru/349699,8,10,government,-
186,0/3_peru/349699,8,11,source,OTHZUb5ej6vcig9jYT3pcoLZM)| PER2udSk6Jv65rL4BpoMqRxfi)
187,0/3_peru/349699,8,12,",",-
188,0/3_peru/349699,8,13,differed,-
189,0/3_peru/349699,8,14,with,-
190,0/3_peru/349699,8,15,Fujimori's,(OTHFmGpvQhbWZxVR43NP3sNWD| (ORGnFAhURZ8NAWXmBPCuhDMhG)
191,0/3_peru/349699,8,16,flat,-
192,0/3_peru/349699,8,17,rejection,-
193,0/3_peru/349699,8,18,of,-
194,0/3_peru/349699,8,19,the,(OTHDqFQaTgo8xJzEFLVkMGrUy
195,0/3_peru/349699,8,20,rebel,-
196,0/3_peru/349699,8,21,demand,OTHDqFQaTgo8xJzEFLVkMGrUy)| OTHFmGpvQhbWZxVR43NP3sNWD)
197,0/3_peru/349699,8,22,.,-
198,0/3_peru/349699,9,0,Saying,-
199,0/3_peru/349699,9,1,the,(DATEV3gACozfkAr9suHp3JqN8
200,0/3_peru/349699,9,2,crisis,DATEV3gACozfkAr9suHp3JqN8)
201,0/3_peru/349699,9,3,was,-
202,0/3_peru/349699,9,4,at,-
203,0/3_peru/349699,9,5,a,(OTHMLpj8WfANv3CQwWq8vj6sw
204,0/3_peru/349699,9,6,delicate,-
205,0/3_peru/349699,9,7,stage,OTHMLpj8WfANv3CQwWq8vj6sw)
206,0/3_peru/349699,9,8,and,-
207,0/3_peru/349699,9,9,voicing,-
208,0/3_peru/349699,9,10,fear,(OTHa9AnkyYdBCRV2GeadQ2DrL
209,0/3_peru/349699,9,11,of,-
210,0/3_peru/349699,9,12,bloodshed,OTHa9AnkyYdBCRV2GeadQ2DrL)
211,0/3_peru/349699,9,13,",",-
212,0/3_peru/349699,9,14,Hashimoto,(PER2udSk6Jv65rL4BpoMqRxfi)
213,0/3_peru/349699,9,15,sought,-
214,0/3_peru/349699,9,16,to,-
215,0/3_peru/349699,9,17,soften,-
216,0/3_peru/349699,9,18,Fujimori's,(OTHFmGpvQhbWZxVR43NP3sNWD| (ORGnFAhURZ8NAWXmBPCuhDMhG)
217,0/3_peru/349699,9,19,position,OTHFmGpvQhbWZxVR43NP3sNWD)
218,0/3_peru/349699,9,20,and,-
219,0/3_peru/349699,9,21,put,-
220,0/3_peru/349699,9,22,the,(OTHDqFQaTgo8xJzEFLVkMGrUy
221,0/3_peru/349699,9,23,rebel,-
222,0/3_peru/349699,9,24,demand,OTHDqFQaTgo8xJzEFLVkMGrUy)
223,0/3_peru/349699,9,25,on,-
224,0/3_peru/349699,9,26,the,(OTH5msroATZHUoSyjT9KLATgy
225,0/3_peru/349699,9,27,agenda,OTH5msroATZHUoSyjT9KLATgy)
226,0/3_peru/349699,9,28,to,-
227,0/3_peru/349699,9,29,push,-
228,0/3_peru/349699,9,30,negotiations,(OTHAmepz84WVgEe5MUP8mM8jb)
229,0/3_peru/349699,9,31,forward,-
230,0/3_peru/349699,9,32,",",-
231,0/3_peru/349699,9,33,the,(OTHZUb5ej6vcig9jYT3pcoLZM
232,0/3_peru/349699,9,34,source,OTHZUb5ej6vcig9jYT3pcoLZM)
233,0/3_peru/349699,9,35,said,-
234,0/3_peru/349699,9,36,.,-
235,0/3_peru/349699,10,0,A,(OTHVJow2hbL8jg5EGZCWQNdtL
236,0/3_peru/349699,10,1,Japanese,-
237,0/3_peru/349699,10,2,official,OTHVJow2hbL8jg5EGZCWQNdtL)
238,0/3_peru/349699,10,3,told,-
239,0/3_peru/349699,10,4,Reuters,(ORGSavRMtUwf5u2Wky4U3owqz)
240,0/3_peru/349699,10,5,after,-
241,0/3_peru/349699,10,6,the,(TIMVy6XvsKxtgj3T2nCAKNzhZ
242,0/3_peru/349699,10,7,summit,TIMVy6XvsKxtgj3T2nCAKNzhZ)
243,0/3_peru/349699,10,8,that,-
244,0/3_peru/349699,10,9,"""_",-
245,0/3_peru/349699,10,10,the,(OTHVEV7h6yZm34eMmouvLb5yL
246,0/3_peru/349699,10,11,biggest,-
247,0/3_peru/349699,10,12,achievement,-
248,0/3_peru/349699,10,13,of,-
249,0/3_peru/349699,10,14,the,-
250,0/3_peru/349699,10,15,summit,OTHVEV7h6yZm34eMmouvLb5yL)
251,0/3_peru/349699,10,16,was,-
252,0/3_peru/349699,10,17,the,(OTH7PP4hhpWzgcR9EmD8oqzYw
253,0/3_peru/349699,10,18,agreement,-
254,0/3_peru/349699,10,19,to,-
255,0/3_peru/349699,10,20,promote,-
256,0/3_peru/349699,10,21,the,(OTHAmepz84WVgEe5MUP8mM8jb
257,0/3_peru/349699,10,22,opening,-
258,0/3_peru/349699,10,23,of,-
259,0/3_peru/349699,10,24,preliminary,-
260,0/3_peru/349699,10,25,dialogue,-
261,0/3_peru/349699,10,26,between,-
262,0/3_peru/349699,10,27,the,(OTHmFkhBjSFnJhFt4ucsNmdmN| (GPEWD6Sjc2uzDoqfwRP8pTQEg
263,0/3_peru/349699,10,28,Peruvian,-
264,0/3_peru/349699,10,29,government,GPEWD6Sjc2uzDoqfwRP8pTQEg)
265,0/3_peru/349699,10,30,and,-
266,0/3_peru/349699,10,31,the,(ORGUGUDFtvZjTy5oikPu4xAwu
267,0/3_peru/349699,10,32,MRTA,-
268,0/3_peru/349699,10,33,group,ORGUGUDFtvZjTy5oikPu4xAwu)| OTHmFkhBjSFnJhFt4ucsNmdmN)| OTHAmepz84WVgEe5MUP8mM8jb)| OTH7PP4hhpWzgcR9EmD8oqzYw)
269,0/3_peru/349699,10,34,.,-
270,0/3_peru/349699,10,35,"_""",-
271,0/3_peru/349699,11,0,The,(OTHJ9kt9aobRXkLEgzZTF6f92
272,0/3_peru/349699,11,1,next,-
273,0/3_peru/349699,11,2,biggest,-
274,0/3_peru/349699,11,3,achievement,OTHJ9kt9aobRXkLEgzZTF6f92)
275,0/3_peru/349699,11,4,was,-
276,0/3_peru/349699,11,5,the,(OTHLWV5eK979LyGSaxSsQP3ai
277,0/3_peru/349699,11,6,naming,-
278,0/3_peru/349699,11,7,of,-
279,0/3_peru/349699,11,8,a,(PER7BtF5oxhPM6P7UTwE7QMpz
280,0/3_peru/349699,11,9,Japanese,-
281,0/3_peru/349699,11,10,envoy,PER7BtF5oxhPM6P7UTwE7QMpz)
282,0/3_peru/349699,11,11,to,-
283,0/3_peru/349699,11,12,the,(OTH7zcrJZSxRUqHmZb4HF9RSe
284,0/3_peru/349699,11,13,mediating,-
285,0/3_peru/349699,11,14,committee,OTH7zcrJZSxRUqHmZb4HF9RSe)| OTHLWV5eK979LyGSaxSsQP3ai)
286,0/3_peru/349699,11,15,",",-
287,0/3_peru/349699,11,16,he,(OTHVJow2hbL8jg5EGZCWQNdtL)
288,0/3_peru/349699,11,17,said,-
289,0/3_peru/349699,11,18,.,-
290,0/3_peru/349699,12,0,Hashimoto,(PER2udSk6Jv65rL4BpoMqRxfi)
291,0/3_peru/349699,12,1,said,-
292,0/3_peru/349699,12,2,this,(OTHJ9kt9aobRXkLEgzZTF6f92)
293,0/3_peru/349699,12,3,would,-
294,0/3_peru/349699,12,4,allow,-
295,0/3_peru/349699,12,5,Tokyo,(GPEHWnhHwpwXdGvqBHBjirWQx)
296,0/3_peru/349699,12,6,to,-
297,0/3_peru/349699,12,7,play,-
298,0/3_peru/349699,12,8,a,(OTHheKvnSuPPYPGygRp7gzndY
299,0/3_peru/349699,12,9,role,-
300,0/3_peru/349699,12,10,in,-
301,0/3_peru/349699,12,11,resolving,-
302,0/3_peru/349699,12,12,the,(DATEV3gACozfkAr9suHp3JqN8
303,0/3_peru/349699,12,13,standoff,DATEV3gACozfkAr9suHp3JqN8)| OTHheKvnSuPPYPGygRp7gzndY)
304,0/3_peru/349699,12,14,.,-
305,0/3_peru/349699,13,0,Fujimori,(ORGnFAhURZ8NAWXmBPCuhDMhG)
306,0/3_peru/349699,13,1,arrived,-
307,0/3_peru/349699,13,2,in,-
308,0/3_peru/349699,13,3,Washington,(GPETrVtCZwAuiaGCuqAKnTo9Q)
309,0/3_peru/349699,13,4,later,-
310,0/3_peru/349699,13,5,on,-
311,0/3_peru/349699,13,6,Saturday,(DATPojA8e8gZWPXsSXgWBEkWR)
312,0/3_peru/349699,13,7,ahead_of,-
313,0/3_peru/349699,13,8,talks,(OTHnTb28fZYKxzCgJhwhRwmgb
314,0/3_peru/349699,13,9,scheduled,-
315,0/3_peru/349699,13,10,on,-
316,0/3_peru/349699,13,11,Monday,(DATEbNG7nYLkuLizE78FGUhPj)
317,0/3_peru/349699,13,12,with,-
318,0/3_peru/349699,13,13,Secretary,(PERWgxK49PG4CBeYsP2sWSP8s| (PER423L29AM4ajrEZLWT3psDf
319,0/3_peru/349699,13,14,of,-
320,0/3_peru/349699,13,15,State,-
321,0/3_peru/349699,13,16,Madeleine,-
322,0/3_peru/349699,13,17,Albright,PER423L29AM4ajrEZLWT3psDf)
323,0/3_peru/349699,13,18,and,-
324,0/3_peru/349699,13,19,other,(OTHKmAjMA9hu66VgTcN2S6o6Z
325,0/3_peru/349699,13,20,senior,-
326,0/3_peru/349699,13,21,U.S.,-
327,0/3_peru/349699,13,22,officials,OTHKmAjMA9hu66VgTcN2S6o6Z)| PERWgxK49PG4CBeYsP2sWSP8s)| OTHnTb28fZYKxzCgJhwhRwmgb)
328,0/3_peru/349699,13,23,.,-
329,0/3_peru/349699,14,0,The,(DATEV3gACozfkAr9suHp3JqN8
330,0/3_peru/349699,14,1,hostage,-
331,0/3_peru/349699,14,2,crisis,DATEV3gACozfkAr9suHp3JqN8)
332,0/3_peru/349699,14,3,erupted,-
333,0/3_peru/349699,14,4,on,-
334,0/3_peru/349699,14,5,Dec.,(DATCnst4pSDQiMVWhREJPehr8
335,0/3_peru/349699,14,6,17,DATCnst4pSDQiMVWhREJPehr8)
336,0/3_peru/349699,14,7,when,-
337,0/3_peru/349699,14,8,MRTA,(ORGUGUDFtvZjTy5oikPu4xAwu
338,0/3_peru/349699,14,9,rebels,ORGUGUDFtvZjTy5oikPu4xAwu)
339,0/3_peru/349699,14,10,stormed,-
340,0/3_peru/349699,14,11,the,(NORj8y5kNz97AqqYfxGabzL9J| (NORjXERXRK34gaFSVhxzg5Thx
341,0/3_peru/349699,14,12,Japanese,-
342,0/3_peru/349699,14,13,ambassador's,NORjXERXRK34gaFSVhxzg5Thx)
343,0/3_peru/349699,14,14,residence,-
344,0/3_peru/349699,14,15,in,-
345,0/3_peru/349699,14,16,Lima,(GPEnfUpUT2dQAMWfEH4qiUE4x)| NORj8y5kNz97AqqYfxGabzL9J)
346,0/3_peru/349699,14,17,during,-
347,0/3_peru/349699,14,18,a,(OTHLNLJc4Jv2ctf6GEeLmtGuy
348,0/3_peru/349699,14,19,garden,-
349,0/3_peru/349699,14,20,party,-
350,0/3_peru/349699,14,21,honouring,-
351,0/3_peru/349699,14,22,the,(NORBU4PacKr5bPGcc69ZgC4fj| (NORMvVxiYHnzoJLaRBZZtPUFz
352,0/3_peru/349699,14,23,Japanese,-
353,0/3_peru/349699,14,24,emperor's,NORMvVxiYHnzoJLaRBZZtPUFz)
354,0/3_peru/349699,14,25,birthday,NORBU4PacKr5bPGcc69ZgC4fj)| OTHLNLJc4Jv2ctf6GEeLmtGuy)
355,0/3_peru/349699,14,26,.,-
356,0/3_peru/349699,15,0,The,(PERZi6HvK5xXnCTJRYANFTdKi
357,0/3_peru/349699,15,1,leader,-
358,0/3_peru/349699,15,2,of,-
359,0/3_peru/349699,15,3,the,(OTHamUkvLZ6iBfkDrcD8yeuVF
360,0/3_peru/349699,15,4,operation,OTHamUkvLZ6iBfkDrcD8yeuVF)
361,0/3_peru/349699,15,5,",",-
362,0/3_peru/349699,15,6,MRTA,(PERL2mL7y9yHNzAYRutGrYgEW
363,0/3_peru/349699,15,7,leader,-
364,0/3_peru/349699,15,8,Nestor,-
365,0/3_peru/349699,15,9,Cerpa,PERL2mL7y9yHNzAYRutGrYgEW)| PERZi6HvK5xXnCTJRYANFTdKi)
366,0/3_peru/349699,15,10,",",-
367,0/3_peru/349699,15,11,on,-
368,0/3_peru/349699,15,12,Saturday,(DATPojA8e8gZWPXsSXgWBEkWR)
369,0/3_peru/349699,15,13,appeared,-
370,0/3_peru/349699,15,14,to,-
371,0/3_peru/349699,15,15,dash,-
372,0/3_peru/349699,15,16,any,(OTHPXjujQf2UZ3evuMzaoXRZj
373,0/3_peru/349699,15,17,hopes,-
374,0/3_peru/349699,15,18,of,-
375,0/3_peru/349699,15,19,a,(OTHN6VM2nTVy3ppr3CH2mtdGD
376,0/3_peru/349699,15,20,quick,-
377,0/3_peru/349699,15,21,settlement,OTHN6VM2nTVy3ppr3CH2mtdGD)| OTHPXjujQf2UZ3evuMzaoXRZj)
378,0/3_peru/349699,15,22,.,-
379,0/3_peru/349699,16,0,Soon,-
380,0/3_peru/349699,16,1,after,-
381,0/3_peru/349699,16,2,the,(OTH6m48MybWfR77GP9qNDVVRS| (TIMVy6XvsKxtgj3T2nCAKNzhZ
382,0/3_peru/349699,16,3,summit's,TIMVy6XvsKxtgj3T2nCAKNzhZ)
383,0/3_peru/349699,16,4,end,OTH6m48MybWfR77GP9qNDVVRS)
384,0/3_peru/349699,16,5,",",-
385,0/3_peru/349699,16,6,he,(PERZi6HvK5xXnCTJRYANFTdKi)
386,0/3_peru/349699,16,7,reiterated,-
387,0/3_peru/349699,16,8,that,-
388,0/3_peru/349699,16,9,rebels,(ORGUGUDFtvZjTy5oikPu4xAwu)
389,0/3_peru/349699,16,10,would,-
390,0/3_peru/349699,16,11,release,-
391,0/3_peru/349699,16,12,their,(PERNW8UzCkBBCx3jXcu6dc4Fm| (ORGUGUDFtvZjTy5oikPu4xAwu)
392,0/3_peru/349699,16,13,captives,PERNW8UzCkBBCx3jXcu6dc4Fm)
393,0/3_peru/349699,16,14,only,-
394,0/3_peru/349699,16,15,after,-
395,0/3_peru/349699,16,16,400,(OTHNHkJY2gx4UUEMHU6d65fNz
396,0/3_peru/349699,16,17,jailed,-
397,0/3_peru/349699,16,18,comrades,OTHNHkJY2gx4UUEMHU6d65fNz)
398,0/3_peru/349699,16,19,were,-
399,0/3_peru/349699,16,20,freed,-
400,0/3_peru/349699,16,21,.,-
401,0/3_peru/349699,17,0,"""_",-
402,0/3_peru/349699,17,1,We,(ORGUGUDFtvZjTy5oikPu4xAwu)
403,0/3_peru/349699,17,2,have,-
404,0/3_peru/349699,17,3,come,-
405,0/3_peru/349699,17,4,for,-
406,0/3_peru/349699,17,5,one,(OTHZsSfxxY6Ppde5s6iXDNMDh
407,0/3_peru/349699,17,6,goal,OTHZsSfxxY6Ppde5s6iXDNMDh)
408,0/3_peru/349699,17,7,and,-
409,0/3_peru/349699,17,8,we,(ORGUGUDFtvZjTy5oikPu4xAwu)
410,0/3_peru/349699,17,9,will,-
411,0/3_peru/349699,17,10,not,-
412,0/3_peru/349699,17,11,renounce,-
413,0/3_peru/349699,17,12,it,(OTHZsSfxxY6Ppde5s6iXDNMDh)
414,0/3_peru/349699,17,13,",",-
415,0/3_peru/349699,17,14,"_""",-
416,0/3_peru/349699,17,15,he,(PERZi6HvK5xXnCTJRYANFTdKi)
417,0/3_peru/349699,17,16,told,-
418,0/3_peru/349699,17,17,the,-
419,0/3_peru/349699,17,18,CBS,-
420,0/3_peru/349699,17,19,Telenoticas,-
421,0/3_peru/349699,17,20,network,-
422,0/3_peru/349699,17,21,from,-
423,0/3_peru/349699,17,22,inside,-
