,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
80,20111107.near2_381791newsML,entity31,,,,the country's east
81,20111107.near2_381791newsML,entity7,,,,the country's
82,20111107.near2_381791newsML,entity501,,,,the first reported air raids against rebel-held towns
83,20111107.near2_381791newsML,entity2,,,,rebel-held towns
84,20111107.near2_381791newsML,entity4,,,,at_least nine people
85,20111107.near2_381791newsML,entity11,,,,up_to 37
86,20111107.near2_381791newsML,entity1,,,,one town
87,20111107.near2_381791newsML,entity7,,,,The government
88,20111107.near2_381791newsML,entity7,,,,it
89,20111107.near2_381791newsML,entity33,,,,a ceasefire with unidentified belligerents
90,20111107.near2_381791newsML,entity3,,,,unidentified belligerents
91,20111107.near2_381791newsML,entity15,,,,Foreign Minister Kamanda wa Kamanda
92,20111107.near2_381791newsML,entity19,,,,"a statement issued just before he met U.N. special envoy Mohammed Sahnoun, who is trying to end the war"
93,20111107.near2_381791newsML,entity15,,,,he
94,20111107.near2_381791newsML,entity9,,,,"U.N. special envoy Mohammed Sahnoun, who is trying to end the war"
95,20111107.near2_381791newsML,entity5,,,,the war
96,20111107.near2_381791newsML,entity7,,,,Zaire
97,20111107.near2_381791newsML,entity22,,,,its counter-offensive against Tutsi-led rebels who have made large territorial conquests since taking up arms last October
98,20111107.near2_381791newsML,entity7,,,,its
99,20111107.near2_381791newsML,entity3,,,,Tutsi-led rebels who have made large territorial conquests since taking up arms last October
100,20111107.near2_381791newsML,entity502,,,,large territorial conquests
101,20111107.near2_381791newsML,entity24,,,,arms
102,20111107.near2_381791newsML,entity29,,,,last October
103,20111107.near2_381791newsML,entity20,,,,"The bombing of Bukavu, where the dead were reported"
104,20111107.near2_381791newsML,entity1,,,,"Bukavu, where the dead were reported"
105,20111107.near2_381791newsML,entity4,,,,the dead
106,20111107.near2_381791newsML,entity503,,,,the first government aerial attack confirmed by independent sources since rebels launched a military campaign last October and seized a large swath of territory in the vast central African nation
107,20111107.near2_381791newsML,entity504,,,,independent sources
108,20111107.near2_381791newsML,entity3,,,,rebels
109,20111107.near2_381791newsML,entity505,,,,a military campaign
110,20111107.near2_381791newsML,entity29,,,,last October
111,20111107.near2_381791newsML,entity21,,,,a large swath of territory in the vast central African nation
112,20111107.near2_381791newsML,entity7,,,,the vast central African nation
113,20111107.near2_381791newsML,entity7,,,,Zaire
114,20111107.near2_381791newsML,entity25,,,,Monday
115,20111107.near2_381791newsML,entity8,,,,its warplanes
116,20111107.near2_381791newsML,entity7,,,,its
117,20111107.near2_381791newsML,entity2,,,,three key rebel-held towns in its eastern border provinces
118,20111107.near2_381791newsML,entity31,,,,its eastern border provinces
119,20111107.near2_381791newsML,entity7,,,,its
120,20111107.near2_381791newsML,entity506,,,,the raids
121,20111107.near2_381791newsML,entity507,,,,intensity
122,20111107.near2_381791newsML,entity508,,,,this morning
123,20111107.near2_381791newsML,entity23,,,,the FAZ (Zaire army)
124,20111107.near2_381791newsML,entity509,,,,(Zaire army)
125,20111107.near2_381791newsML,entity2,,,,"Bukavu, Shabunda and Walikale"
126,20111107.near2_381791newsML,entity1,,,,Bukavu
127,20111107.near2_381791newsML,entity510,,,,Shabunda
128,20111107.near2_381791newsML,entity511,,,,Walikale
129,20111107.near2_381791newsML,entity19,,,,a defence ministry statement in the capital Kinshasa
130,20111107.near2_381791newsML,entity512,,,,the capital Kinshasa
131,20111107.near2_381791newsML,entity17,,,,The medical charity Medecins sans Frontieres (MSF-Holland)
132,20111107.near2_381791newsML,entity17,,,,(MSF-Holland)
133,20111107.near2_381791newsML,entity16,,,,the nearby rebel-held city of Goma
134,20111107.near2_381791newsML,entity4,,,,at_least nine people
135,20111107.near2_381791newsML,entity11,,,,up_to 37
136,20111107.near2_381791newsML,entity20,,,,a raid on Bukavu by three Zairean government jets on Monday
137,20111107.near2_381791newsML,entity1,,,,Bukavu
138,20111107.near2_381791newsML,entity513,,,,three Zairean government jets
139,20111107.near2_381791newsML,entity25,,,,Monday
140,20111107.near2_381791newsML,entity0,,,,"Marcel van Soest, head of MSF-Holland in Goma"
141,20111107.near2_381791newsML,entity514,,,,head of MSF-Holland in Goma
142,20111107.near2_381791newsML,entity17,,,,MSF-Holland
143,20111107.near2_381791newsML,entity16,,,,Goma
144,20111107.near2_381791newsML,entity515,,,,Reuters
145,20111107.near2_381791newsML,entity516,,,,telephone
146,20111107.near2_381791newsML,entity27,,,,his staff
147,20111107.near2_381791newsML,entity0,,,,his
148,20111107.near2_381791newsML,entity517,,,,the dead and wounded
149,20111107.near2_381791newsML,entity4,,,,the dead
150,20111107.near2_381791newsML,entity11,,,,wounded
151,20111107.near2_381791newsML,entity18,,,,a local hospital in Bukavu
152,20111107.near2_381791newsML,entity1,,,,Bukavu
153,20111107.near2_381791newsML,entity27,,,,"our people on the ground, who are currently working in the hospital treating the wounded"
154,20111107.near2_381791newsML,entity17,,,,our
155,20111107.near2_381791newsML,entity18,,,,the hospital
156,20111107.near2_381791newsML,entity11,,,,the wounded
157,20111107.near2_381791newsML,entity4,,,,nine confirmed dead
158,20111107.near2_381791newsML,entity11,,,,37 wounded
159,20111107.near2_381791newsML,entity0,,,,he
160,20111107.near2_381791newsML,entity11,,,,the wounded
161,20111107.near2_381791newsML,entity518,,,,between 15 and 20
162,20111107.near2_381791newsML,entity519,,,,mild cases
163,20111107.near2_381791newsML,entity520,,,,the rest
164,20111107.near2_381791newsML,entity521,,,,serious
165,20111107.near2_381791newsML,entity0,,,,he
166,20111107.near2_381791newsML,entity7,,,,The government
167,20111107.near2_381791newsML,entity3,,,,the rebels
168,20111107.near2_381791newsML,entity522,,,,"a proxy war for Rwanda, Burundi and Uganda $-- which deny involvement"
169,20111107.near2_381791newsML,entity6,these are political entities,,,"Rwanda, Burundi and Uganda"
170,20111107.near2_381791newsML,entity12,,,,Rwanda
171,20111107.near2_381791newsML,entity30,,,,Burundi
172,20111107.near2_381791newsML,entity34,,,,Uganda
173,20111107.near2_381791newsML,entity523,,,,involvement
174,20111107.near2_381791newsML,entity19,,,,The statement
175,20111107.near2_381791newsML,entity7,,,,Zaire
176,20111107.near2_381791newsML,entity10,,,,a truce with the neighbouring states
177,20111107.near2_381791newsML,entity6,,,,the neighbouring states
178,20111107.near2_381791newsML,entity10,,,,"Any ceasefire with the regular armies of Uganda, Rwanda and Burundi"
179,20111107.near2_381791newsML,entity524,,,,"the regular armies of Uganda, Rwanda and Burundi"
180,20111107.near2_381791newsML,entity6,,,,"Uganda, Rwanda and Burundi"
181,20111107.near2_381791newsML,entity34,,,,Uganda
182,20111107.near2_381791newsML,entity12,,,,Rwanda
183,20111107.near2_381791newsML,entity30,,,,Burundi
184,20111107.near2_381791newsML,entity525,,,,the withdrawal of all foreign troops from Zaire
185,20111107.near2_381791newsML,entity526,,,,all foreign troops
186,20111107.near2_381791newsML,entity7,,,,Zaire
187,20111107.near2_381791newsML,entity19,,,,the statement
188,20111107.near2_381791newsML,entity7,,,,Zaire
189,20111107.near2_381791newsML,entity527,,,,the occasion of the U.N. mission
190,20111107.near2_381791newsML,entity528,,,,the U.N. mission
191,20111107.near2_381791newsML,entity14,,,,the world body
192,20111107.near2_381791newsML,entity529,,,,a threat by rebel leader Laurent Kabila to attack Tingi Tingi refugee camp near the city of Kisangani
193,20111107.near2_381791newsML,entity530,,,,rebel leader Laurent Kabila
194,20111107.near2_381791newsML,entity531,,,,Tingi Tingi refugee camp near the city of Kisangani
195,20111107.near2_381791newsML,entity532,,,,the city of Kisangani
196,20111107.near2_381791newsML,entity7,,,,It
197,20111107.near2_381791newsML,entity533,,,,"a statement by U.N. Secretary-General Kofi Annan last week that Zaire was arming exiled Hutu hardliners among some 200,000 camp dwellers"
198,20111107.near2_381791newsML,entity534,,,,U.N. Secretary-General Kofi Annan
199,20111107.near2_381791newsML,entity535,,,,last week
200,20111107.near2_381791newsML,entity7,,,,Zaire
201,20111107.near2_381791newsML,entity26,,,,"exiled Hutu hardliners among some 200,000 camp dwellers"
202,20111107.near2_381791newsML,entity536,,,,"some 200,000 camp dwellers"
203,20111107.near2_381791newsML,entity3,,,,rebels
204,20111107.near2_381791newsML,entity537,,,,the pretext
205,20111107.near2_381791newsML,entity538,,,,a raid
206,20111107.near2_381791newsML,entity13,,,,U.N. officials
207,20111107.near2_381791newsML,entity13,,,,they
208,20111107.near2_381791newsML,entity539,,,,Zairean military supplies
209,20111107.near2_381791newsML,entity7,,,,The Zaire government
210,20111107.near2_381791newsML,entity540,,,,the Security Council
211,20111107.near2_381791newsML,entity7,,,,Zairean territory
212,20111107.near2_381791newsML,entity541,,,,"all Rwandan refugees _""including ex-Rwandan soldiers and their militia allies"
213,20111107.near2_381791newsML,entity542,,,,ex-Rwandan soldiers and their militia allies
214,20111107.near2_381791newsML,entity35,,,,ex-Rwandan soldiers
215,20111107.near2_381791newsML,entity32,,,,their militia allies
216,20111107.near2_381791newsML,entity35,,,,their
217,20111107.near2_381791newsML,entity7,,,,it
218,20111107.near2_381791newsML,entity5,,,,The war in eastern Zaire
219,20111107.near2_381791newsML,entity31,,,,eastern Zaire
220,20111107.near2_381791newsML,entity7,,,,Zaire
221,20111107.near2_381791newsML,entity543,,,,the ethnic conflict between Hutus and Tutsis in Rwanda
222,20111107.near2_381791newsML,entity544,,,,Hutus and Tutsis in Rwanda
223,20111107.near2_381791newsML,entity545,,,,Hutus
224,20111107.near2_381791newsML,entity546,,,,Tutsis
225,20111107.near2_381791newsML,entity12,this is the geographical entity so not coreferential with previous mentions of Rwanda as a political entity,,,Rwanda
226,20111107.near2_381791newsML,entity547,,,,The Hutu army and civilian militias
227,20111107.near2_381791newsML,entity548,,,,The Hutu army
228,20111107.near2_381791newsML,entity32,,,,civilian militias
229,20111107.near2_381791newsML,entity549,,,,"up_to 800,000 minority Tutsis and moderate Hutus"
230,20111107.near2_381791newsML,entity550,,,,1994
231,20111107.near2_381791newsML,entity7,,,,Zaire
232,20111107.near2_381791newsML,entity26,,,,Hutu hardliners in refugee camps in Zaire
233,20111107.near2_381791newsML,entity551,,,,refugee camps in Zaire
234,20111107.near2_381791newsML,entity7,,,,Zaire
235,20111107.near2_381791newsML,entity552,,,,revenge attacks on the Tutsi-led government that later took power in Rwanda
236,20111107.near2_381791newsML,entity553,,,,the Tutsi-led government that later took power in Rwanda
237,20111107.near2_381791newsML,entity554,,,,power
238,20111107.near2_381791newsML,entity12,,,,Rwanda
239,20111107.near2_381791newsML,entity555,,,,tensions in the region
240,20111107.near2_381791newsML,entity556,,,,the region
241,20111107.near2_381791newsML,entity3,,,,Zaire's ethnic-Tutsis
242,20111107.near2_381791newsML,entity7,,,,Zaire's
243,20111107.near2_381791newsML,entity24,,,,arms
244,20111107.near2_381791newsML,entity29,,,,October
245,20111107.near2_381791newsML,entity7,,,,local authorities
246,20111107.near2_381791newsML,entity7,,,,they
247,20111107.near2_381791newsML,entity3,,,,them
248,20111107.near2_381791newsML,entity557,,,,their ancenstral homeland in Rwanda
249,20111107.near2_381791newsML,entity3,,,,their
250,20111107.near2_381791newsML,entity12,,,,Rwanda
251,20111107.near2_381791newsML,entity3,,,,The rebels
252,20111107.near2_381791newsML,entity21,,,,vast tracts of borderland
253,20111107.near2_381791newsML,entity23,,,,Zaire's rag-tag army
254,20111107.near2_381791newsML,entity7,,,,Zaire's
255,20111107.near2_381791newsML,entity7,,,,the government
256,20111107.near2_381791newsML,entity558,,,,foreign mercenaries
257,20111107.near2_381791newsML,entity22,,,,a counter-attack
258,20111107.near2_381791newsML,entity9,,,,"Sahnoun, a veteran Algerian diplomat"
259,20111107.near2_381791newsML,entity559,,,,a veteran Algerian diplomat
260,20111107.near2_381791newsML,entity5,,,,Africa's most complex running conflict
261,20111107.near2_381791newsML,entity560,,,,Africa's
262,20111107.near2_381791newsML,entity561,,,,the United Nations and the Organisation of African Unity
263,20111107.near2_381791newsML,entity14,,,,the United Nations
264,20111107.near2_381791newsML,entity562,,,,the Organisation of African Unity
265,20111107.near2_381791newsML,entity9,,,,He
266,20111107.near2_381791newsML,entity28,,,,"ailing President Mobutu Sese Seko, who is battling cancer at the same time as struggling to keep his 31-year hold on power in the vast Central African nation"
267,20111107.near2_381791newsML,entity563,,,,cancer
268,20111107.near2_381791newsML,entity564,,,,his 31-year hold on power in the vast Central African nation
269,20111107.near2_381791newsML,entity28,,,,his
270,20111107.near2_381791newsML,entity565,,,,power in the vast Central African nation
271,20111107.near2_381791newsML,entity7,,,,the vast Central African nation
272,20111107.near2_381791newsML,entity9,,,,Sahnoun
273,20111107.near2_381791newsML,entity566,,,,no statement
274,20111107.near2_381791newsML,entity9,,,,he
275,20111107.near2_381791newsML,entity567,,,,"the talks with Kamnda, who is also a deputy prime minister"
276,20111107.near2_381791newsML,entity15,,,,"Kamnda, who is also a deputy prime minister"
277,20111107.near2_381791newsML,entity568,,,,a deputy prime minister
278,20111107.near2_381791newsML,entity9,,,,He
279,20111107.near2_381791newsML,entity569,,,,Defence Minister General Lukulia Bolongo
280,20111107.near2_381791newsML,entity570,,,,further talks with Prime Minister Kengo wa Dondo
281,20111107.near2_381791newsML,entity571,,,,Prime Minister Kengo wa Dondo
282,20111107.near2_381793newsML,entity7,,,,Zairean jets
283,20111107.near2_381793newsML,entity1,,,,rebel city
284,20111107.near2_381793newsML,entity22,,,,At_least six people
285,20111107.near2_381793newsML,entity2,,,,as many as 20
286,20111107.near2_381793newsML,entity7,,,,three Zairean government jets
287,20111107.near2_381793newsML,entity1,,,,the rebel-held east Zaire city of Bukavu
288,20111107.near2_381793newsML,entity500,,,,east Zaire
289,20111107.near2_381793newsML,entity501,,,,Monday
290,20111107.near2_381793newsML,entity5,,,,an eyewitness
291,20111107.near2_381793newsML,entity5,,,,"The eyewitness, an aid worker who declined to be identified"
292,20111107.near2_381793newsML,entity502,,,,an aid worker who declined to be identified
293,20111107.near2_381793newsML,entity26,,,,Reuters
294,20111107.near2_381793newsML,entity18,,,,telephone
295,20111107.near2_381793newsML,entity1,,,,Bukavu
296,20111107.near2_381793newsML,entity5,,,,he
297,20111107.near2_381793newsML,entity503,,,,the dead and wounded
298,20111107.near2_381793newsML,entity22,,,,the dead
299,20111107.near2_381793newsML,entity2,,,,wounded
300,20111107.near2_381793newsML,entity19,,,,the bombing
301,20111107.near2_381793newsML,entity5,,,,The aid worker
302,20111107.near2_381793newsML,entity11,,,,the bombs
303,20111107.near2_381793newsML,entity504,,,,holes three metres deep (10 feet)
304,20111107.near2_381793newsML,entity11,,,,they
305,20111107.near2_381793newsML,entity23,,,,Bukavu market
306,20111107.near2_381793newsML,entity20,,,,the governors residence
307,20111107.near2_381793newsML,entity22,,,,the dead
308,20111107.near2_381793newsML,entity505,,,,a very young child about 14 months old and one woman
309,20111107.near2_381793newsML,entity506,,,,a very young child about 14 months old
310,20111107.near2_381793newsML,entity507,,,,one woman
311,20111107.near2_381793newsML,entity5,,,,he
312,20111107.near2_381793newsML,entity5,,,,He
313,20111107.near2_381793newsML,entity29,,,,many Bukavu residents
314,20111107.near2_381793newsML,entity1,,,,the city
315,20111107.near2_381793newsML,entity508,,,,belongings
316,20111107.near2_381793newsML,entity509,,,,their heads
317,20111107.near2_381793newsML,entity29,,,,their
318,20111107.near2_381793newsML,entity510,,,,surrounding hills
319,20111107.near2_381793newsML,entity511,,,,Rebel radio
320,20111107.near2_381793newsML,entity512,,,,appeals for calm
321,20111107.near2_381793newsML,entity513,,,,calm
322,20111107.near2_381793newsML,entity514,,,,Aid workers and residents
323,20111107.near2_381793newsML,entity515,,,,Aid workers
324,20111107.near2_381793newsML,entity6,,,,residents
325,20111107.near2_381793newsML,entity516,,,,little damage and no casualties
326,20111107.near2_381793newsML,entity517,,,,little damage
327,20111107.near2_381793newsML,entity518,,,,no casualties
328,20111107.near2_381793newsML,entity19,,,,the first air strikes by the Kinshasa government
329,20111107.near2_381793newsML,entity15,,,,the Kinshasa government
330,20111107.near2_381793newsML,entity19,,,,The bombing
331,20111107.near2_381793newsML,entity519,,,,the first government aerial activity confirmed by independent sources since rebels launched a military campaign last October and seized a large swath of territory in the vast central African nation
332,20111107.near2_381793newsML,entity520,,,,independent sources
333,20111107.near2_381793newsML,entity12,,,,rebels
334,20111107.near2_381793newsML,entity521,,,,a military campaign
335,20111107.near2_381793newsML,entity522,,,,last October
336,20111107.near2_381793newsML,entity523,,,,a large swath of territory in the vast central African nation
337,20111107.near2_381793newsML,entity15,,,,the vast central African nation
338,20111107.near2_381793newsML,entity5,,,,An aid worker speaking to Reuters by telephone from Bukavu
339,20111107.near2_381793newsML,entity26,,,,Reuters
340,20111107.near2_381793newsML,entity18,,,,telephone
341,20111107.near2_381793newsML,entity1,,,,Bukavu
342,20111107.near2_381793newsML,entity524,,,,loud explosions
343,20111107.near2_381793newsML,entity1,,,,Bukavu
344,20111107.near2_381793newsML,entity6,,,,panic-stricken residents
345,20111107.near2_381793newsML,entity25,,,,cover
346,20111107.near2_381793newsML,entity1,,,,Bukavu
347,20111107.near2_381793newsML,entity7,,,,two jet fighters
348,20111107.near2_381793newsML,entity17,,,,My staff and I
349,20111107.near2_381793newsML,entity525,,,,My staff
350,20111107.near2_381793newsML,entity5,,,,My
351,20111107.near2_381793newsML,entity5,,,,I
352,20111107.near2_381793newsML,entity526,,,,the basement
353,20111107.near2_381793newsML,entity17,,,,We
354,20111107.near2_381793newsML,entity6,,,,people
355,20111107.near2_381793newsML,entity25,,,,shelter
356,20111107.near2_381793newsML,entity5,,,,he
357,20111107.near2_381793newsML,entity10,,,,"Another aid worker, Marcel van Soest of the Medical Charity (Medecins sans Frontieres $- MSF)"
358,20111107.near2_381793newsML,entity527,,,,Marcel van Soest of the Medical Charity (Medecins sans Frontieres $- MSF)
359,20111107.near2_381793newsML,entity8,,,,the Medical Charity (Medecins sans Frontieres $- MSF)
360,20111107.near2_381793newsML,entity18,,,,telephone
361,20111107.near2_381793newsML,entity528,,,,the rebel headquarters of Goma
362,20111107.near2_381793newsML,entity24,,,,his office in Bukavu
363,20111107.near2_381793newsML,entity10,,,,his
364,20111107.near2_381793newsML,entity1,,,,Bukavu
365,20111107.near2_381793newsML,entity19,,,,the bombing
366,20111107.near2_381793newsML,entity30,,,,five minutes
367,20111107.near2_381793newsML,entity529,,,,1400 GMT
368,20111107.near2_381793newsML,entity10,,,,He
369,20111107.near2_381793newsML,entity7,,,,three jets
370,20111107.near2_381793newsML,entity11,,,,several bombs
371,20111107.near2_381793newsML,entity1,,,,"Bukavu, the capital of South Kivu province"
372,20111107.near2_381793newsML,entity530,,,,the capital of South Kivu province
373,20111107.near2_381793newsML,entity531,,,,South Kivu province
374,20111107.near2_381793newsML,entity10,,,,he
375,20111107.near2_381793newsML,entity532,,,,no_further details
376,20111107.near2_381793newsML,entity11,,,,"Several bombs, but we do not know how many"
377,20111107.near2_381793newsML,entity8,,,,we
378,20111107.near2_381793newsML,entity7,,,,Planes
379,20111107.near2_381793newsML,entity533,,,,the west
380,20111107.near2_381793newsML,entity30,,,,five minutes
381,20111107.near2_381793newsML,entity10,,,,he
382,20111107.near2_381793newsML,entity24,,,,our representatives in Bukavu
383,20111107.near2_381793newsML,entity8,,,,our
384,20111107.near2_381793newsML,entity1,,,,Bukavu
385,20111107.near2_381793newsML,entity534,,,,two
386,20111107.near2_381793newsML,entity23,,,,the market area
387,20111107.near2_381793newsML,entity535,,,,more
388,20111107.near2_381793newsML,entity8,,,,we
389,20111107.near2_381793newsML,entity536,,,,complete information
390,20111107.near2_381793newsML,entity10,,,,he
391,20111107.near2_381793newsML,entity16,,,,a businessman contacted by satellite telephone in Bukavu
392,20111107.near2_381793newsML,entity537,,,,satellite telephone
393,20111107.near2_381793newsML,entity1,,,,Bukavu
394,20111107.near2_381793newsML,entity26,,,,Reuters
395,20111107.near2_381793newsML,entity7,,,,three jets
396,20111107.near2_381793newsML,entity19,,,,the bombing
397,20111107.near2_381793newsML,entity14,,,,nobody
398,20111107.near2_381793newsML,entity16,,,,He
399,20111107.near2_381793newsML,entity28,,,,general panic
400,20111107.near2_381793newsML,entity1,,,,the lakeside city
401,20111107.near2_381793newsML,entity6,,,,residents
402,20111107.near2_381793newsML,entity21,,,,all directions
403,20111107.near2_381793newsML,entity538,,,,One bomb
404,20111107.near2_381793newsML,entity20,,,,the governors residence
405,20111107.near2_381793newsML,entity539,,,,another
406,20111107.near2_381793newsML,entity1,,,,town
407,20111107.near2_381793newsML,entity14,,,,nobody
408,20111107.near2_381793newsML,entity28,,,,general panic
409,20111107.near2_381793newsML,entity1,,,,Bukavu
410,20111107.near2_381793newsML,entity6,,,,people
411,20111107.near2_381793newsML,entity21,,,,all directions
412,20111107.near2_381793newsML,entity16,,,,the businessman
413,20111107.near2_381793newsML,entity540,,,,Zaire's ailing president Mobutu Sese Seko
414,20111107.near2_381793newsML,entity15,,,,Zaire's
415,20111107.near2_381793newsML,entity12,,,,Laurent Kabilas rebels of the Alliance of Democratic Forces for the Liberation of Congo-Zaire
416,20111107.near2_381793newsML,entity4,,,,Laurent Kabilas
417,20111107.near2_381793newsML,entity541,,,,the Alliance of Democratic Forces for the Liberation of Congo-Zaire
418,20111107.near2_381793newsML,entity15,,,,Congo-Zaire
419,20111107.near2_381793newsML,entity12,,,,the rebels
420,20111107.near2_381793newsML,entity15,,,,The central government in Kinshasa
421,20111107.near2_381793newsML,entity542,,,,Kinshasa
422,20111107.near2_381793newsML,entity4,,,,Kabila
423,20111107.near2_381793newsML,entity543,,,,"a proxy war for neighbouring Rwanda, Uganda and Burundi"
424,20111107.near2_381793newsML,entity9,these are political entities,,,"neighbouring Rwanda, Uganda and Burundi"
425,20111107.near2_381793newsML,entity544,,,,neighbouring Rwanda
426,20111107.near2_381793newsML,entity3,,,,Uganda
427,20111107.near2_381793newsML,entity13,,,,Burundi
428,20111107.near2_381793newsML,entity9,,,,All three
429,20111107.near2_381793newsML,entity545,,,,Zaires charges that their troops are involved
430,20111107.near2_381793newsML,entity15,,,,Zaires
431,20111107.near2_381793newsML,entity546,,,,their troops
432,20111107.near2_381793newsML,entity9,,,,their
433,20111107.near2_381793newsML,entity0,,,,Ethnic Banyamulenge Tutsis
434,20111107.near2_381793newsML,entity547,,,,the war
435,20111107.near2_381793newsML,entity15,,,,Zairean authorities
436,20111107.near2_381793newsML,entity0,,,,them
437,20111107.near2_381793newsML,entity548,,,,citizenship
438,20111107.near2_381793newsML,entity0,,,,them
439,20111107.near2_381793newsML,entity27,,,,"Rwanda, their ancestral home"
440,20111107.near2_381793newsML,entity549,,,,their ancestral home
441,20111107.near2_381793newsML,entity0,,,,their
442,20111107.near2_381793newsML,entity0,,,,They
