,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
39,"61389_Airbus_announces_job_cuts_of_10,000",cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,"Louis Gallois , CEO van Airbus"
40,73808_Boeing_unveils_new_787_Dreamliner,cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,"Louis Gallois , president en CEO van het bedrijf"
41,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Air Force
42,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de USAF
43,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de USAF
44,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
45,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
46,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,onze
47,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,""" De USAF"
48,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
49,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,ons
50,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,onze
51,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Air Force
52,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Amerikaanse Air Force
53,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de U.S . Air Force
54,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Air Force
55,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Air Force
56,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,De Air Force
57,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,US Air Force
58,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Air Force
59,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,vertegenwoordigers van de United States Air Force
60,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de United States Air Force
61,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
62,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
63,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,we
64,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
65,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,``We
66,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
67,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
68,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
69,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,we
70,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Air Force-medewerkers
71,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
72,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Amerikaanse luchtmacht
73,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
74,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,we
75,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
76,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
77,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,De USAF
78,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de Amerikaanse luchtmacht
79,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,De Amerikaanse luchtmacht
80,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,de luchtmacht
81,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PER39498226897787418,Paul Nesbit,PER,ENTITY_MENTION,Defensieanalist Paul Nesbit van JSA Research
82,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PER39498226897787418,Paul Nesbit,PER,ENTITY_MENTION,Paul Nesbit
83,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,Airbus-eigenaar EADS
84,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,European Aeronautic Defence and Space Company EADS N. V. ( EADS )
85,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,het moederbedrijf van Airbus
86,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
87,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
88,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,een Europees bedrijf
89,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,ons bedrijf
90,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,ons
91,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,onze
92,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,onze
93,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,We
94,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
95,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,zijn
96,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,onze
97,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
98,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
99,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,onze
100,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,onze
101,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,het moederbedrijf van de Europese vliegtuigbouwer Airbus
102,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
103,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,European Aeronautic Defence & Space NV ( EADS )
104,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
105,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS North America
106,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
107,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
108,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,European Aeronautic Defense & Space Company ( EADS
109,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,de Europese ruimte - en luchtvaartaannemer EADS
110,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,een contract ter waarde van US $ 40 miljard
111,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,het grootste contract in zijn soort
112,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,de waarde van het contract
113,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,contract voor Amerikaans tankvliegtuig
114,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,de waarde van het contract
115,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,Het
116,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PRO39498261379485028,179 tankers,PRO,ENTITY_MENTION,179 nieuwe tankvliegtuigen
117,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PRO39498261379485028,179 tankers,PRO,ENTITY_MENTION,het toestel
118,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
119,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,dat
120,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
121,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
122,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
123,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus-eigenaar
124,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
125,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus-eigenaar EADS
126,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,de Europese vliegtuigbouwer Airbus
127,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
128,106653_Boeing_pushes_back_737_replacement_development,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
129,106653_Boeing_pushes_back_737_replacement_development,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,hun
130,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,De Europese vliegtuigfabrikant Airbus
131,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
132,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
133,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
134,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
135,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
136,11716_Airbus_wins_Qatar_Airways_order_worth_15bn,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
137,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
138,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
139,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus-tankers
140,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,hun
141,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
142,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,ze
143,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
144,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
145,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,zijn
146,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
147,128016_China_Eastern_Airlines_to_purchase_twenty_new_Airbus_A320_jets,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
148,128016_China_Eastern_Airlines_to_purchase_twenty_new_Airbus_A320_jets,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
149,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
150,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
151,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,``We
152,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,We
153,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,onze
154,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
155,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
156,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
157,145930_Boeing_787_Dreamliner_makes_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,de Europese rivaal van Boeing
158,145930_Boeing_787_Dreamliner_makes_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
159,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
160,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,de fabrikant
161,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
162,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
163,25501_Engine_troubles_delay_Airbus_superjumbo_tour,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
164,25501_Engine_troubles_delay_Airbus_superjumbo_tour,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
165,25501_Engine_troubles_delay_Airbus_superjumbo_tour,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
166,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
167,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
168,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
169,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
170,4764_Boeing_unveils_long-range_777,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,zijn
171,4764_Boeing_unveils_long-range_777,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,die
172,4764_Boeing_unveils_long-range_777,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,"Airbus , de Europese rivaal van Boeing"
173,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
174,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,zijn
175,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
176,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
177,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
178,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,het bedrijf
179,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
180,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
181,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,de grootste vliegtuigbouwer van Europa
182,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,het bedrijf
183,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,moederbedrijf EADS
184,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,150px Airbus
