,topic/subtopic_name/doc,sent_id,token_id,token,reference
197,0/0/0_science_208,4,11,",",-
198,0/0/0_science_208,4,12,focusing,-
199,0/0/0_science_208,4,13,on,-
200,0/0/0_science_208,4,14,the,-
201,0/0/0_science_208,4,15,commonest,-
202,0/0/0_science_208,4,16,lineage,-
203,0/0/0_science_208,4,17,in,-
204,0/0/0_science_208,4,18,Europe,-
205,0/0/0_science_208,4,19,.,-
206,0/0/0_science_208,5,0,The,(6
207,0/0/0_science_208,5,1,distribution,6)
208,0/0/0_science_208,5,2,of,-
209,0/0/0_science_208,5,3,this,-
210,0/0/0_science_208,5,4,lineage,-
211,0/0/0_science_208,5,5,",",-
212,0/0/0_science_208,5,6,the,-
213,0/0/0_science_208,5,7,diversity,-
214,0/0/0_science_208,5,8,within,-
215,0/0/0_science_208,5,9,it,-
216,0/0/0_science_208,5,10,",",-
217,0/0/0_science_208,5,11,and,-
218,0/0/0_science_208,5,12,estimates,(26)
219,0/0/0_science_208,5,13,of,-
220,0/0/0_science_208,5,14,its,(14
221,0/0/0_science_208,5,15,age,14)
222,0/0/0_science_208,5,16,all,-
223,0/0/0_science_208,5,17,suggest,-
224,0/0/0_science_208,5,18,that,-
225,0/0/0_science_208,5,19,it,-
226,0/0/0_science_208,5,20,spread,-
227,0/0/0_science_208,5,21,with,-
228,0/0/0_science_208,5,22,farming,-
229,0/0/0_science_208,5,23,from,-
230,0/0/0_science_208,5,24,the,-
231,0/0/0_science_208,5,25,Near,-
232,0/0/0_science_208,5,26,East,-
233,0/0/0_science_208,5,27,.,-
234,0/0/0_science_208,6,0,Taken,-
235,0/0/0_science_208,6,1,with,-
236,0/0/0_science_208,6,2,evidence,(19)
237,0/0/0_science_208,6,3,on,-
238,0/0/0_science_208,6,4,the,-
239,0/0/0_science_208,6,5,origins,-
240,0/0/0_science_208,6,6,of,-
241,0/0/0_science_208,6,7,other,-
242,0/0/0_science_208,6,8,lineages,-
243,0/0/0_science_208,6,9,",",-
244,0/0/0_science_208,6,10,this,-
245,0/0/0_science_208,6,11,indicates,-
246,0/0/0_science_208,6,12,that,-
247,0/0/0_science_208,6,13,most,-
248,0/0/0_science_208,6,14,European,-
249,0/0/0_science_208,6,15,Y,-
250,0/0/0_science_208,6,16,chromosomes,-
251,0/0/0_science_208,6,17,descend,-
252,0/0/0_science_208,6,18,from,-
253,0/0/0_science_208,6,19,Near,-
254,0/0/0_science_208,6,20,Eastern,-
255,0/0/0_science_208,6,21,farmers,-
256,0/0/0_science_208,6,22,.,-
257,0/0/0_science_208,7,0,In,-
258,0/0/0_science_208,7,1,contrast,(18)
259,0/0/0_science_208,7,2,",",-
260,0/0/0_science_208,7,3,most,-
261,0/0/0_science_208,7,4,maternal,-
262,0/0/0_science_208,7,5,lineages,-
263,0/0/0_science_208,7,6,descend,-
264,0/0/0_science_208,7,7,from,-
265,0/0/0_science_208,7,8,hunter,-
266,0/0/0_science_208,7,9,-,-
267,0/0/0_science_208,7,10,gatherers,-
268,0/0/0_science_208,7,11,",",-
269,0/0/0_science_208,7,12,suggesting,-
270,0/0/0_science_208,7,13,a,-
271,0/0/0_science_208,7,14,reproductive,-
272,0/0/0_science_208,7,15,advantage,-
273,0/0/0_science_208,7,16,for,-
274,0/0/0_science_208,7,17,farming,-
275,0/0/0_science_208,7,18,males,-
276,0/0/0_science_208,7,19,over,-
277,0/0/0_science_208,7,20,indigenous,(24
278,0/0/0_science_208,7,21,hunter,-
279,0/0/0_science_208,7,22,-,-
280,0/0/0_science_208,7,23,gatherer,-
281,0/0/0_science_208,7,24,males,24)
282,0/0/0_science_208,7,25,during,-
283,0/0/0_science_208,7,26,the,-
284,0/0/0_science_208,7,27,cultural,-
285,0/0/0_science_208,7,28,transition,-
286,0/0/0_science_208,7,29,from,-
287,0/0/0_science_208,7,30,hunting,(16
288,0/0/0_science_208,7,31,-,-
289,0/0/0_science_208,7,32,gathering,16)
290,0/0/0_science_208,7,33,to,-
291,0/0/0_science_208,7,34,farming,-
292,0/0/0_science_208,7,35,.,-
293,0/1/1_news_615,0,0,And,-
294,0/1/1_news_615,0,1,also,-
295,0/1/1_news_615,0,2,bear,-
296,0/1/1_news_615,0,3,in,-
297,0/1/1_news_615,0,4,mind,-
298,0/1/1_news_615,0,5,that,-
299,0/1/1_news_615,0,6,these,-
300,0/1/1_news_615,0,7,are,-
301,0/1/1_news_615,0,8,not,-
302,0/1/1_news_615,0,9,typical,-
303,0/1/1_news_615,0,10,times,-
304,0/1/1_news_615,0,11,for,-
305,0/1/1_news_615,0,12,scientific,(34
306,0/1/1_news_615,0,13,publishing,34)
307,0/1/1_news_615,0,14,.,-
308,0/1/1_news_615,1,0,It,-
309,0/1/1_news_615,1,1,is,-
310,0/1/1_news_615,1,2,hard,-
311,0/1/1_news_615,1,3,to,-
312,0/1/1_news_615,1,4,think,-
313,0/1/1_news_615,1,5,of,-
314,0/1/1_news_615,1,6,another,-
315,0/1/1_news_615,1,7,moment,-
316,0/1/1_news_615,1,8,in,-
317,0/1/1_news_615,1,9,history,-
318,0/1/1_news_615,1,10,when,-
319,0/1/1_news_615,1,11,so,(34
320,0/1/1_news_615,1,12,many,-
321,0/1/1_news_615,1,13,scientists,34)
322,0/1/1_news_615,1,14,turned,-
323,0/1/1_news_615,1,15,their,-
324,0/1/1_news_615,1,16,attention,-
325,0/1/1_news_615,1,17,to,-
326,0/1/1_news_615,1,18,one,-
327,0/1/1_news_615,1,19,subject,-
328,0/1/1_news_615,1,20,with,-
329,0/1/1_news_615,1,21,such,-
330,0/1/1_news_615,1,22,speed,-
331,0/1/1_news_615,1,23,.,-
332,0/1/1_news_615,2,0,In,-
333,0/1/1_news_615,2,1,mid,-
334,0/1/1_news_615,2,2,-,-
335,0/1/1_news_615,2,3,January,-
336,0/1/1_news_615,2,4,",",-
337,0/1/1_news_615,2,5,scientific,(34
338,0/1/1_news_615,2,6,papers,34)
339,0/1/1_news_615,2,7,began,-
340,0/1/1_news_615,2,8,trickling,-
341,0/1/1_news_615,2,9,out,-
342,0/1/1_news_615,2,10,with,-
343,0/1/1_news_615,2,11,the,(27
344,0/1/1_news_615,2,12,first,-
345,0/1/1_news_615,2,13,details,27)
346,0/1/1_news_615,2,14,about,-
347,0/1/1_news_615,2,15,the,(28
348,0/1/1_news_615,2,16,new,-
349,0/1/1_news_615,2,17,coronavirus,28)
350,0/1/1_news_615,2,18,.,-
351,0/1/1_science_570,0,0,Research,(34
352,0/1/1_science_570,0,1,papers,34)
353,0/1/1_science_570,0,2,and,-
354,0/1/1_science_570,0,3,preprints,-
355,0/1/1_science_570,0,4,are,-
356,0/1/1_science_570,0,5,appearing,-
357,0/1/1_science_570,0,6,every,(31
358,0/1/1_science_570,0,7,day,31)
359,0/1/1_science_570,0,8,as,-
360,0/1/1_science_570,0,9,researchers,(34)
361,0/1/1_science_570,0,10,worldwide,-
362,0/1/1_science_570,0,11,respond,-
363,0/1/1_science_570,0,12,to,-
364,0/1/1_science_570,0,13,the,(29
365,0/1/1_science_570,0,14,outbreak,29)
366,0/1/1_science_570,0,15,.,-
367,0/1/1_science_570,1,0,Research,(34
368,0/1/1_science_570,1,1,papers,34)
369,0/1/1_science_570,1,2,and,-
370,0/1/1_science_570,1,3,preprints,(33)
371,0/1/1_science_570,1,4,are,-
372,0/1/1_science_570,1,5,appearing,-
373,0/1/1_science_570,1,6,every,(32
374,0/1/1_science_570,1,7,day,32)
375,0/1/1_science_570,1,8,as,-
376,0/1/1_science_570,1,9,researchers,(34)
377,0/1/1_science_570,1,10,worldwide,-
378,0/1/1_science_570,1,11,respond,-
379,0/1/1_science_570,1,12,to,-
380,0/1/1_science_570,1,13,the,(30
381,0/1/1_science_570,1,14,outbreak,30)
382,0/1/1_science_570,1,15,.,-
383,0/2/2_news_592,0,0,But,-
384,0/2/2_news_592,0,1,what,-
385,0/2/2_news_592,0,2,about,-
386,0/2/2_news_592,0,3,windows,-
387,0/2/2_news_592,0,4,that,-
388,0/2/2_news_592,0,5,change,-
389,0/2/2_news_592,0,6,colors,(45)
390,0/2/2_news_592,0,7,depending,-
391,0/2/2_news_592,0,8,on,-
392,0/2/2_news_592,0,9,the,(45
393,0/2/2_news_592,0,10,humidity,45)
394,0/2/2_news_592,0,11,outside,-
395,0/2/2_news_592,0,12,during,-
396,0/2/2_news_592,0,13,the,-
397,0/2/2_news_592,0,14,monsoon,-
398,0/2/2_news_592,0,15,season,-
399,0/2/2_news_592,0,16,or,-
400,0/2/2_news_592,0,17,on,-
401,0/2/2_news_592,0,18,hot,-
402,0/2/2_news_592,0,19,days,-
403,0/2/2_news_592,0,20,of,-
404,0/2/2_news_592,0,21,summer,-
405,0/2/2_news_592,0,22,?,-
406,0/2/2_news_592,1,0,Recently,-
407,0/2/2_news_592,1,1,",",-
408,0/2/2_news_592,1,2,a,-
409,0/2/2_news_592,1,3,Korean,-
410,0/2/2_news_592,1,4,research,-
411,0/2/2_news_592,1,5,team,-
412,0/2/2_news_592,1,6,has,-
413,0/2/2_news_592,1,7,developed,-
414,0/2/2_news_592,1,8,the,(45
415,0/2/2_news_592,1,9,source,-
416,0/2/2_news_592,1,10,technology,45)
417,0/2/2_news_592,1,11,for,-
418,0/2/2_news_592,1,12,smart,-
419,0/2/2_news_592,1,13,windows,-
420,0/2/2_news_592,1,14,that,-
421,0/2/2_news_592,1,15,change,(43
422,0/2/2_news_592,1,16,colors,-
423,0/2/2_news_592,1,17,according,-
424,0/2/2_news_592,1,18,to,-
425,0/2/2_news_592,1,19,the,-
426,0/2/2_news_592,1,20,amount,-
427,0/2/2_news_592,1,21,of,-
428,0/2/2_news_592,1,22,moisture,43)
429,0/2/2_news_592,1,23,",",-
430,0/2/2_news_592,1,24,without,-
431,0/2/2_news_592,1,25,needing,-
432,0/2/2_news_592,1,26,electricity,(41)
433,0/2/2_news_592,1,27,.,-
434,0/2/2_news_592,2,0,Together,-
435,0/2/2_news_592,2,1,",",-
436,0/2/2_news_592,2,2,they,-
437,0/2/2_news_592,2,3,successfully,-
438,0/2/2_news_592,2,4,developed,-
439,0/2/2_news_592,2,5,a,(45
440,0/2/2_news_592,2,6,variable,-
441,0/2/2_news_592,2,7,color,-
442,0/2/2_news_592,2,8,filter,45)
443,0/2/2_news_592,2,9,using,-
444,0/2/2_news_592,2,10,a,-
445,0/2/2_news_592,2,11,metal,(45
446,0/2/2_news_592,2,12,-,-
447,0/2/2_news_592,2,13,hydrogel,-
448,0/2/2_news_592,2,14,-,-
449,0/2/2_news_592,2,15,metal,-
450,0/2/2_news_592,2,16,resonator,45)
451,0/2/2_news_592,2,17,structure,-
452,0/2/2_news_592,2,18,using,-
453,0/2/2_news_592,2,19,chitosan,(45
454,0/2/2_news_592,2,20,-,-
455,0/2/2_news_592,2,21,based,-
456,0/2/2_news_592,2,22,hydrogel,45)
457,0/2/2_news_592,2,23,",",-
458,0/2/2_news_592,2,24,and,-
459,0/2/2_news_592,2,25,combined,-
460,0/2/2_news_592,2,26,it,(45)
461,0/2/2_news_592,2,27,with,-
462,0/2/2_news_592,2,28,solar,(45
463,0/2/2_news_592,2,29,cells,45)
464,0/2/2_news_592,2,30,to,-
465,0/2/2_news_592,2,31,make,-
466,0/2/2_news_592,2,32,a,(45
467,0/2/2_news_592,2,33,self,-
468,0/2/2_news_592,2,34,-,-
469,0/2/2_news_592,2,35,powering,-
470,0/2/2_news_592,2,36,humidity,-
471,0/2/2_news_592,2,37,sensor,45)
472,0/2/2_news_592,2,38,.,-
473,0/2/2_science_547,0,0,A,(45
474,0/2/2_science_547,0,1,tunable,-
475,0/2/2_science_547,0,2,Fabry,-
476,0/2/2_science_547,0,3,–,-
477,0/2/2_science_547,0,4,Pérot,-
478,0/2/2_science_547,0,5,resonator,45)
479,0/2/2_science_547,0,6,is,-
480,0/2/2_science_547,0,7,realized,-
481,0/2/2_science_547,0,8,using,-
482,0/2/2_science_547,0,9,metal,-
483,0/2/2_science_547,0,10,–,-
484,0/2/2_science_547,0,11,insulator,(35)
485,0/2/2_science_547,0,12,–,-
486,0/2/2_science_547,0,13,metal,-
487,0/2/2_science_547,0,14,structure,-
488,0/2/2_science_547,0,15,",",-
489,0/2/2_science_547,0,16,in,-
490,0/2/2_science_547,0,17,which,-
491,0/2/2_science_547,0,18,the,(44
492,0/2/2_science_547,0,19,insulator,44)
493,0/2/2_science_547,0,20,is,-
494,0/2/2_science_547,0,21,chitosan,(45
495,0/2/2_science_547,0,22,hydrogel,45)
496,0/2/2_science_547,0,23,.,-
497,0/2/2_science_547,1,0,The,-
498,0/2/2_science_547,1,1,chitosan,-
499,0/2/2_science_547,1,2,swells,-
500,0/2/2_science_547,1,3,in,-
501,0/2/2_science_547,1,4,response,-
502,0/2/2_science_547,1,5,to,-
503,0/2/2_science_547,1,6,changes,-
504,0/2/2_science_547,1,7,in,-
505,0/2/2_science_547,1,8,relative,(45
506,0/2/2_science_547,1,9,humidity,45)
507,0/2/2_science_547,1,10,;,-
508,0/2/2_science_547,1,11,this,(43
509,0/2/2_science_547,1,12,change,43)
510,0/2/2_science_547,1,13,affects,-
511,0/2/2_science_547,1,14,transmissive,(45
512,0/2/2_science_547,1,15,structural,-
513,0/2/2_science_547,1,16,color,45)
514,0/2/2_science_547,1,17,of,-
515,0/2/2_science_547,1,18,the,(45
516,0/2/2_science_547,1,19,multilayer,-
517,0/2/2_science_547,1,20,structure,45)
518,0/2/2_science_547,1,21,.,-
519,0/2/2_science_547,2,0,This,(45
520,0/2/2_science_547,2,1,tunable,-
521,0/2/2_science_547,2,2,resonator,45)
522,0/2/2_science_547,2,3,is,-
523,0/2/2_science_547,2,4,utilized,-
524,0/2/2_science_547,2,5,for,-
525,0/2/2_science_547,2,6,a,(45
526,0/2/2_science_547,2,7,humidity,-
527,0/2/2_science_547,2,8,sensor,45)
528,0/2/2_science_547,2,9,combined,-
529,0/2/2_science_547,2,10,with,-
530,0/2/2_science_547,2,11,a,(45
531,0/2/2_science_547,2,12,photovoltaic,-
532,0/2/2_science_547,2,13,cell,45)
533,0/2/2_science_547,2,14,.,-
534,0/2/2_science_547,3,0,The,(36
535,0/2/2_science_547,3,1,change,36)
536,0/2/2_science_547,3,2,in,-
537,0/2/2_science_547,3,3,current,(37)
538,0/2/2_science_547,3,4,through,-
539,0/2/2_science_547,3,5,the,(45
540,0/2/2_science_547,3,6,photovoltaic,-
541,0/2/2_science_547,3,7,cell,45)
542,0/2/2_science_547,3,8,provides,-
543,0/2/2_science_547,3,9,rapid,(42
544,0/2/2_science_547,3,10,precise,-
545,0/2/2_science_547,3,11,measurement,42)
546,0/2/2_science_547,3,12,of,-
547,0/2/2_science_547,3,13,relative,(45
548,0/2/2_science_547,3,14,humidity,45)
549,0/2/2_science_547,3,15,",",-
550,0/2/2_science_547,3,16,and,-
551,0/2/2_science_547,3,17,the,(38
552,0/2/2_science_547,3,18,change,38)
553,0/2/2_science_547,3,19,in,-
554,0/2/2_science_547,3,20,color,(45)
555,0/2/2_science_547,3,21,of,-
556,0/2/2_science_547,3,22,the,(39
557,0/2/2_science_547,3,23,multilayer,39)
558,0/2/2_science_547,3,24,provides,-
559,0/2/2_science_547,3,25,an,(40
560,0/2/2_science_547,3,26,approximate,-
561,0/2/2_science_547,3,27,",",-
562,0/2/2_science_547,3,28,remotely‐readable,-
563,0/2/2_science_547,3,29,estimate,40)
564,0/2/2_science_547,3,30,.,-
565,0/2/2_science_547,4,0,The,(45
566,0/2/2_science_547,4,1,response,45)
567,0/2/2_science_547,4,2,requires,-
568,0/2/2_science_547,4,3,no,-
569,0/2/2_science_547,4,4,power,-
570,0/2/2_science_547,4,5,",",-
571,0/2/2_science_547,4,6,so,-
572,0/2/2_science_547,4,7,the,-
573,0/2/2_science_547,4,8,device,-
574,0/2/2_science_547,4,9,has,-
575,0/2/2_science_547,4,10,numerous,-
576,0/2/2_science_547,4,11,sensing,-
577,0/2/2_science_547,4,12,applications,-
578,0/2/2_science_547,4,13,.,-
579,0/3/3_news_334,0,0,Oddly,-
580,0/3/3_news_334,0,1,",",-
581,0/3/3_news_334,0,2,people,(55)
582,0/3/3_news_334,0,3,tend,-
583,0/3/3_news_334,0,4,to,-
584,0/3/3_news_334,0,5,react,-
585,0/3/3_news_334,0,6,more,-
586,0/3/3_news_334,0,7,positively,-
587,0/3/3_news_334,0,8,to,-
588,0/3/3_news_334,0,9,words,(46)
589,0/3/3_news_334,0,10,filled,-
590,0/3/3_news_334,0,11,with,-
591,0/3/3_news_334,0,12,letters,-
592,0/3/3_news_334,0,13,from,-
593,0/3/3_news_334,0,14,the,(52
594,0/3/3_news_334,0,15,right,-
595,0/3/3_news_334,0,16,-,-
596,0/3/3_news_334,0,17,hand,-
597,0/3/3_news_334,0,18,side,52)
598,0/3/3_news_334,0,19,of,-
599,0/3/3_news_334,0,20,a,(53
600,0/3/3_news_334,0,21,QWERTY,-
601,0/3/3_news_334,0,22,keyboard,53)
602,0/3/3_news_334,0,23,.,-
603,0/3/3_news_334,1,0,Words,-
604,0/3/3_news_334,1,1,from,-
605,0/3/3_news_334,1,2,the,-
606,0/3/3_news_334,1,3,left,-
607,0/3/3_news_334,1,4,side,-
608,0/3/3_news_334,1,5,make,-
609,0/3/3_news_334,1,6,people,-
610,0/3/3_news_334,1,7,feel,-
611,0/3/3_news_334,1,8,negative,(48
612,0/3/3_news_334,1,9,emotions,48)
613,0/3/3_news_334,1,10,.,-
614,0/3/3_news_334,2,0,The,(60
615,0/3/3_news_334,2,1,effect,60)
616,0/3/3_news_334,2,2,seems,-
617,0/3/3_news_334,2,3,to,-
618,0/3/3_news_334,2,4,come,-
619,0/3/3_news_334,2,5,from,-
620,0/3/3_news_334,2,6,the,-
621,0/3/3_news_334,2,7,keyboard,-
622,0/3/3_news_334,2,8,itself,(51)
623,0/3/3_news_334,2,9,-,-
624,0/3/3_news_334,2,10,and,-
625,0/3/3_news_334,2,11,is,-
626,0/3/3_news_334,2,12,dubbed,-
627,0/3/3_news_334,2,13,',-
628,0/3/3_news_334,2,14,the,-
629,0/3/3_news_334,2,15,QWERTY,-
630,0/3/3_news_334,2,16,effect,-
631,0/3/3_news_334,2,17,',-
632,0/3/3_news_334,2,18,.,-
633,0/3/3_science_300,0,0,The,(53
634,0/3/3_science_300,0,1,QWERTY,-
635,0/3/3_science_300,0,2,keyboard,-
636,0/3/3_science_300,0,3,mediates,-
637,0/3/3_science_300,0,4,communication,53)
638,0/3/3_science_300,0,5,for,-
639,0/3/3_science_300,0,6,millions,-
640,0/3/3_science_300,0,7,of,-
641,0/3/3_science_300,0,8,language,(47
642,0/3/3_science_300,0,9,users,47)
643,0/3/3_science_300,0,10,.,-
644,0/3/3_science_300,1,0,Here,-
645,0/3/3_science_300,1,1,",",-
646,0/3/3_science_300,1,2,we,-
647,0/3/3_science_300,1,3,investigated,-
648,0/3/3_science_300,1,4,whether,-
649,0/3/3_science_300,1,5,differences,-
650,0/3/3_science_300,1,6,in,-
651,0/3/3_science_300,1,7,the,-
652,0/3/3_science_300,1,8,way,-
653,0/3/3_science_300,2,0,words,-
654,0/3/3_science_300,2,1,are,-
655,0/3/3_science_300,2,2,typed,-
656,0/3/3_science_300,2,3,correspond,-
657,0/3/3_science_300,2,4,to,-
658,0/3/3_science_300,2,5,differences,-
659,0/3/3_science_300,2,6,in,-
660,0/3/3_science_300,2,7,their,-
661,0/3/3_science_300,2,8,meanings,-
662,0/3/3_science_300,2,9,.,-
663,0/3/3_science_300,3,0,Some,-
