,topic/subtopic_name,sent_id,token_id,token,reference
110,corpus_airbus/100911,5,2,defence,-
111,corpus_airbus/100911,5,3,analysist,cross_intra_PER39498226897787418)
112,corpus_airbus/100911,5,4,Paul,(cross_intra_PER39498226897787418
113,corpus_airbus/100911,5,5,Nesbit,cross_intra_PER39498226897787418)| cross_intra_PER39498226897787418)
114,corpus_airbus/100911,5,6,said,-
115,corpus_airbus/100911,5,7,that,-
116,corpus_airbus/100911,5,8,Maintenance,-
117,corpus_airbus/100911,5,9,",",-
118,corpus_airbus/100911,5,10,Repair,-
119,corpus_airbus/100911,5,11,and,-
120,corpus_airbus/100911,5,12,Overhaul,-
121,corpus_airbus/100911,5,13,(,-
122,corpus_airbus/100911,5,14,MRO,-
123,corpus_airbus/100911,5,15,),-
124,corpus_airbus/100911,5,16,operations,(cross_intra_OTH40008686172178296)
125,corpus_airbus/100911,5,17,across,-
126,corpus_airbus/100911,5,18,the,(cross_intra_PRO39498261379485028
127,corpus_airbus/100911,5,19,aircraft,cross_intra_PRO39498261379485028)
128,corpus_airbus/100911,5,20,'s,-
129,corpus_airbus/100911,5,21,fifty-year,-
130,corpus_airbus/100911,5,22,service,-
131,corpus_airbus/100911,5,23,life,-
132,corpus_airbus/100911,5,24,could,-
133,corpus_airbus/100911,5,25,push,-
134,corpus_airbus/100911,5,26,the,(cross_intra_FIN39498080489558939
135,corpus_airbus/100911,5,27,value,-
136,corpus_airbus/100911,5,28,of,-
137,corpus_airbus/100911,5,29,the,-
138,corpus_airbus/100911,5,30,contract,cross_intra_FIN39498080489558939)
139,corpus_airbus/100911,5,31,as,-
140,corpus_airbus/100911,5,32,high,-
141,corpus_airbus/100911,5,33,as,-
142,corpus_airbus/100911,5,34,US$,-
143,corpus_airbus/100911,5,35,100,-
144,corpus_airbus/100911,5,36,billion,-
145,corpus_airbus/100911,5,37,.,-
146,corpus_airbus/100911,6,0,Northrop,(cross_ORG37154720130514282
147,corpus_airbus/100911,6,1,Grumman,cross_ORG37154720130514282)
148,corpus_airbus/100911,6,2,CEO,-
149,corpus_airbus/100911,6,3,Ron,-
150,corpus_airbus/100911,6,4,Sugar,-
151,corpus_airbus/100911,6,5,said,-
152,corpus_airbus/100911,6,6,in,-
153,corpus_airbus/100911,6,7,an,-
154,corpus_airbus/100911,6,8,interview,-
155,corpus_airbus/100911,6,9,``,-
156,corpus_airbus/100911,6,10,Everyone,-
157,corpus_airbus/100911,6,11,told,(cross_SPE40011876827379708)
158,corpus_airbus/100911,6,12,us,(cross_ORG37154720130514282)
159,corpus_airbus/100911,6,13,we,(cross_ORG37154720130514282)
160,corpus_airbus/100911,6,14,were,-
161,corpus_airbus/100911,6,15,crazy,-
162,corpus_airbus/100911,6,16,",",-
163,corpus_airbus/100911,6,17,that,-
164,corpus_airbus/100911,6,18,we,(cross_ORG37154720130514282)
165,corpus_airbus/100911,6,19,had,-
166,corpus_airbus/100911,6,20,no,-
167,corpus_airbus/100911,6,21,chance,-
168,corpus_airbus/100911,6,22,.,-
169,corpus_airbus/100911,7,0,But,-
170,corpus_airbus/100911,7,1,we,(cross_ORG37154720130514282)
171,corpus_airbus/100911,7,2,took,-
172,corpus_airbus/100911,7,3,a,-
173,corpus_airbus/100911,7,4,big,-
174,corpus_airbus/100911,7,5,swing,-
175,corpus_airbus/100911,7,6,and,-
176,corpus_airbus/100911,7,7,in,-
177,corpus_airbus/100911,7,8,this,-
178,corpus_airbus/100911,7,9,case,-
179,corpus_airbus/100911,7,10,",",-
180,corpus_airbus/100911,7,11,we,(cross_ORG37154720130514282)
181,corpus_airbus/100911,7,12,hit,-
182,corpus_airbus/100911,7,13,a,-
183,corpus_airbus/100911,7,14,home,-
184,corpus_airbus/100911,7,15,run,-
185,corpus_airbus/100911,7,16,.,-
186,corpus_airbus/100911,7,17,'',-
187,corpus_airbus/100911,8,0,USAF,(cross_ORG37154720392556611)
188,corpus_airbus/100911,8,1,officials,-
189,corpus_airbus/100911,8,2,said,-
190,corpus_airbus/100911,8,3,that,-
191,corpus_airbus/100911,8,4,the,-
192,corpus_airbus/100911,8,5,contract,-
193,corpus_airbus/100911,8,6,had,-
194,corpus_airbus/100911,8,7,been,-
195,corpus_airbus/100911,8,8,awarded,-
196,corpus_airbus/100911,8,9,based,-
197,corpus_airbus/100911,8,10,on,-
198,corpus_airbus/100911,8,11,competence,-
199,corpus_airbus/100911,8,12,",",-
200,corpus_airbus/100911,8,13,track,-
201,corpus_airbus/100911,8,14,record,-
202,corpus_airbus/100911,8,15,and,-
203,corpus_airbus/100911,8,16,competitive,-
204,corpus_airbus/100911,8,17,pricing,-
205,corpus_airbus/100911,8,18,",",-
206,corpus_airbus/100911,8,19,with,-
207,corpus_airbus/100911,8,20,UBS,-
208,corpus_airbus/100911,8,21,analyst,-
209,corpus_airbus/100911,8,22,David,-
210,corpus_airbus/100911,8,23,Strauss,-
211,corpus_airbus/100911,8,24,saying,-
212,corpus_airbus/100911,8,25,``,-
213,corpus_airbus/100911,8,26,The,-
214,corpus_airbus/100911,8,27,key,-
215,corpus_airbus/100911,8,28,decision,-
216,corpus_airbus/100911,8,29,was,-
217,corpus_airbus/100911,8,30,the,-
218,corpus_airbus/100911,8,31,amount,-
219,corpus_airbus/100911,8,32,of,-
220,corpus_airbus/100911,8,33,fuel,-
221,corpus_airbus/100911,8,34,the,-
222,corpus_airbus/100911,8,35,bigger,-
223,corpus_airbus/100911,8,36,plane,-
224,corpus_airbus/100911,8,37,could,-
225,corpus_airbus/100911,8,38,carry,-
226,corpus_airbus/100911,8,39,.,-
227,corpus_airbus/100911,9,0,In,-
228,corpus_airbus/100911,9,1,the,-
229,corpus_airbus/100911,9,2,armed,-
230,corpus_airbus/100911,9,3,services,-
231,corpus_airbus/100911,9,4,",",-
232,corpus_airbus/100911,9,5,you,-
233,corpus_airbus/100911,9,6,can,-
234,corpus_airbus/100911,9,7,never,-
235,corpus_airbus/100911,9,8,have,-
236,corpus_airbus/100911,9,9,too,-
237,corpus_airbus/100911,9,10,much,-
238,corpus_airbus/100911,9,11,gas,-
239,corpus_airbus/100911,9,12,in,-
240,corpus_airbus/100911,9,13,the,-
241,corpus_airbus/100911,9,14,air,-
242,corpus_airbus/100911,9,15,.,-
243,corpus_airbus/100911,9,16,'',-
244,corpus_airbus/100911,10,0,USAF,(cross_ORG37154720392556611)
245,corpus_airbus/100911,10,1,also,-
246,corpus_airbus/100911,10,2,denied,-
247,corpus_airbus/100911,10,3,that,-
248,corpus_airbus/100911,10,4,creating,-
249,corpus_airbus/100911,10,5,jobs,-
250,corpus_airbus/100911,10,6,in,-
251,corpus_airbus/100911,10,7,the,-
252,corpus_airbus/100911,10,8,US,-
253,corpus_airbus/100911,10,9,was,-
254,corpus_airbus/100911,10,10,a,-
255,corpus_airbus/100911,10,11,factor,-
256,corpus_airbus/100911,10,12,;,-
257,corpus_airbus/100911,10,13,job,-
258,corpus_airbus/100911,10,14,supply,-
259,corpus_airbus/100911,10,15,had,-
260,corpus_airbus/100911,10,16,been,-
261,corpus_airbus/100911,10,17,the,-
262,corpus_airbus/100911,10,18,reason,-
263,corpus_airbus/100911,10,19,Boeing,(cross_ORG37154719725500990)
264,corpus_airbus/100911,10,20,were,-
265,corpus_airbus/100911,10,21,expected,-
266,corpus_airbus/100911,10,22,to,-
267,corpus_airbus/100911,10,23,win,-
268,corpus_airbus/100911,10,24,",",-
269,corpus_airbus/100911,10,25,with,-
270,corpus_airbus/100911,10,26,the,(cross_ORG37154719725500990
271,corpus_airbus/100911,10,27,airframer,cross_ORG37154719725500990)
272,corpus_airbus/100911,10,28,promising,(cross_OTH41485093717500004)
273,corpus_airbus/100911,10,29,"44,000",-
274,corpus_airbus/100911,10,30,new,-
275,corpus_airbus/100911,10,31,positions,-
276,corpus_airbus/100911,10,32,at,-
277,corpus_airbus/100911,10,33,300,-
278,corpus_airbus/100911,10,34,suppliers,-
279,corpus_airbus/100911,10,35,in,-
280,corpus_airbus/100911,10,36,40,-
281,corpus_airbus/100911,10,37,states,-
282,corpus_airbus/100911,10,38,.,-
283,corpus_airbus/100911,11,0,The,-
284,corpus_airbus/100911,11,1,Northrop,(cross_ORG37154720130514282
285,corpus_airbus/100911,11,2,Grumman,cross_ORG37154720130514282)
286,corpus_airbus/100911,11,3,KC-45,-
287,corpus_airbus/100911,11,4,tankers,-
288,corpus_airbus/100911,11,5,-,-
289,corpus_airbus/100911,11,6,more,-
290,corpus_airbus/100911,11,7,often,-
291,corpus_airbus/100911,11,8,known,-
292,corpus_airbus/100911,11,9,as,-
293,corpus_airbus/100911,11,10,KC-30s,-
294,corpus_airbus/100911,11,11,-,-
295,corpus_airbus/100911,11,12,are,-
296,corpus_airbus/100911,11,13,based,-
297,corpus_airbus/100911,11,14,on,-
298,corpus_airbus/100911,11,15,the,-
299,corpus_airbus/100911,11,16,Airbus,(cross_ORG37154719430036883)
300,corpus_airbus/100911,11,17,A330,-
301,corpus_airbus/100911,11,18,MRTT,-
302,corpus_airbus/100911,11,19,.,-
303,corpus_airbus/100911,12,0,The,-
304,corpus_airbus/100911,12,1,first,-
305,corpus_airbus/100911,12,2,four,-
306,corpus_airbus/100911,12,3,aircraft,-
307,corpus_airbus/100911,12,4,will,-
308,corpus_airbus/100911,12,5,be,-
309,corpus_airbus/100911,12,6,assembled,-
310,corpus_airbus/100911,12,7,at,-
311,corpus_airbus/100911,12,8,the,-
312,corpus_airbus/100911,12,9,main,-
313,corpus_airbus/100911,12,10,Airbus,(cross_ORG37154719430036883)
314,corpus_airbus/100911,12,11,factory,-
315,corpus_airbus/100911,12,12,in,-
316,corpus_airbus/100911,12,13,Toulouse,-
317,corpus_airbus/100911,12,14,",",-
318,corpus_airbus/100911,12,15,France,-
319,corpus_airbus/100911,12,16,but,-
320,corpus_airbus/100911,12,17,by,-
321,corpus_airbus/100911,12,18,2010-11,-
322,corpus_airbus/100911,12,19,production,-
323,corpus_airbus/100911,12,20,of,-
324,corpus_airbus/100911,12,21,the,-
325,corpus_airbus/100911,12,22,remainder,-
326,corpus_airbus/100911,12,23,will,-
327,corpus_airbus/100911,12,24,be,-
328,corpus_airbus/100911,12,25,carried,-
329,corpus_airbus/100911,12,26,out,-
330,corpus_airbus/100911,12,27,at,-
331,corpus_airbus/100911,12,28,a,-
332,corpus_airbus/100911,12,29,facility,-
333,corpus_airbus/100911,12,30,in,-
334,corpus_airbus/100911,12,31,Mobile,-
335,corpus_airbus/100911,12,32,",",-
336,corpus_airbus/100911,12,33,Alabama,-
337,corpus_airbus/100911,12,34,.,-
338,corpus_airbus/100911,13,0,This,-
339,corpus_airbus/100911,13,1,is,-
340,corpus_airbus/100911,13,2,thought,-
341,corpus_airbus/100911,13,3,likely,-
342,corpus_airbus/100911,13,4,to,-
343,corpus_airbus/100911,13,5,create,-
344,corpus_airbus/100911,13,6,"1,500",-
345,corpus_airbus/100911,13,7,to,-
346,corpus_airbus/100911,13,8,"2,000",-
347,corpus_airbus/100911,13,9,jobs,-
348,corpus_airbus/100911,13,10,and,-
349,corpus_airbus/100911,13,11,support,-
350,corpus_airbus/100911,13,12,"25,000",-
351,corpus_airbus/100911,13,13,others,-
352,corpus_airbus/100911,13,14,.,-
353,corpus_airbus/100911,14,0,60,-
354,corpus_airbus/100911,14,1,%,-
355,corpus_airbus/100911,14,2,of,-
356,corpus_airbus/100911,14,3,the,-
357,corpus_airbus/100911,14,4,parts,-
358,corpus_airbus/100911,14,5,will,-
359,corpus_airbus/100911,14,6,be,-
360,corpus_airbus/100911,14,7,supplied,-
361,corpus_airbus/100911,14,8,by,-
362,corpus_airbus/100911,14,9,domestic,-
363,corpus_airbus/100911,14,10,manufacturers,-
364,corpus_airbus/100911,14,11,.,-
365,corpus_airbus/100911,15,0,EADS,(cross_ORG37154720003835631)
366,corpus_airbus/100911,15,1,had,-
367,corpus_airbus/100911,15,2,previously,-
368,corpus_airbus/100911,15,3,announced,(cross_SPE40012577617384565)
369,corpus_airbus/100911,15,4,plans,-
370,corpus_airbus/100911,15,5,to,-
371,corpus_airbus/100911,15,6,shift,-
372,corpus_airbus/100911,15,7,much,-
373,corpus_airbus/100911,15,8,production,-
374,corpus_airbus/100911,15,9,to,-
375,corpus_airbus/100911,15,10,the,-
376,corpus_airbus/100911,15,11,US,-
377,corpus_airbus/100911,15,12,due,-
378,corpus_airbus/100911,15,13,to,-
379,corpus_airbus/100911,15,14,the,-
380,corpus_airbus/100911,15,15,current,-
381,corpus_airbus/100911,15,16,weakness,-
382,corpus_airbus/100911,15,17,of,-
383,corpus_airbus/100911,15,18,the,-
384,corpus_airbus/100911,15,19,dollar,-
385,corpus_airbus/100911,15,20,.,-
386,corpus_airbus/100911,16,0,General,-
387,corpus_airbus/100911,16,1,Arthur,-
388,corpus_airbus/100911,16,2,Lichte,-
389,corpus_airbus/100911,16,3,",",-
390,corpus_airbus/100911,16,4,head,-
391,corpus_airbus/100911,16,5,of,-
392,corpus_airbus/100911,16,6,USAF,(cross_ORG37154720392556611)
393,corpus_airbus/100911,16,7,'s,-
394,corpus_airbus/100911,16,8,Mobility,-
395,corpus_airbus/100911,16,9,Command,-
396,corpus_airbus/100911,16,10,",",-
397,corpus_airbus/100911,16,11,said,-
398,corpus_airbus/100911,16,12,it,-
399,corpus_airbus/100911,16,13,is,-
400,corpus_airbus/100911,16,14,hoped,-
401,corpus_airbus/100911,16,15,the,-
402,corpus_airbus/100911,16,16,first,-
403,corpus_airbus/100911,16,17,aircraft,-
404,corpus_airbus/100911,16,18,can,-
405,corpus_airbus/100911,16,19,be,-
406,corpus_airbus/100911,16,20,tested,-
407,corpus_airbus/100911,16,21,in,-
408,corpus_airbus/100911,16,22,2010,-
409,corpus_airbus/100911,16,23,and,-
410,corpus_airbus/100911,16,24,in,-
411,corpus_airbus/100911,16,25,operation,-
412,corpus_airbus/100911,16,26,three,-
413,corpus_airbus/100911,16,27,years,-
414,corpus_airbus/100911,16,28,afterwards,-
415,corpus_airbus/100911,16,29,.,-
416,corpus_airbus/100911,17,0,USAF,(cross_ORG37154720392556611)
417,corpus_airbus/100911,17,1,'s,-
418,corpus_airbus/100911,17,2,chief,-
419,corpus_airbus/100911,17,3,of,-
420,corpus_airbus/100911,17,4,staff,-
421,corpus_airbus/100911,17,5,General,-
422,corpus_airbus/100911,17,6,Duncan,-
423,corpus_airbus/100911,17,7,McNab,-
424,corpus_airbus/100911,17,8,stated,-
425,corpus_airbus/100911,17,9,``,-
426,corpus_airbus/100911,17,10,The,-
427,corpus_airbus/100911,17,11,tanker,-
428,corpus_airbus/100911,17,12,is,-
429,corpus_airbus/100911,17,13,the,-
430,corpus_airbus/100911,17,14,number-one,-
431,corpus_airbus/100911,17,15,procurement,-
432,corpus_airbus/100911,17,16,priority,-
433,corpus_airbus/100911,17,17,for,-
434,corpus_airbus/100911,17,18,us,(cross_ORG37154720392556611)
435,corpus_airbus/100911,17,19,right,-
436,corpus_airbus/100911,17,20,now,-
437,corpus_airbus/100911,17,21,.,-
438,corpus_airbus/100911,18,0,It,-
439,corpus_airbus/100911,18,1,is,-
440,corpus_airbus/100911,18,2,the,-
441,corpus_airbus/100911,18,3,first,-
442,corpus_airbus/100911,18,4,step,-
443,corpus_airbus/100911,18,5,in,-
444,corpus_airbus/100911,18,6,our,(cross_ORG37154720392556611)
445,corpus_airbus/100911,18,7,critical,-
446,corpus_airbus/100911,18,8,commitment,(cross_OTH40012892908022737)
447,corpus_airbus/100911,18,9,to,-
448,corpus_airbus/100911,18,10,recapitalize,-
449,corpus_airbus/100911,18,11,our,(cross_ORG37154720392556611)
450,corpus_airbus/100911,18,12,aging,-
451,corpus_airbus/100911,18,13,fleet,-
452,corpus_airbus/100911,18,14,to,-
453,corpus_airbus/100911,18,15,move,-
454,corpus_airbus/100911,18,16,",",-
455,corpus_airbus/100911,18,17,supply,-
456,corpus_airbus/100911,18,18,",",-
457,corpus_airbus/100911,18,19,and,-
458,corpus_airbus/100911,18,20,position,-
459,corpus_airbus/100911,18,21,assets,-
460,corpus_airbus/100911,18,22,anywhere,-
461,corpus_airbus/100911,18,23,.,-
462,corpus_airbus/100911,18,24,'',-
463,corpus_airbus/100911,19,0,There,-
464,corpus_airbus/100911,19,1,is,-
465,corpus_airbus/100911,19,2,still,-
466,corpus_airbus/100911,19,3,a,-
467,corpus_airbus/100911,19,4,possibility,-
468,corpus_airbus/100911,19,5,of,-
469,corpus_airbus/100911,19,6,Boeing,(cross_ORG37154719725500990)
470,corpus_airbus/100911,19,7,challenging,-
471,corpus_airbus/100911,19,8,the,-
472,corpus_airbus/100911,19,9,decision,-
473,corpus_airbus/100911,19,10,;,-
474,corpus_airbus/100911,19,11,Boeing,(cross_ORG37154719725500990)
475,corpus_airbus/100911,19,12,themselves,(cross_ORG37154719725500990)
476,corpus_airbus/100911,19,13,were,-
477,corpus_airbus/100911,19,14,successfuly,-
478,corpus_airbus/100911,19,15,challenged,(cross_OTH40013104999803993)
479,corpus_airbus/100911,19,16,by,-
480,corpus_airbus/100911,19,17,Lockheed,-
481,corpus_airbus/100911,19,18,and,-
482,corpus_airbus/100911,19,19,Sikorsky,-
483,corpus_airbus/100911,19,20,in,-
484,corpus_airbus/100911,19,21,2006,-
485,corpus_airbus/100911,19,22,over,-
486,corpus_airbus/100911,19,23,a,-
487,corpus_airbus/100911,19,24,US$,-
488,corpus_airbus/100911,19,25,10,-
489,corpus_airbus/100911,19,26,billion,-
490,corpus_airbus/100911,19,27,contract,-
491,corpus_airbus/100911,19,28,to,-
492,corpus_airbus/100911,19,29,supply,-
493,corpus_airbus/100911,19,30,search,-
494,corpus_airbus/100911,19,31,and,-
495,corpus_airbus/100911,19,32,rescue,-
496,corpus_airbus/100911,19,33,helicopters,-
497,corpus_airbus/100911,19,34,to,-
498,corpus_airbus/100911,19,35,the,-
499,corpus_airbus/100911,19,36,Pentagon,-
500,corpus_airbus/100911,19,37,.,-
501,corpus_airbus/100911,20,0,A,-
502,corpus_airbus/100911,20,1,statement,-
503,corpus_airbus/100911,20,2,by,-
504,corpus_airbus/100911,20,3,Boeing,(cross_ORG37154719725500990)
505,corpus_airbus/100911,20,4,given,-
506,corpus_airbus/100911,20,5,by,-
507,corpus_airbus/100911,20,6,Boeing,(cross_ORG37154719725500990)
508,corpus_airbus/100911,20,7,spokesman,-
509,corpus_airbus/100911,20,8,William,-
510,corpus_airbus/100911,20,9,Barksdale,-
511,corpus_airbus/100911,20,10,said,-
512,corpus_airbus/100911,20,11,``,-
513,corpus_airbus/100911,20,12,Obviously,-
514,corpus_airbus/100911,20,13,we,(cross_ORG37154719725500990)
515,corpus_airbus/100911,20,14,are,-
516,corpus_airbus/100911,20,15,very,-
517,corpus_airbus/100911,20,16,disappointed,-
518,corpus_airbus/100911,20,17,...,-
519,corpus_airbus/100911,20,18,Once,-
520,corpus_airbus/100911,20,19,we,(cross_ORG37154719725500990)
521,corpus_airbus/100911,20,20,have,-
522,corpus_airbus/100911,20,21,reviewed,-
523,corpus_airbus/100911,20,22,the,-
524,corpus_airbus/100911,20,23,details,-
525,corpus_airbus/100911,20,24,behind,-
526,corpus_airbus/100911,20,25,the,-
527,corpus_airbus/100911,20,26,award,-
528,corpus_airbus/100911,20,27,",",-
529,corpus_airbus/100911,20,28,we,(cross_ORG37154719725500990)
530,corpus_airbus/100911,20,29,will,-
531,corpus_airbus/100911,20,30,make,-
532,corpus_airbus/100911,20,31,a,-
533,corpus_airbus/100911,20,32,decision,-
534,corpus_airbus/100911,20,33,concerning,-
535,corpus_airbus/100911,20,34,our,(cross_ORG37154719725500990)
536,corpus_airbus/100911,20,35,possible,-
537,corpus_airbus/100911,20,36,options,-
538,corpus_airbus/100911,20,37,.,-
539,corpus_airbus/100911,20,38,'',-
540,corpus_airbus/100911,21,0,Washington,-
541,corpus_airbus/100911,21,1,senator,-
542,corpus_airbus/100911,21,2,Patty,-
543,corpus_airbus/100911,21,3,Murray,-
544,corpus_airbus/100911,21,4,",",-
545,corpus_airbus/100911,21,5,who,-
546,corpus_airbus/100911,21,6,hails,-
547,corpus_airbus/100911,21,7,from,-
548,corpus_airbus/100911,21,8,the,-
549,corpus_airbus/100911,21,9,same,-
550,corpus_airbus/100911,21,10,state,-
551,corpus_airbus/100911,21,11,where,-
552,corpus_airbus/100911,21,12,Boeing,(cross_ORG37154719725500990)
553,corpus_airbus/100911,21,13,bases,(cross_OTH40013735438821796)
554,corpus_airbus/100911,21,14,their,(cross_ORG37154719725500990)
555,corpus_airbus/100911,21,15,commercial,-
556,corpus_airbus/100911,21,16,airliner,-
557,corpus_airbus/100911,21,17,operations,-
558,corpus_airbus/100911,21,18,",",-
559,corpus_airbus/100911,21,19,said,-
560,corpus_airbus/100911,21,20,in,-
561,corpus_airbus/100911,21,21,a,-
562,corpus_airbus/100911,21,22,critical,-
563,corpus_airbus/100911,21,23,statement,-
564,corpus_airbus/100911,21,24,``,-
565,corpus_airbus/100911,21,25,We,-
566,corpus_airbus/100911,21,26,are,-
567,corpus_airbus/100911,21,27,shocked,-
568,corpus_airbus/100911,21,28,that,-
569,corpus_airbus/100911,21,29,the,(cross_ORG37154720392556611
570,corpus_airbus/100911,21,30,Air,-
571,corpus_airbus/100911,21,31,Force,cross_ORG37154720392556611)
572,corpus_airbus/100911,21,32,tapped,(cross_OTH40013941549790830)
573,corpus_airbus/100911,21,33,a,(cross_ORG37154720003835631
574,corpus_airbus/100911,21,34,European,-
575,corpus_airbus/100911,21,35,company,cross_ORG37154720003835631)
576,corpus_airbus/100911,21,36,and,-
