,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
25,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,we
26,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Northrop Grumman
27,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Northrop Grumman
28,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Northrop Grumman
29,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Los Angeles based Northrop Grumman
30,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Northrop Grumman
31,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Northrop Grumman
32,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720130514282,Northrop Grumman,ORG,ENTITY_MENTION,Northrop
33,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PRO39496959734511487,Aerial refueling tankers,PRO,ENTITY_MENTION,aerial refueling tankers
34,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_PRO39496959734511487,Aerial refueling tankers,PRO,ENTITY_MENTION,aerial refueling tankers
35,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498038043532812,JSF contract,FIN,ENTITY_MENTION,That contract
36,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,EADS chief executive Louis Gallois
37,"61389_Airbus_announces_job_cuts_of_10,000",cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,he
38,"61389_Airbus_announces_job_cuts_of_10,000",cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,Gallois
39,"61389_Airbus_announces_job_cuts_of_10,000",cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,Louis Gallois
40,"61389_Airbus_announces_job_cuts_of_10,000",cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,"Louis Gallois , the Airbus chief executive"
41,"61389_Airbus_announces_job_cuts_of_10,000",cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,the Airbus chief executive
42,73808_Boeing_unveils_new_787_Dreamliner,cross_PER37154720797907240,Louis Gallois,PER,ENTITY_MENTION,The company president and CEO Louis Gallois
43,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
44,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the United States Air Force ( USAF
45,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
46,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
47,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
48,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
49,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
50,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,us
51,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
52,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,USAF
53,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,our
54,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,our
55,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
56,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the United States Air Force
57,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
58,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
59,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the U.S. Air Force
60,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
61,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,The Air Force
62,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,US Air Force
63,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,United States Air Force
64,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
65,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
66,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,we
67,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Force
68,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
69,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,its
70,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,We
71,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
72,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
73,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
74,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,we
75,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Air Force
76,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,our
77,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,The Air Force
78,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Air Force
79,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
80,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,we
81,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Air Force
82,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
83,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the Air Force
84,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,the USAF
85,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,Air Force
86,5403_Boeing_allowed_to_bid_for_U,cross_ORG37154720392556611,USAF,ORG,ENTITY_MENTION,The USAF
87,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PER39498226897787418,Paul Nesbit,PER,ENTITY_MENTION,JSA Research defence analysist Paul Nesbit
88,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PER39498226897787418,Paul Nesbit,PER,ENTITY_MENTION,JSA Research defence analysist
89,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PER39498226897787418,Paul Nesbit,PER,ENTITY_MENTION,Paul Nesbit
90,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
91,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
92,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,Airbus parent company European Aeronautic Defence and Space Company EADS N.V.
93,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
94,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
95,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,a European company
96,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,the company
97,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
98,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
99,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
100,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,We
101,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
102,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,its
103,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,Airbus parent EADS
104,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
105,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,Airbus parent company European Aeronautic Defence and Space Company EADS N.V. ( EADS
106,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
107,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
108,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
109,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
110,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,our
111,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
112,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS-led
113,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,the parent company of European airframer Airbus
114,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,Airbus parent EADS
115,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,European Aeronautic Defence & Space NV ( EADS
116,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
117,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,Airbus parent
118,108294_Government_Accountability_Office_requests_rerun_of_US_Air_Force_tanker_bid,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS North America
119,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
120,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
121,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,European Aeronautic Defense & Space Company ( EADS
122,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,European aerospace contractor EADS
123,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,"its parent company , EADS"
124,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,EADS
125,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154720003835631,EADS,ORG,ENTITY_MENTION,its parent company
126,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,$ 40 billion US airtanker contract
127,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,the value of the contract
128,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,a US$ 40 billion ( GB # 20.1 billion ) contract
129,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_FIN39498080489558939,a 40 billion contract,FIN,ENTITY_MENTION,It
130,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PRO39498261379485028,179 tankers,PRO,ENTITY_MENTION,179 new aerial refueling tankers
131,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_PRO39498261379485028,179 tankers,PRO,ENTITY_MENTION,the aircraft
132,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
133,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,which
134,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
135,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
136,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
137,100911_Northrop_Grumman_and_Airbus_parent_EADS_defeat_Boeing,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
138,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
139,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
140,102977_Airbus_parent_EADS_wins_13_billion_UK_RAF_airtanker_contract,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,European airframer Airbus
141,106653_Boeing_pushes_back_737_replacement_development,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
142,106653_Boeing_pushes_back_737_replacement_development,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,their
143,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
144,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
145,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
146,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,their
147,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
148,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,they
149,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
150,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
151,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,its
152,1173_Internal_emails_expose_Boeing-Air_Force_contract_discussions,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
153,128016_China_Eastern_Airlines_to_purchase_twenty_new_Airbus_A320_jets,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
154,128016_China_Eastern_Airlines_to_purchase_twenty_new_Airbus_A320_jets,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
155,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,the company
156,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
157,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
158,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,they
159,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,We
160,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,our
161,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
162,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
163,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
164,129865_Airbus_offers_funding_to_search_for_black_boxes_from_Air_France_disaster,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,We
165,145930_Boeing_787_Dreamliner_makes_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Boeing 's European rival
166,145930_Boeing_787_Dreamliner_makes_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
167,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
168,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
169,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
170,149731_Technical_problem_on_Airbus_A400M_maiden_flight,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,its
171,25501_Engine_troubles_delay_Airbus_superjumbo_tour,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
172,25501_Engine_troubles_delay_Airbus_superjumbo_tour,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
173,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
174,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,The company
175,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
176,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
177,3307_Airbus_launches_world_largest_passenger_plane,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
178,4764_Boeing_unveils_long-range_777,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,its
179,4764_Boeing_unveils_long-range_777,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,which
180,4764_Boeing_unveils_long-range_777,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Boeing 's European rival Airbus
181,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
182,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,the company
183,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
184,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,Airbus
185,51682_Singapore_Airlines_to_be_compensated_for_A380_delays,cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,its
186,"61389_Airbus_announces_job_cuts_of_10,000",cross_ORG37154719430036883,Airbus,ORG,ENTITY_MENTION,150px Airbus
